starting worker pid=22972 on localhost:11868 at 00:07:07.608
starting worker pid=6560 on localhost:11868 at 00:07:07.752
starting worker pid=24412 on localhost:11868 at 00:07:07.892
starting worker pid=29752 on localhost:11868 at 00:07:08.030
starting worker pid=15224 on localhost:11868 at 00:07:08.167
starting worker pid=14832 on localhost:11868 at 00:07:08.305
starting worker pid=8352 on localhost:11868 at 00:07:08.442
starting worker pid=29080 on localhost:11868 at 00:07:08.579
starting worker pid=26644 on localhost:11868 at 00:07:08.716
starting worker pid=316 on localhost:11868 at 00:07:08.857
starting worker pid=9456 on localhost:11868 at 00:07:08.996
starting worker pid=11256 on localhost:11868 at 00:07:09.135
starting worker pid=2284 on localhost:11868 at 00:07:09.271
starting worker pid=11280 on localhost:11868 at 00:07:09.408
starting worker pid=10616 on localhost:11868 at 00:07:09.545
starting worker pid=5656 on localhost:11868 at 00:07:09.682
starting worker pid=30612 on localhost:11868 at 00:07:09.822
starting worker pid=3048 on localhost:11868 at 00:07:09.959
[1][1][1] "2022-07-04 00:07:11 pid 22972 icao KCOS Loading simulation data"
[1] "2022-07-04 00:19:28 pid 15224 icao KLGB itr   4 t/o = 1,940,338"
[1] "2022-07-04 00:19:30 pid  9456 icao KXNA itr   4 t/o = 2,010,288"
[1] "2022-07-04 00:19:31 pid  2284 icao SBPA itr   4 t/o = 2,010,275"
[1] "2022-07-04 00:19:33 pid 29080 icao KPHX itr   4 t/o = 2,010,288"
[1] "106 negative accelerations were zeroed out."
[1] "2022-07-04 00:19:33 pid 26644 icao KPSP itr   4 t/o = 2,010,288"
[1] "2022-07-04 00:19:34 pid  6560 icao KDCA itr   4 t/o = 2,010,282"
[1] "2022-07-04 00:19:34 pid 14832 icao KMDW itr   4 t/o = 2,010,288"
[1] "2022-07-04 00:19:35 pid 11280 icao SBSP itr   4 t/o = 2,010,288"
[1] "2022-07-04 00:19:36 pid 22972 icao KCOS itr   4 t/o = 2,010,288"
[1] "2022-07-04 00:19:47 pid  3048 icao VTSS itr   5 t/o = 1,475,300"
[1] "2022-07-04 00:19:50 pid 10616 icao SKCL itr   5 t/o = 1,507,716"
[1] "2022-07-04 00:19:51 pid 11256 icao LBBG itr   5 t/o = 1,452,834"
[1] "2022-07-04 00:20:08 pid  8352 icao KMFR itr   6 t/o = 1,113,457"
[1] "2022-07-04 00:20:16 pid 24412 icao KELP itr   5 t/o = 1,586,692"
[1] "2022-07-04 00:20:25 pid 30612 icao VEBS itr   5 t/o = 1,758,049"
[1] "2022-07-04 00:20:46 pid 29752 icao KEWR itr   5 t/o = 1,859,095"
[1] "2022-07-04 00:20:52 pid  3048 icao VTSS itr   6 t/o = 1,470,768"
[1] "2022-07-04 00:20:57 pid 11256 icao LBBG itr   6 t/o = 1,423,718"
[1] "2022-07-04 00:20:57 pid  5656 icao VEAT itr   5 t/o = 1,934,664"
[1] "2022-07-04 00:20:59 pid 15224 icao KLGB itr   5 t/o = 1,907,246"
[1] "2022-07-04 00:21:00 pid 10616 icao SKCL itr   6 t/o = 1,507,716"
[1] "2022-07-04 00:21:00 pid  8352 icao KMFR itr   7 t/o = 1,081,953"
[1] "2022-07-04 00:21:00 pid   316 icao KSAN itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:04 pid  2284 icao SBPA itr   5 t/o = 2,010,254"
[1] "2022-07-04 00:21:05 pid  9456 icao KXNA itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:06 pid 29080 icao KPHX itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:07 pid 26644 icao KPSP itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:08 pid 11280 icao SBSP itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:10 pid  6560 icao KDCA itr   5 t/o = 2,010,281"
[1] "2022-07-04 00:21:10 pid 14832 icao KMDW itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:12 pid 22972 icao KCOS itr   5 t/o = 2,010,288"
[1] "2022-07-04 00:21:32 pid 24412 icao KELP itr   6 t/o = 1,547,776"
[1] "2022-07-04 00:21:49 pid  8352 icao KMFR itr   8 t/o = 1,062,015"
[1] "2022-07-04 00:21:50 pid 30612 icao VEBS itr   6 t/o = 1,755,908"
[1] "2022-07-04 00:22:00 pid  3048 icao VTSS itr   7 t/o = 1,465,859"
[1] "2022-07-04 00:22:01 pid 11256 icao LBBG itr   7 t/o = 1,384,617"
[1] "2022-07-04 00:22:08 pid 10616 icao SKCL itr   7 t/o = 1,507,716"
[1] "2022-07-04 00:22:15 pid 29752 icao KEWR itr   6 t/o = 1,840,015"
[1] "2022-07-04 00:22:23 pid 15224 icao KLGB itr   6 t/o = 1,874,644"
[1] "2022-07-04 00:22:25 pid  5656 icao VEAT itr   6 t/o = 1,915,218"
[1] "2022-07-04 00:22:30 pid   316 icao KSAN itr   6 t/o = 2,010,287"
[1] "2022-07-04 00:22:33 pid  2284 icao SBPA itr   6 t/o = 2,010,217"
[1] "2022-07-04 00:22:35 pid 29080 icao KPHX itr   6 t/o = 2,010,288"
[1] "2022-07-04 00:22:36 pid  9456 icao KXNA itr   6 t/o = 2,010,288"
[1] "2022-07-04 00:22:38 pid 26644 icao KPSP itr   6 t/o = 2,010,288"
[1] "2022-07-04 00:22:39 pid 11280 icao SBSP itr   6 t/o = 2,010,288"
[1] "2022-07-04 00:22:41 pid  8352 icao KMFR itr   9 t/o = 1,050,117"
[1] "2022-07-04 00:22:43 pid 24412 icao KELP itr   7 t/o = 1,507,085"
[1] "2022-07-04 00:22:43 pid 14832 icao KMDW itr   6 t/o = 2,010,286"
[1] "2022-07-04 00:22:44 pid  6560 icao KDCA itr   6 t/o = 2,010,279"
[1] "2022-07-04 00:22:45 pid 22972 icao KCOS itr   6 t/o = 2,010,288"
[1] "2022-07-04 00:23:09 pid 11256 icao LBBG itr   8 t/o = 1,333,545"
[1] "2022-07-04 00:23:10 pid  3048 icao VTSS itr   8 t/o = 1,460,606"
[1] "2022-07-04 00:23:12 pid 30612 icao VEBS itr   7 t/o = 1,754,526"
[1] "2022-07-04 00:23:20 pid 10616 icao SKCL itr   8 t/o = 1,507,716"
[1] "2022-07-04 00:23:27 pid  8352 icao KMFR itr  10 t/o = 1,041,877"
[1] "2022-07-04 00:23:43 pid 29752 icao KEWR itr   7 t/o = 1,826,615"
[1] "2022-07-04 00:23:50 pid 24412 icao KELP itr   8 t/o = 1,468,380"
[1] "2022-07-04 00:23:52 pid 15224 icao KLGB itr   7 t/o = 1,844,749"
[1] "2022-07-04 00:23:56 pid  5656 icao VEAT itr   7 t/o = 1,891,096"
[1] "2022-07-04 00:24:05 pid   316 icao KSAN itr   7 t/o = 2,010,276"
[1] "2022-07-04 00:24:09 pid 29080 icao KPHX itr   7 t/o = 2,010,285"
[1] "2022-07-04 00:24:10 pid  2284 icao SBPA itr   7 t/o = 2,010,150"
[1] "2022-07-04 00:24:13 pid 11256 icao LBBG itr   9 t/o = 1,269,374"
[1] "2022-07-04 00:24:13 pid  9456 icao KXNA itr   7 t/o = 2,010,288"
[1] "2022-07-04 00:24:16 pid 11280 icao SBSP itr   7 t/o = 2,010,288"
[1] "2022-07-04 00:24:16 pid 26644 icao KPSP itr   7 t/o = 2,010,288"
[1] "2022-07-04 00:24:18 pid  8352 icao KMFR itr  11 t/o = 1,034,313"
[1] "2022-07-04 00:24:18 pid 14832 icao KMDW itr   7 t/o = 2,010,283"
[1] "2022-07-04 00:24:18 pid  6560 icao KDCA itr   7 t/o = 2,010,279"
[1] "2022-07-04 00:24:20 pid 22972 icao KCOS itr   7 t/o = 2,010,288"
[1] "2022-07-04 00:24:21 pid  3048 icao VTSS itr   9 t/o = 1,453,891"
[1] "2022-07-04 00:24:31 pid 10616 icao SKCL itr   9 t/o = 1,507,716"
[1] "2022-07-04 00:24:37 pid 30612 icao VEBS itr   8 t/o = 1,752,923"
[1] "2022-07-04 00:25:00 pid 24412 icao KELP itr   9 t/o = 1,434,534"
[1] "2022-07-04 00:25:02 pid  8352 icao KMFR itr  12 t/o = 1,026,098"
[1] "2022-07-04 00:25:07 pid 29752 icao KEWR itr   8 t/o = 1,819,915"
[1] "2022-07-04 00:25:09 pid 11256 icao LBBG itr  10 t/o = 1,192,104"
[1] "2022-07-04 00:25:18 pid 15224 icao KLGB itr   8 t/o = 1,814,735"
[1] "2022-07-04 00:25:24 pid  3048 icao VTSS itr  10 t/o = 1,446,730"
[1] "2022-07-04 00:25:25 pid  5656 icao VEAT itr   8 t/o = 1,861,760"
[1] "2022-07-04 00:25:36 pid   316 icao KSAN itr   8 t/o = 2,010,166"
[1] "2022-07-04 00:25:36 pid 10616 icao SKCL itr  10 t/o = 1,507,716"
[1] "2022-07-04 00:25:41 pid  2284 icao SBPA itr   8 t/o = 2,009,965"
[1] "2022-07-04 00:25:43 pid 29080 icao KPHX itr   8 t/o = 2,010,270"
[1] "2022-07-04 00:25:45 pid  9456 icao KXNA itr   8 t/o = 2,010,288"
[1] "2022-07-04 00:25:46 pid 26644 icao KPSP itr   8 t/o = 2,010,287"
[1] "2022-07-04 00:25:47 pid 11280 icao SBSP itr   8 t/o = 2,010,288"
[1] "2022-07-04 00:25:48 pid 14832 icao KMDW itr   8 t/o = 2,010,276"
[1] "2022-07-04 00:25:48 pid  6560 icao KDCA itr   8 t/o = 2,010,279"
[1] "2022-07-04 00:25:50 pid 22972 icao KCOS itr   8 t/o = 2,010,288"
[1] "2022-07-04 00:25:51 pid  8352 icao KMFR itr  13 t/o = 1,018,209"
[1] "2022-07-04 00:26:00 pid 30612 icao VEBS itr   9 t/o = 1,751,065"
[1] "2022-07-04 00:26:06 pid 11256 icao LBBG itr  11 t/o = 1,102,575"
[1] "2022-07-04 00:26:08 pid 24412 icao KELP itr  10 t/o = 1,402,216"
[1] "2022-07-04 00:26:31 pid  3048 icao VTSS itr  11 t/o = 1,439,341"
[1] "2022-07-04 00:26:33 pid 29752 icao KEWR itr   9 t/o = 1,817,293"
[1] "2022-07-04 00:26:35 pid  8352 icao KMFR itr  14 t/o = 1,008,892"
[1] "2022-07-04 00:26:45 pid 15224 icao KLGB itr   9 t/o = 1,780,467"
[1] "2022-07-04 00:26:47 pid 10616 icao SKCL itr  11 t/o = 1,507,698"
[1] "2022-07-04 00:26:51 pid  5656 icao VEAT itr   9 t/o = 1,825,727"
[1] "2022-07-04 00:26:53 pid 11256 icao LBBG itr  12 t/o = 1,001,435"
[1] "2022-07-04 00:27:08 pid   316 icao KSAN itr   9 t/o = 2,009,169"
[1] "2022-07-04 00:27:09 pid 24412 icao KELP itr  11 t/o = 1,369,760"
[1] "2022-07-04 00:27:13 pid  2284 icao SBPA itr   9 t/o = 2,009,601"
[1] "2022-07-04 00:27:18 pid 30612 icao VEBS itr  10 t/o = 1,748,960"
[1] "2022-07-04 00:27:19 pid  9456 icao KXNA itr   9 t/o = 2,010,288"
[1] "2022-07-04 00:27:19 pid 29080 icao KPHX itr   9 t/o = 2,010,217"
[1] "2022-07-04 00:27:20 pid 26644 icao KPSP itr   9 t/o = 2,010,285"
[1] "2022-07-04 00:27:21 pid 11280 icao SBSP itr   9 t/o = 2,010,288"
[1] "2022-07-04 00:27:23 pid 14832 icao KMDW itr   9 t/o = 2,010,253"
[1] "2022-07-04 00:27:24 pid  8352 icao KMFR itr  15 t/o =   999,094"
[1] "2022-07-04 00:27:24 pid  6560 icao KDCA itr   9 t/o = 2,010,279"
[1] "2022-07-04 00:27:25 pid 22972 icao KCOS itr   9 t/o = 2,010,288"
[1] "2022-07-04 00:27:39 pid  3048 icao VTSS itr  12 t/o = 1,432,105"
[1] "2022-07-04 00:27:42 pid 11256 icao LBBG itr  13 t/o =   889,932"
[1] "2022-07-04 00:27:59 pid 10616 icao SKCL itr  12 t/o = 1,507,578"
[1] "2022-07-04 00:27:59 pid 29752 icao KEWR itr  10 t/o = 1,816,464"
[1] "2022-07-04 00:28:06 pid  8352 icao KMFR itr  16 t/o =   988,812"
[1] "2022-07-04 00:28:09 pid 15224 icao KLGB itr  10 t/o = 1,754,231"
[1] "2022-07-04 00:28:14 pid 24412 icao KELP itr  12 t/o = 1,331,864"
[1] "2022-07-04 00:28:19 pid  5656 icao VEAT itr  10 t/o = 1,782,507"
[1] "2022-07-04 00:28:21 pid 11256 icao LBBG itr  14 t/o =   771,390"
[1] "2022-07-04 00:28:36 pid 30612 icao VEBS itr  11 t/o = 1,746,526"
[1] "2022-07-04 00:28:42 pid   316 icao KSAN itr  10 t/o = 2,004,188"
