starting worker pid=22776 on localhost:11680 at 13:28:22.551
starting worker pid=25508 on localhost:11680 at 13:28:22.704
starting worker pid=21112 on localhost:11680 at 13:28:22.851
starting worker pid=32 on localhost:11680 at 13:28:22.997
starting worker pid=11160 on localhost:11680 at 13:28:23.146
starting worker pid=14816 on localhost:11680 at 13:28:23.294
starting worker pid=27184 on localhost:11680 at 13:28:23.448
starting worker pid=13892 on localhost:11680 at 13:28:23.595
starting worker pid=15560 on localhost:11680 at 13:28:23.743
starting worker pid=20020 on localhost:11680 at 13:28:23.889
starting worker pid=26864 on localhost:11680 at 13:28:24.036
starting worker pid=8316 on localhost:11680 at 13:28:24.183
starting worker pid=25492 on localhost:11680 at 13:28:24.332
starting worker pid=10420 on localhost:11680 at 13:28:24.483
starting worker pid=11688 on localhost:11680 at 13:28:24.629
starting worker pid=24912 on localhost:11680 at 13:28:24.778
starting worker pid=26724 on localhost:11680 at 13:28:24.924
starting worker pid=3160 on localhost:11680 at 13:28:25.071
[1][1] "2022-07-03 13:28:26 pid 13892 icao LEJR Loading simulation data"ta"

22-07-03 13:28:26 pid 22776 icao KCLE Loading simulation data" "2022-07-03 13:28:26 pid 11160 icao KPIT Loading simulation data"
 "2022-07-03 13:28:26 pid 27184 icao LBWN Loading simulation data"
 "2022-07-03 13:28:26 pid 21112 icao KICT Loading simulation data"
[1] "2022-07-03 13:41:13 pid 27184 icao LBWN itr   8 t/o =   502,750"
[1] "2022-07-03 13:41:24 pid 11688 icao VISR itr   4 t/o = 1,572,338"
[1] "2022-07-03 13:41:25 pid 11160 icao KPIT itr   4 t/o = 1,653,737"
[1] "2022-07-03 13:41:34 pid 13892 icao LEJR itr   4 t/o = 1,725,689"
[1] "2022-07-03 13:41:36 pid 27184 icao LBWN itr   9 t/o =   493,631"
[1] "2022-07-03 13:41:45 pid 24912 icao VTUK itr   5 t/o = 1,257,939"
[1] "2022-07-03 13:41:49 pid 21112 icao KICT itr   4 t/o = 1,889,608"
[1] "2022-07-03 13:41:49 pid  8316 icao SBRF itr   5 t/o = 1,301,920"
[1] "2022-07-03 13:41:55 pid 22776 icao KCLE itr   4 t/o = 2,005,694"
[1] "2022-07-03 13:42:00 pid 25492 icao SKMR itr   4 t/o = 2,009,716"
[1] "2022-07-03 13:42:03 pid 25508 icao KDSM itr   4 t/o = 2,006,004"
[1] "2022-07-03 13:42:03 pid 14816 icao KSAT itr   4 t/o = 2,010,288"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:42:04 pid 26864 icao RPMY itr   4 t/o = 2,007,449"
[1] "2022-07-03 13:42:05 pid 27184 icao LBWN itr  10 t/o =   484,567"
[1] "2022-07-03 13:42:06 pid    32 icao KMEM itr   4 t/o = 2,010,288"
[1] "2022-07-03 13:42:09 pid  3160 icao ZHCC itr   5 t/o = 1,362,957"
[1] "2022-07-03 13:42:17 pid 20020 icao OEJN itr   5 t/o = 1,393,624"
[1] "2022-07-03 13:42:20 pid 15560 icao MSLP itr   5 t/o = 1,507,604"
[1] "2022-07-03 13:42:25 pid 10420 icao VCBI itr   5 t/o = 1,503,390"
[1] "2022-07-03 13:42:28 pid 26724 icao WIDD itr   5 t/o = 1,507,716"
[1] "2022-07-03 13:42:30 pid 27184 icao LBWN itr  11 t/o =   475,588"
[1] "2022-07-03 13:42:47 pid 11688 icao VISR itr   5 t/o = 1,536,052"
[1] "2022-07-03 13:42:51 pid 27184 icao LBWN itr  12 t/o =   466,316"
[1] "2022-07-03 13:42:52 pid 24912 icao VTUK itr   6 t/o = 1,246,179"
[1] "2022-07-03 13:42:52 pid 11160 icao KPIT itr   5 t/o = 1,645,422"
[1] "2022-07-03 13:42:59 pid  8316 icao SBRF itr   6 t/o = 1,287,801"
[1] "2022-07-03 13:43:06 pid 13892 icao LEJR itr   5 t/o = 1,687,821"
[1] "2022-07-03 13:43:13 pid 27184 icao LBWN itr  13 t/o =   457,505"
[1] "2022-07-03 13:43:17 pid  3160 icao ZHCC itr   6 t/o = 1,313,696"
[1] "2022-07-03 13:43:24 pid 21112 icao KICT itr   5 t/o = 1,857,600"
[1] "2022-07-03 13:43:26 pid 20020 icao OEJN itr   6 t/o = 1,277,468"
[1] "2022-07-03 13:43:36 pid 27184 icao LBWN itr  14 t/o =   447,204"
[1] "2022-07-03 13:43:36 pid 15560 icao MSLP itr   6 t/o = 1,507,122"
[1] "2022-07-03 13:43:41 pid 10420 icao VCBI itr   6 t/o = 1,492,145"
[1] "2022-07-03 13:43:42 pid 22776 icao KCLE itr   5 t/o = 2,001,457"
[1] "2022-07-03 13:43:44 pid 25492 icao SKMR itr   5 t/o = 2,007,975"
[1] "2022-07-03 13:43:44 pid 26724 icao WIDD itr   6 t/o = 1,507,716"
[1] "2022-07-03 13:43:49 pid 25508 icao KDSM itr   5 t/o = 2,001,879"
[1] "2022-07-03 13:43:51 pid 14816 icao KSAT itr   5 t/o = 2,010,288"
[1] "2022-07-03 13:43:51 pid 26864 icao RPMY itr   5 t/o = 1,991,939"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:43:53 pid    32 icao KMEM itr   5 t/o = 2,010,288"
[1] "2022-07-03 13:43:56 pid 24912 icao VTUK itr   7 t/o = 1,235,040"
[1] "2022-07-03 13:44:01 pid 27184 icao LBWN itr  15 t/o =   436,423"
[1] "2022-07-03 13:44:07 pid  8316 icao SBRF itr   7 t/o = 1,273,450"
[1] "2022-07-03 13:44:07 pid 11688 icao VISR itr   6 t/o = 1,516,876"
[1] "2022-07-03 13:44:17 pid 11160 icao KPIT itr   6 t/o = 1,642,286"
[1] "2022-07-03 13:44:22 pid 27184 icao LBWN itr  16 t/o =   425,349"
[1] "2022-07-03 13:44:26 pid  3160 icao ZHCC itr   7 t/o = 1,252,646"
[1] "2022-07-03 13:44:34 pid 20020 icao OEJN itr   7 t/o = 1,085,094"
[1] "2022-07-03 13:44:34 pid 13892 icao LEJR itr   6 t/o = 1,645,563"
[1] "2022-07-03 13:44:41 pid 27184 icao LBWN itr  17 t/o =   416,082"
[1] "2022-07-03 13:44:55 pid 15560 icao MSLP itr   7 t/o = 1,505,569"
[1] "2022-07-03 13:44:56 pid 24912 icao VTUK itr   8 t/o = 1,224,075"
[1] "2022-07-03 13:44:59 pid 10420 icao VCBI itr   7 t/o = 1,465,619"
[1] "2022-07-03 13:45:00 pid 21112 icao KICT itr   6 t/o = 1,827,100"
[1] "2022-07-03 13:45:02 pid 27184 icao LBWN itr  18 t/o =   407,223"
[1] "2022-07-03 13:45:02 pid 26724 icao WIDD itr   7 t/o = 1,507,716"
[1] "2022-07-03 13:45:11 pid  8316 icao SBRF itr   8 t/o = 1,259,023"
[1] "2022-07-03 13:45:20 pid 27184 icao LBWN itr  19 t/o =   398,252"
[1] "2022-07-03 13:45:23 pid 11688 icao VISR itr   7 t/o = 1,509,744"
[1] "2022-07-03 13:45:26 pid 25492 icao SKMR itr   6 t/o = 2,002,741"
[1] "2022-07-03 13:45:26 pid 22776 icao KCLE itr   6 t/o = 1,994,588"
[1] "2022-07-03 13:45:29 pid 20020 icao OEJN itr   8 t/o =   953,999"
[1] "2022-07-03 13:45:30 pid  3160 icao ZHCC itr   8 t/o = 1,179,087"
[1] "2022-07-03 13:45:34 pid 25508 icao KDSM itr   6 t/o = 1,994,240"
[1] "2022-07-03 13:45:35 pid 26864 icao RPMY itr   6 t/o = 1,941,365"
[1] "2022-07-03 13:45:35 pid 14816 icao KSAT itr   6 t/o = 2,010,288"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:45:39 pid    32 icao KMEM itr   6 t/o = 2,010,288"
[1] "2022-07-03 13:45:40 pid 11160 icao KPIT itr   7 t/o = 1,641,096"
[1] "2022-07-03 13:45:42 pid 27184 icao LBWN itr  20 t/o =   385,538"
[1] "2022-07-03 13:46:00 pid 27184 icao LBWN itr  21 t/o =   371,014"
[1] "2022-07-03 13:46:00 pid 13892 icao LEJR itr   7 t/o = 1,599,519"
[1] "2022-07-03 13:46:01 pid 24912 icao VTUK itr   9 t/o = 1,212,116"
[1] "2022-07-03 13:46:13 pid 15560 icao MSLP itr   8 t/o = 1,501,009"
[1] "2022-07-03 13:46:17 pid 10420 icao VCBI itr   8 t/o = 1,419,346"
[1] "2022-07-03 13:46:17 pid 27184 icao LBWN itr  22 t/o =   356,429"
[1] "2022-07-03 13:46:17 pid  8316 icao SBRF itr   9 t/o = 1,242,989"
[1] "2022-07-03 13:46:18 pid 20020 icao OEJN itr   9 t/o =   896,214"
[1] "2022-07-03 13:46:21 pid 26724 icao WIDD itr   8 t/o = 1,507,716"
[1] "2022-07-03 13:46:30 pid  3160 icao ZHCC itr   9 t/o = 1,090,264"
[1] "2022-07-03 13:46:34 pid 27184 icao LBWN itr  23 t/o =   328,046"
[1] "2022-07-03 13:46:37 pid 21112 icao KICT itr   7 t/o = 1,796,319"
[1] "2022-07-03 13:46:41 pid 11688 icao VISR itr   8 t/o = 1,507,869"
[1] "2022-07-03 13:46:49 pid 27184 icao LBWN itr  24 t/o =   298,739"
[1] "2022-07-03 13:47:01 pid 20020 icao OEJN itr  10 t/o =   799,690"
[1] "2022-07-03 13:47:01 pid 24912 icao VTUK itr  10 t/o = 1,200,421"
[1] "2022-07-03 13:47:04 pid 11160 icao KPIT itr   8 t/o = 1,639,925"
[1] "2022-07-03 13:47:04 pid 27184 icao LBWN itr  25 t/o =   268,498"
[1] "2022-07-03 13:47:09 pid 22776 icao KCLE itr   7 t/o = 1,984,961"
[1] "2022-07-03 13:47:11 pid 26864 icao RPMY itr   7 t/o = 1,846,749"
[1] "2022-07-03 13:47:13 pid 25492 icao SKMR itr   7 t/o = 1,990,140"
[1] "2022-07-03 13:47:17 pid 25508 icao KDSM itr   7 t/o = 1,981,044"
[1] "2022-07-03 13:47:19 pid 27184 icao LBWN itr  26 t/o =   242,295"
[1] "2022-07-03 13:47:21 pid 14816 icao KSAT itr   7 t/o = 2,010,288"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:47:23 pid  8316 icao SBRF itr  10 t/o = 1,226,958"
[1] "2022-07-03 13:47:25 pid 13892 icao LEJR itr   8 t/o = 1,550,473"
[1] "2022-07-03 13:47:26 pid    32 icao KMEM itr   7 t/o = 2,010,288"
[1] "2022-07-03 13:47:28 pid  3160 icao ZHCC itr  10 t/o =   986,842"
[1] "2022-07-03 13:47:32 pid 27184 icao LBWN itr  27 t/o =   219,303"
[1] "2022-07-03 13:47:32 pid 10420 icao VCBI itr   9 t/o = 1,353,482"
[1] "2022-07-03 13:47:33 pid 15560 icao MSLP itr   9 t/o = 1,490,260"
[1] "2022-07-03 13:47:42 pid 26724 icao WIDD itr   9 t/o = 1,507,716"
[1] "2022-07-03 13:47:43 pid 27184 icao LBWN itr  28 t/o =   199,109"
[1] "2022-07-03 13:47:45 pid 20020 icao OEJN itr  11 t/o =   622,369"
[1] "2022-07-03 13:47:52 pid 27184 icao LBWN itr  29 t/o =   188,289"
[1] "2022-07-03 13:48:00 pid 27184 icao LBWN itr  30 t/o =   179,421"
[1] "2022-07-03 13:48:01 pid 11688 icao VISR itr   9 t/o = 1,507,717"
[1] "2022-07-03 13:48:06 pid 24912 icao VTUK itr  11 t/o = 1,189,037"
[1] "2022-07-03 13:48:09 pid 27184 icao LBWN itr  31 t/o =   172,677"
[1] "2022-07-03 13:48:10 pid 21112 icao KICT itr   8 t/o = 1,768,264"
[1] "2022-07-03 13:48:13 pid 20020 icao OEJN itr  12 t/o =   349,197"
[1] "2022-07-03 13:48:17 pid  3160 icao ZHCC itr  11 t/o =   872,194"
[1] "2022-07-03 13:48:17 pid 27184 icao LBWN itr  32 t/o =   165,672"
[1] "2022-07-03 13:48:25 pid 27184 icao LBWN itr  33 t/o =   160,398"
[1] "2022-07-03 13:48:25 pid  8316 icao SBRF itr  11 t/o = 1,210,766"
[1] "2022-07-03 13:48:30 pid 20020 icao OEJN itr  13 t/o =   111,973"
[1] "2022-07-03 13:48:30 pid 11160 icao KPIT itr   9 t/o = 1,638,094"
[1] "2022-07-03 13:48:33 pid 27184 icao LBWN itr  34 t/o =   156,455"
[1] "2022-07-03 13:48:35 pid 20020 icao OEJN itr  14 t/o =     8,032"
[1] "2022-07-03 13:48:36 pid 20020 icao OEJN itr  15 t/o =        56"
[1] "2022-07-03 13:48:36 pid 20020 icao OEJN Writing 2,010,288 rows to the database"
[1] "2022-07-03 13:48:38 pid 10420 icao VCBI itr  10 t/o = 1,270,621"
[1] "2022-07-03 13:48:40 pid 27184 icao LBWN itr  35 t/o =   153,938"
[1] "2022-07-03 13:48:43 pid 13892 icao LEJR itr   9 t/o = 1,499,474"
[1] "2022-07-03 13:48:46 pid 26864 icao RPMY itr   8 t/o = 1,732,651"
[1] "2022-07-03 13:48:47 pid 15560 icao MSLP itr  10 t/o = 1,470,036"
[1] "2022-07-03 13:48:48 pid 27184 icao LBWN itr  36 t/o =   151,779"
[1] "2022-07-03 13:48:52 pid 22776 icao KCLE itr   8 t/o = 1,972,924"
[1] "2022-07-03 13:48:56 pid 25492 icao SKMR itr   8 t/o = 1,965,306"
[1] "2022-07-03 13:48:56 pid 27184 icao LBWN itr  37 t/o =   150,431"
[1] "2022-07-03 13:48:59 pid 26724 icao WIDD itr  10 t/o = 1,507,716"
[1] "2022-07-03 13:49:01 pid  3160 icao ZHCC itr  12 t/o =   754,784"
[1] "2022-07-03 13:49:01 pid 25508 icao KDSM itr   8 t/o = 1,959,784"
[1] "2022-07-03 13:49:04 pid 14816 icao KSAT itr   8 t/o = 2,010,288"
[1] "2022-07-03 13:49:05 pid 27184 icao LBWN itr  38 t/o =   149,045"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:49:08 pid 24912 icao VTUK itr  12 t/o = 1,177,876"
[1] "2022-07-03 13:49:08 pid    32 icao KMEM itr   8 t/o = 2,010,288"
[1] "2022-07-03 13:49:12 pid 27184 icao LBWN itr  39 t/o =   148,617"
[1] "2022-07-03 13:49:19 pid 11688 icao VISR itr  10 t/o = 1,507,716"
[1] "2022-07-03 13:49:19 pid 27184 icao LBWN itr  40 t/o =   147,310"
[1] "2022-07-03 13:49:26 pid 27184 icao LBWN itr  41 t/o =   145,815"
[1] "2022-07-03 13:49:27 pid  8316 icao SBRF itr  12 t/o = 1,193,866"
[1] "2022-07-03 13:49:32 pid 27184 icao LBWN itr  42 t/o =   143,790"
[1] "2022-07-03 13:49:37 pid  3160 icao ZHCC itr  13 t/o =   644,626"
[1] "2022-07-03 13:49:40 pid 27184 icao LBWN itr  43 t/o =   142,560"
[1] "2022-07-03 13:49:41 pid 21112 icao KICT itr   9 t/o = 1,746,536"
[1] "2022-07-03 13:49:43 pid 10420 icao VCBI itr  11 t/o = 1,176,322"
[1] "2022-07-03 13:49:46 pid 27184 icao LBWN itr  44 t/o =   141,962"
[1] "2022-07-03 13:49:53 pid 27184 icao LBWN itr  45 t/o =   141,330"
[1] "2022-07-03 13:49:55 pid 11160 icao KPIT itr  10 t/o = 1,635,252"
[1] "2022-07-03 13:49:59 pid 27184 icao LBWN itr  46 t/o =   139,210"
[1] "2022-07-03 13:49:59 pid 13892 icao LEJR itr  10 t/o = 1,449,277"
[1] "2022-07-03 13:50:01 pid 15560 icao MSLP itr  11 t/o = 1,439,926"
[1] "2022-07-03 13:50:04 pid 24912 icao VTUK itr  13 t/o = 1,164,813"
[1] "2022-07-03 13:50:06 pid 27184 icao LBWN itr  47 t/o =   138,031"
[1] "2022-07-03 13:50:07 pid  3160 icao ZHCC itr  14 t/o =   549,429"
[1] "2022-07-03 13:50:13 pid 27184 icao LBWN itr  48 t/o =   135,916"
[1] "2022-07-03 13:50:14 pid 26724 icao WIDD itr  11 t/o = 1,507,716"
[1] "2022-07-03 13:50:14 pid 26864 icao RPMY itr   9 t/o = 1,634,696"
[1] "2022-07-03 13:50:19 pid 27184 icao LBWN itr  49 t/o =   134,264"
[1] "2022-07-03 13:50:25 pid 27184 icao LBWN itr  50 t/o =   132,575"
[1] "2022-07-03 13:50:25 pid  8316 icao SBRF itr  13 t/o = 1,178,150"
[1] "2022-07-03 13:50:32 pid 27184 icao LBWN itr  51 t/o =   131,333"
[1] "2022-07-03 13:50:33 pid 22776 icao KCLE itr   9 t/o = 1,960,014"
[1] "2022-07-03 13:50:33 pid 11688 icao VISR itr  11 t/o = 1,507,713"
[1] "2022-07-03 13:50:34 pid  3160 icao ZHCC itr  15 t/o =   448,067"
[1] "2022-07-03 13:50:37 pid 25492 icao SKMR itr   9 t/o = 1,923,997"
[1] "2022-07-03 13:50:39 pid 27184 icao LBWN itr  52 t/o =   129,628"
[1] "2022-07-03 13:50:41 pid 25508 icao KDSM itr   9 t/o = 1,927,456"
[1] "2022-07-03 13:50:42 pid 10420 icao VCBI itr  12 t/o = 1,069,921"
[1] "2022-07-03 13:50:46 pid 27184 icao LBWN itr  53 t/o =   127,950"
[1] "2022-07-03 13:50:47 pid 14816 icao KSAT itr   9 t/o = 2,010,288"
[1] "796544 negative accelerations were zeroed out."
[1] "2022-07-03 13:50:51 pid    32 icao KMEM itr   9 t/o = 2,010,288"
[1] "2022-07-03 13:50:52 pid 27184 icao LBWN itr  54 t/o =   126,603"
[1] "2022-07-03 13:50:56 pid  3160 icao ZHCC itr  16 t/o =   335,772"
[1] "2022-07-03 13:50:57 pid 27184 icao LBWN itr  55 t/o =   126,593"
[1] "2022-07-03 13:51:02 pid 24912 icao VTUK itr  14 t/o = 1,148,390"
[1] "2022-07-03 13:51:03 pid 27184 icao LBWN itr  56 t/o =   126,537"
[1] "2022-07-03 13:51:07 pid 21112 icao KICT itr  10 t/o = 1,734,328"
[1] "2022-07-03 13:51:09 pid 27184 icao LBWN itr  57 t/o =   125,495"
[1] "2022-07-03 13:51:12 pid 13892 icao LEJR itr  11 t/o = 1,404,687"
[1] "2022-07-03 13:51:12 pid  3160 icao ZHCC itr  17 t/o =   220,221"
[1] "2022-07-03 13:51:13 pid 15560 icao MSLP itr  12 t/o = 1,401,040"
[1] "2022-07-03 13:51:16 pid 27184 icao LBWN itr  58 t/o =   124,032"
[1] "2022-07-03 13:51:16 pid 11160 icao KPIT itr  11 t/o = 1,630,891"
[1] "2022-07-03 13:51:21 pid 27184 icao LBWN itr  59 t/o =   122,728"
