"our.icao","iata.code","iata.traffic","our.name","our.lat","our.lon","lido.rwy","lido.len","lido.toda"
"VECC","CCU",23264543,"Netaji Subhash Chandra Bose International Airport",22.6546993255615,88.4467010498047,"RW19R",10732,10732
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW22",5000,4540
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW19",7169,6869
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW04",5000,5000
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW33",5204,5204
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW01",7169,6869
"KDCA","DCA",23148134,"Ronald Reagan Washington National Airport",38.8521,-77.037697,"RW15",5204,5204
"ZBTJ","TSN",22949315,"Tianjin Binhai International Airport",39.1244010925,117.346000671,"RW16R",11811,12467
"ZBTJ","TSN",22949315,"Tianjin Binhai International Airport",39.1244010925,117.346000671,"RW34L",11811,12467
"ZBTJ","TSN",22949315,"Tianjin Binhai International Airport",39.1244010925,117.346000671,"RW34R",10499,10499
"ZBTJ","TSN",22949315,"Tianjin Binhai International Airport",39.1244010925,117.346000671,"RW16L",10499,10499
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW21",9094,9587
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW08",13327,13517
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW30",10210,10702
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW12",10210,10702
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW26",13327,13819
"LLBG","TLV",22890698,"Ben Gurion International Airport",32.0113983154297,34.8866996765137,"RW03",9094,9587
"SBSP","CGH",22689601,"Congonhas Airport",-23.6261100769043,-46.6563873291016,"RW17L",4905,4413
"SBSP","CGH",22689601,"Congonhas Airport",-23.6261100769043,-46.6563873291016,"RW35L",6365,6365
"SBSP","CGH",22689601,"Congonhas Airport",-23.6261100769043,-46.6563873291016,"RW35R",4905,4413
"SBSP","CGH",22689601,"Congonhas Airport",-23.6261100769043,-46.6563873291016,"RW17R",6365,6365
"RJFF","FUK",22018699,"Fukuoka Airport",33.5858993530273,130.45100402832,"RW34",9186,9186
"RJFF","FUK",22018699,"Fukuoka Airport",33.5858993530273,130.45100402832,"RW16",9186,9186
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW19R",11002,11002
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW19L",8300,8300
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW10",6999,6999
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW28",6999,6999
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW01R",8300,8300
"KTPA","TPA",21784105,"Tampa International Airport",27.9755001068115,-82.533203125,"RW01L",11002,11002
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW04L",10039,10039
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW33",9518,9518
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW22L",11483,11778
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW22R",10039,10039
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW04R",11483,11680
"EFHK","HEL",21737926,"Helsinki Vantaa Airport",60.3172,24.963301,"RW15",9518,9518
"RJCC","CTS",21555919,"New Chitose Airport",42.7752,141.692001,"RW01L",9843,9843
"RJCC","CTS",21555919,"New Chitose Airport",42.7752,141.692001,"RW01R",9843,9843
"RJCC","CTS",21555919,"New Chitose Airport",42.7752,141.692001,"RW19L",9843,9843
"RJCC","CTS",21555919,"New Chitose Airport",42.7752,141.692001,"RW19R",9843,9843
"FAOR","JNB",21120080,"OR Tambo International Airport",-26.1392,28.246,"RW21R",14505,14833
"FAOR","JNB",21120080,"OR Tambo International Airport",-26.1392,28.246,"RW03R",11171,11368
"FAOR","JNB",21120080,"OR Tambo International Airport",-26.1392,28.246,"RW03L",14505,15390
"FAOR","JNB",21120080,"OR Tambo International Airport",-26.1392,28.246,"RW21L",11171,11368
"ZUGY","KWE",20576521,"Longdongbao Airport",26.5384998321533,106.801002502441,"RW19L",13123,13123
"ZUGY","KWE",20576521,"Longdongbao Airport",26.5384998321533,106.801002502441,"RW19R",10499,11220
"ZUGY","KWE",20576521,"Longdongbao Airport",26.5384998321533,106.801002502441,"RW01L",10499,11220
"ZUGY","KWE",20576521,"Longdongbao Airport",26.5384998321533,106.801002502441,"RW01R",13123,13123
"OMAA","AUH",20480178,"Abu Dhabi International Airport",24.443764,54.651718,"RW31L",13471,14718
"OMAA","AUH",20480178,"Abu Dhabi International Airport",24.443764,54.651718,"RW31R",13451,14436
"OMAA","AUH",20480178,"Abu Dhabi International Airport",24.443764,54.651718,"RW13L",13451,14436
"OMAA","AUH",20480178,"Abu Dhabi International Airport",24.443764,54.651718,"RW13R",13471,14849
"NZAA","AKL",20466631,"Auckland International Airport",-37.008099,174.792007,"RW23L",9416,9252
"NZAA","AKL",20466631,"Auckland International Airport",-37.008099,174.792007,"RW05R",9416,8245
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW04R",9002,9000
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW22R",6955,6952
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW22L",9002,9000
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW04L",6955,6952
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW26R",12312,12300
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW08L",12312,12300
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW08R",12000,12000
"PHNL","HNL",20362514,"Daniel K Inouye International Airport",21.32062,-157.924228,"RW26L",12000,12000
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW22R",5507,5507
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW31C",6522,6522
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW13C",6522,6522
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW22L",6445,6446
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW04R",6445,6446
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW04L",5507,5507
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW31R",5141,5141
"KMDW","MDW",20199351,"Chicago Midway International Airport",41.785999,-87.752403,"RW13L",5141,5141
"ZYHB","HRB",20152695,"Taiping Airport",45.6234016418457,126.25,"RW05",10499,10499
"ZYHB","HRB",20152695,"Taiping Airport",45.6234016418457,126.25,"RW23",10499,10499
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW06R",9600,9600
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW24L",9600,9600
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW06L",11000,11000
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW24R",11000,11000
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW28",7000,7000
"CYUL","YUL",20128465,"Montreal / Pierre Elliott Trudeau International Airport",45.4706001282,-73.7407989502,"RW10",7000,7000
"ROAH","OKA",20100470,"Naha Airport / JASDF Naha Air Base",26.195801,127.646004,"RW36L",8858,8858
"ROAH","OKA",20100470,"Naha Airport / JASDF Naha Air Base",26.195801,127.646004,"RW36R",9843,9843
"ROAH","OKA",20100470,"Naha Airport / JASDF Naha Air Base",26.195801,127.646004,"RW18L",9843,9843
"ROAH","OKA",20100470,"Naha Airport / JASDF Naha Air Base",26.195801,127.646004,"RW18R",8858,8858
"ZYTL","DLC",19726630,"Dalian Zhoushuizi International Airport",38.965698,121.539001,"RW10",10827,10827
"ZYTL","DLC",19726630,"Dalian Zhoushuizi International Airport",38.965698,121.539001,"RW28",10827,10827
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW03",6000,6000
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW10R",11000,11000
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW28L",11000,11000
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW10L",9825,9825
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW21",6000,6000
"KPDX","PDX",19505884,"Portland International Airport",45.58869934,-122.5979996,"RW28R",9825,9825
"UUWW","VKO",19445189,"Vnukovo International Airport",55.5914993286,37.2615013123,"RW19",10039,10531
"UUWW","VKO",19445189,"Vnukovo International Airport",55.5914993286,37.2615013123,"RW24",11483,11975
"UUWW","VKO",19445189,"Vnukovo International Airport",55.5914993286,37.2615013123,"RW01",10039,10531
"UUWW","VKO",19445189,"Vnukovo International Airport",55.5914993286,37.2615013123,"RW06",11483,11975
"LEMG","AGP",19377549,"Málaga Airport",36.6749000549316,-4.49911022186279,"RW13",10499,11319
"LEMG","AGP",19377549,"Málaga Airport",36.6749000549316,-4.49911022186279,"RW30",9022,10138
"LEMG","AGP",19377549,"Málaga Airport",36.6749000549316,-4.49911022186279,"RW31",10499,11217
"ZYTX","SHE",19374337,"Shenyang Taoxian International Airport",41.639801,123.483002,"RW24",10499,11155
"ZYTX","SHE",19374337,"Shenyang Taoxian International Airport",41.639801,123.483002,"RW06",10499,11155
"ZJSY","SYX",19361410,"Sanya Phoenix International Airport",18.3029,109.412003,"RW08",11155,11155
"ZJSY","SYX",19361410,"Sanya Phoenix International Airport",18.3029,109.412003,"RW26",11155,11155
"WARR","SUB",18658631,"Juanda International Airport",-7.37982988357544,112.787002563477,"RW28",9843,12106
"WARR","SUB",18658631,"Juanda International Airport",-7.37982988357544,112.787002563477,"RW10",9843,11385
"LSGG","GVA",18346193,"Geneva Cointrin International Airport",46.2380981445312,6.10895013809204,"RW22",12795,12992
"LSGG","GVA",18346193,"Geneva Cointrin International Airport",46.2380981445312,6.10895013809204,"RW04",12795,12992
"EGGW","LTN",18140663,"London Luton Airport",51.874698638916,-0.368333011865616,"RW25",7093,10640
"EGGW","LTN",18140663,"London Luton Airport",51.874698638916,-0.368333011865616,"RW07",7093,10640
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW05C",13120,13120
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW23R",10830,10830
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW23C",13120,13120
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW05R",13123,13123
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW23L",13123,13123
"HECA","CAI",18017423,"Cairo International Airport",30.1219005584717,31.4055995941162,"RW05L",10830,10830
"EPWA","WAW",17705245,"Warsaw Chopin Airport",52.1656990051,20.9671001434,"RW15",12106,12106
"EPWA","WAW",17705245,"Warsaw Chopin Airport",52.1656990051,20.9671001434,"RW33",12106,12106
"EPWA","WAW",17705245,"Warsaw Chopin Airport",52.1656990051,20.9671001434,"RW29",9186,9186
"EPWA","WAW",17705245,"Warsaw Chopin Airport",52.1656990051,20.9671001434,"RW11",9186,7543
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW02R",8001,8000
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW20R",7704,7702
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW02L",7704,7702
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW31",11030,11029
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW20C",8001,8001
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW13",11030,11029
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW02C",8001,8000
"KBNA","BNA",17686774,"Nashville International Airport",36.1245002746582,-86.6781997680664,"RW20L",8001,8000
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW26",6200,7184
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW08",6200,6500
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW35R",14000,14984
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW29",8000,8984
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW17L",14000,14984
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW11",8000,8719
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW17R",12675,13659
"CYYC","YYC",17557153,"Calgary International Airport",51.113899231,-114.019996643,"RW35L",12675,13659
"EDDH","HAM",17545466,"Hamburg Helmut Schmidt Airport",53.630402,9.98823,"RW33",12028,12224
"EDDH","HAM",17545466,"Hamburg Helmut Schmidt Airport",53.630402,9.98823,"RW15",12028,10761
"EDDH","HAM",17545466,"Hamburg Helmut Schmidt Airport",53.630402,9.98823,"RW05",10663,10860
"EDDH","HAM",17545466,"Hamburg Helmut Schmidt Airport",53.630402,9.98823,"RW23",10663,10860
"VTSP","HKT",17433998,"Phuket International Airport",8.1132,98.316902,"RW09",9843,9843
"VTSP","HKT",17433998,"Phuket International Airport",8.1132,98.316902,"RW27",9843,9843
"ULLI","LED",17134803,"Pulkovo Airport",59.8003005981445,30.2625007629395,"RW28R",11145,11145
"ULLI","LED",17134803,"Pulkovo Airport",59.8003005981445,30.2625007629395,"RW10R",12402,12402
"ULLI","LED",17134803,"Pulkovo Airport",59.8003005981445,30.2625007629395,"RW10L",11145,11145
"ULLI","LED",17134803,"Pulkovo Airport",59.8003005981445,30.2625007629395,"RW28L",12402,12402
"RKPK","PUS",16944450,"Gimhae International Airport",35.1795005798,128.93800354,"RW18L",8999,9984
"RKPK","PUS",16944450,"Gimhae International Airport",35.1795005798,128.93800354,"RW36R",8999,9984
"RKPK","PUS",16944450,"Gimhae International Airport",35.1795005798,128.93800354,"RW18R",10499,11483
"RKPK","PUS",16944450,"Gimhae International Airport",35.1795005798,128.93800354,"RW36L",10499,11483
"LKPR","PRG",16856847,"Václav Havel Airport Prague",50.1008,14.26,"RW24",12188,13173
"LKPR","PRG",16856847,"Václav Havel Airport Prague",50.1008,14.26,"RW30",10663,11647
"LKPR","PRG",16856847,"Václav Havel Airport Prague",50.1008,14.26,"RW12",10663,11155
"LKPR","PRG",16856847,"Václav Havel Airport Prague",50.1008,14.26,"RW06",12188,13173
"SBBR","BSB",16783311,"Presidente Juscelino Kubitschek International Airport",-15.869167,-47.920834,"RW11L",10499,10499
"SBBR","BSB",16783311,"Presidente Juscelino Kubitschek International Airport",-15.869167,-47.920834,"RW29R",10499,10499
"SBBR","BSB",16783311,"Presidente Juscelino Kubitschek International Airport",-15.869167,-47.920834,"RW11R",10827,10827
"SBBR","BSB",16783311,"Presidente Juscelino Kubitschek International Airport",-15.869167,-47.920834,"RW29L",10827,10827
"MPTO","PTY",16712033,"Tocumen International Airport",9.0713596344,-79.3834991455,"RW21L",10007,10499
"MPTO","PTY",16712033,"Tocumen International Airport",9.0713596344,-79.3834991455,"RW21R",8799,9193
"MPTO","PTY",16712033,"Tocumen International Airport",9.0713596344,-79.3834991455,"RW03L",8799,9291
"MPTO","PTY",16712033,"Tocumen International Airport",9.0713596344,-79.3834991455,"RW03R",10007,10499
"KAUS","AUS",16638333,"Austin Bergstrom International Airport",30.197535,-97.662015,"RW17L",9000,9000
"KAUS","AUS",16638333,"Austin Bergstrom International Airport",30.197535,-97.662015,"RW17R",12250,12250
"KAUS","AUS",16638333,"Austin Bergstrom International Airport",30.197535,-97.662015,"RW35R",9000,9000
"KAUS","AUS",16638333,"Austin Bergstrom International Airport",30.197535,-97.662015,"RW35L",12250,12250
"ZSJN","TNA",15935634,"Yaoqiang Airport",36.8572006225586,117.216003417969,"RW19",11811,11811
"ZSJN","TNA",15935634,"Yaoqiang Airport",36.8572006225586,117.216003417969,"RW01",11811,11811
"LHBP","BUD",15771966,"Budapest Liszt Ferenc International Airport",47.42976,19.261093,"RW13L",12162,12162
"LHBP","BUD",15771966,"Budapest Liszt Ferenc International Airport",47.42976,19.261093,"RW31L",9872,9872
"LHBP","BUD",15771966,"Budapest Liszt Ferenc International Airport",47.42976,19.261093,"RW31R",12162,12162
"LHBP","BUD",15771966,"Budapest Liszt Ferenc International Airport",47.42976,19.261093,"RW13R",9872,9872
"OOMS","MCT",15652241,"Muscat International Airport",23.5932998657227,58.2844009399414,"RW08L",13123,13123
"OOMS","MCT",15652241,"Muscat International Airport",23.5932998657227,58.2844009399414,"RW26R",13123,13123
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW12L",9003,9003
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW24",7607,7602
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW06",7607,7602
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW11",9001,9001
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW12R",11019,11019
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW29",9001,9001
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW30R",9003,9003
"KSTL","STL",15554619,"St Louis Lambert International Airport",38.748697,-90.370003,"RW30L",11019,11019
"ZGNN","NNG",15343612,"Nanning Wuxu Airport",22.608299,108.171997,"RW05",10499,10499
"ZGNN","NNG",15343612,"Nanning Wuxu Airport",22.608299,108.171997,"RW23",10499,10499
"KSJC","SJC",15244426,"Norman Y. Mineta San Jose International Airport",37.362598,-121.929001,"RW30R",11000,11000
"KSJC","SJC",15244426,"Norman Y. Mineta San Jose International Airport",37.362598,-121.929001,"RW30L",11000,11000
"KSJC","SJC",15244426,"Norman Y. Mineta San Jose International Airport",37.362598,-121.929001,"RW12R",11000,11000
"KSJC","SJC",15244426,"Norman Y. Mineta San Jose International Airport",37.362598,-121.929001,"RW12L",11000,11000
"RJOO","ITM",15095287,"Osaka International Airport",34.7854995727539,135.438003540039,"RW14R",9843,9843
"RJOO","ITM",15095287,"Osaka International Airport",34.7854995727539,135.438003540039,"RW32L",9843,9843
"RJOO","ITM",15095287,"Osaka International Airport",34.7854995727539,135.438003540039,"RW32R",5997,5997
"RJOO","ITM",15095287,"Osaka International Airport",34.7854995727539,135.438003540039,"RW14L",5997,5997
"OKBK","KWI",14914293,"Kuwait International Airport",29.2266006469727,47.9688987731934,"RW33R",11483,11483
"OKBK","KWI",14914293,"Kuwait International Airport",29.2266006469727,47.9688987731934,"RW15R",11155,12139
"OKBK","KWI",14914293,"Kuwait International Airport",29.2266006469727,47.9688987731934,"RW33L",11155,12139
"OKBK","KWI",14914293,"Kuwait International Airport",29.2266006469727,47.9688987731934,"RW15L",11483,11483
"ZSFZ","FOC",14790233,"Fuzhou Changle International Airport",25.9351005554199,119.66300201416,"RW21",11811,11811
"ZSFZ","FOC",14790233,"Fuzhou Changle International Airport",25.9351005554199,119.66300201416,"RW03",11811,11811
"EGPH","EDI",14744915,"Edinburgh Airport",55.9500007629395,-3.37249994277954,"RW24",8386,9849
"EGPH","EDI",14744915,"Edinburgh Airport",55.9500007629395,-3.37249994277954,"RW06",8386,8583
"LEAL","ALC",14734423,"Alicante International Airport",38.2821998596191,-0.55815601348877,"RW28",9843,10039
"LEAL","ALC",14734423,"Alicante International Airport",38.2821998596191,-0.55815601348877,"RW10",9843,10039
"MMGL","GDL",14622961,"Don Miguel Hidalgo Y Costilla International Airport",20.5217990875244,-103.310997009277,"RW10",13140,13140
"MMGL","GDL",14622961,"Don Miguel Hidalgo Y Costilla International Airport",20.5217990875244,-103.310997009277,"RW02",5906,5906
"MMGL","GDL",14622961,"Don Miguel Hidalgo Y Costilla International Airport",20.5217990875244,-103.310997009277,"RW20",5906,5906
"MMGL","GDL",14622961,"Don Miguel Hidalgo Y Costilla International Airport",20.5217990875244,-103.310997009277,"RW28",13140,13140
"LFMN","NCE",14409391,"Nice-Côte d'Azur Airport",43.6584014893,7.21586990356,"RW22R",8622,9744
"LFMN","NCE",14409391,"Nice-Côte d'Azur Airport",43.6584014893,7.21586990356,"RW22L",9721,11493
"LFMN","NCE",14409391,"Nice-Côte d'Azur Airport",43.6584014893,7.21586990356,"RW04R",9721,11493
"LFMN","NCE",14409391,"Nice-Côte d'Azur Airport",43.6584014893,7.21586990356,"RW04L",8622,9114
"LROP","OTP",14284214,"Henri Coandă International Airport",44.5711111,26.085,"RW26L",11486,12536
"LROP","OTP",14284214,"Henri Coandă International Airport",44.5711111,26.085,"RW26R",11480,12703
"LROP","OTP",14284214,"Henri Coandă International Airport",44.5711111,26.085,"RW08L",11480,12300
"LROP","OTP",14284214,"Henri Coandă International Airport",44.5711111,26.085,"RW08R",11486,12339
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW04",7602,7602
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW22",7602,7602
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW31R",5148,5148
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW13L",5148,5148
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW35",6000,6000
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW13R",7602,7602
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW31L",7602,7602
"KHOU","HOU",14032458,"William P Hobby Airport",29.64539909,-95.27890015,"RW17",6000,6000
"ZLLL","LHW",13971500,"Lanzhou Zhongchuan Airport",36.5152015686,103.620002747,"RW36",13123,13123
"ZLLL","LHW",13971500,"Lanzhou Zhongchuan Airport",36.5152015686,103.620002747,"RW18",13123,13123
"VVDN","DAD",13935325,"Da Nang International Airport",16.0438995361328,108.198997497559,"RW35R",11483,12664
"VVDN","DAD",13935325,"Da Nang International Airport",16.0438995361328,108.198997497559,"RW17L",11483,12664
"VVDN","DAD",13935325,"Da Nang International Airport",16.0438995361328,108.198997497559,"RW35L",10000,11001
"VVDN","DAD",13935325,"Da Nang International Airport",16.0438995361328,108.198997497559,"RW17R",10000,11001
"SBGL","GIG",13904486,"Rio Galeão – Tom Jobim International Airport",-22.8099994659,-43.2505569458,"RW28",13123,13123
"SBGL","GIG",13904486,"Rio Galeão – Tom Jobim International Airport",-22.8099994659,-43.2505569458,"RW10",13123,13123
"SBGL","GIG",13904486,"Rio Galeão – Tom Jobim International Airport",-22.8099994659,-43.2505569458,"RW33",10433,10433
"SBGL","GIG",13904486,"Rio Galeão – Tom Jobim International Airport",-22.8099994659,-43.2505569458,"RW15",10433,10433
"LTAC","ESB",13875201,"Esenboğa International Airport",40.1281013489,32.995098114,"RW03L",11125,11125
"LTAC","ESB",13875201,"Esenboğa International Airport",40.1281013489,32.995098114,"RW21R",11125,11125
"LTAC","ESB",13875201,"Esenboğa International Airport",40.1281013489,32.995098114,"RW21L",12310,12310
"LTAC","ESB",13875201,"Esenboğa International Airport",40.1281013489,32.995098114,"RW03R",12310,12310
"LIME","BGY",13675150,"Milan Bergamo Airport",45.673901,9.70417,"RW28",9429,9823
"LIME","BGY",13675150,"Milan Bergamo Airport",45.673901,9.70417,"RW30",2552,2461
"LIME","BGY",13675150,"Milan Bergamo Airport",45.673901,9.70417,"RW12",2552,2552
"LIME","BGY",13675150,"Milan Bergamo Airport",45.673901,9.70417,"RW10",9429,9649
"KMSY","MSY",13631606,"Louis Armstrong New Orleans International Airport",29.9934005737305,-90.2580032348633,"RW29",10104,10104
"KMSY","MSY",13631606,"Louis Armstrong New Orleans International Airport",29.9934005737305,-90.2580032348633,"RW02",7001,7001
"KMSY","MSY",13631606,"Louis Armstrong New Orleans International Airport",29.9934005737305,-90.2580032348633,"RW11",10104,10104
"KMSY","MSY",13631606,"Louis Armstrong New Orleans International Airport",29.9934005737305,-90.2580032348633,"RW20",7001,7001
"KRDU","RDU",13625746,"Raleigh Durham International Airport",35.8776016235352,-78.7874984741211,"RW23R",10000,10000
"KRDU","RDU",13625746,"Raleigh Durham International Airport",35.8776016235352,-78.7874984741211,"RW23L",7500,7500
"KRDU","RDU",13625746,"Raleigh Durham International Airport",35.8776016235352,-78.7874984741211,"RW05L",10000,10000
"KRDU","RDU",13625746,"Raleigh Durham International Airport",35.8776016235352,-78.7874984741211,"RW05R",7500,7500
"ZYCC","CGQ",13341128,"Longjia Airport",43.9962005615,125.684997559,"RW24",10499,10499
"ZYCC","CGQ",13341128,"Longjia Airport",43.9962005615,125.684997559,"RW06",10499,10499
"YPPH","PER",13341088,"Perth International Airport",-31.940299987793,115.967002868652,"RW06",7096,7297
"YPPH","PER",13341088,"Perth International Airport",-31.940299987793,115.967002868652,"RW24",7096,7297
"YPPH","PER",13341088,"Perth International Airport",-31.940299987793,115.967002868652,"RW03",11299,11496
"YPPH","PER",13341088,"Perth International Airport",-31.940299987793,115.967002868652,"RW21",11299,11955
"SABE","AEP",13206463,"Jorge Newbery Airpark",-34.5592,-58.4156,"RW13",6890,6890
"SABE","AEP",13206463,"Jorge Newbery Airpark",-34.5592,-58.4156,"RW31",6890,6890
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW10L",5458,5458
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW28R",5458,5458
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW10R",6213,6213
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW30",10520,10000
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW12",10520,10000
"KOAK","OAK",13198156,"Metropolitan Oakland International Airport",37.721298,-122.221001,"RW28L",6213,6213
"HAAB","ADD",13165751,"Addis Ababa Bole International Airport",8.97789001465,38.7993011475,"RW25R",12139,12631
"HAAB","ADD",13165751,"Addis Ababa Bole International Airport",8.97789001465,38.7993011475,"RW07L",12139,12631
"HAAB","ADD",13165751,"Addis Ababa Bole International Airport",8.97789001465,38.7993011475,"RW07R",12467,12762
"HAAB","ADD",13165751,"Addis Ababa Bole International Airport",8.97789001465,38.7993011475,"RW25L",12467,12762
"ZBYN","TYN",13063146,"Taiyuan Wusu Airport",37.746898651123,112.627998352051,"RW13",11811,12303
"ZBYN","TYN",13063146,"Taiyuan Wusu Airport",37.746898651123,112.627998352051,"RW31",11811,12303
"EDDS","STR",12835946,"Stuttgart Airport",48.6898994446,9.22196006775,"RW25",10974,9990
