year,ssp,zone,max_tas,max_ps,max_hurs,max_rho,max_hdw,avg_tas,avg_ps,avg_hurs,avg_rho,avg_hdw,min_tas,min_ps,min_hurs,min_rho,min_hdw,max_tas_abs,max_ps_abs,max_hurs_abs,max_rho_abs,max_hdw_abs,avg_tas_abs,avg_ps_abs,avg_hurs_abs,avg_rho_abs,avg_hdw_abs,min_tas_abs,min_ps_abs,min_hurs_abs,min_rho_abs,min_hdw_abs,max_tas_rel,max_ps_rel,max_hurs_rel,max_rho_rel,max_hdw_rel,avg_tas_rel,avg_ps_rel,avg_hurs_rel,avg_rho_rel,avg_hdw_rel,min_tas_rel,min_ps_rel,min_hurs_rel,min_rho_rel,min_hdw_rel,max_tas_loe,max_ps_loe,max_hurs_loe,max_rho_loe,max_hdw_loe,avg_tas_loe,avg_ps_loe,avg_hurs_loe,avg_rho_loe,avg_hdw_loe,min_tas_loe,min_ps_loe,min_hurs_loe,min_rho_loe,min_hdw_loe,max_tas_loe_abs,max_ps_loe_abs,max_hurs_loe_abs,max_rho_loe_abs,max_hdw_loe_abs,avg_tas_loe_abs,avg_ps_loe_abs,avg_hurs_loe_abs,avg_rho_loe_abs,avg_hdw_loe_abs,min_tas_loe_abs,min_ps_loe_abs,min_hurs_loe_abs,min_rho_loe_abs,min_hdw_loe_abs,max_tas_loe_rel,max_ps_loe_rel,max_hurs_loe_rel,max_rho_loe_rel,max_hdw_loe_rel,avg_tas_loe_rel,avg_ps_loe_rel,avg_hurs_loe_rel,avg_rho_loe_rel,avg_hdw_loe_rel,min_tas_loe_rel,min_ps_loe_rel,min_hurs_loe_rel,min_rho_loe_rel,min_hdw_loe_rel
2047,ssp245,Temperate,54.9330000000001,1054.97,100,1523.6,23.9143,14.0134491114702,969.589302100162,72.2432701130856,1172.02254281099,2.81995890306947,-42.012,547.025,5,673.46,-8.17808,1.73200000000003,-0.1099999999999,0,0.040000000000191,0.870100000000001,0.297205169628461,0.464410339257597,1.20771680129245,-0.859316639740882,-0.0313366203554097,-0.407999999999987,-3.64499999999998,0,-7.48300000000006,1.31279,0.0325557790267105,-0.000104257497061739,0,2.62542991416098e-05,0.0377578739986635,0.0216681163508495,0.000479205872437928,0.0170015822357499,-0.000732654045943987,-0.0109903095270073,0.00980674935102363,-0.00661920932682002,0,-0.0109891723683187,-0.138321355155007,54.8999533381972,1055.96421500189,100,1524.36179741136,24.5626772378222,14.4427089704185,969.698442342623,70.1220565037504,1170.43738608433,2.83048208671845,-43.1189333219714,551.580378990027,5,676.120591296004,-9.62791173816544,1.24769264541728,-1.05554929424193,-2.41584530158434e-13,1.03660368253759,0.694188986995574,0.675222993050031,0.194891217471081,-1.21821740720617,-2.62404694153224,0.00822975654324276,-1.28239263154256,1.31820133332803,-1.77635683940025e-15,-2.36425328072573,0.00351689275184874,0.0232551737672665,-0.000998608852829558,-2.41584530158434e-15,0.00068048745389694,0.0290839109582708,0.0490447561856964,0.000201021664381633,-0.0170761526473348,-0.00223692201248457,0.00291602435942779,0.0306524538209715,0.00239558775226314,-3.5527136788005e-16,-0.00348460735655881,-0.000365147569132099
2047,ssp370,Temperate,55.561,1052.85,100,1485.31,26.0815,14.5538061389338,969.951689822293,70.9848214862682,1170.19299676898,2.83360222455574,-40.187,554.073,5,679.418,-11.8357,1.64699999999999,-2.11000000000013,0,-70.9700000000003,-0.222100000000001,0.796822294022622,0.401470113084088,-0.481623424878819,-3.00430048465296,0.0189344507269817,5.82499999999999,5.18999999999994,0,3.923,0.647,0.0305486515561819,-0.00200007583225916,0,-0.0456023337702729,-0.00844371112699406,0.0579212931414013,0.000414078719103893,-0.00673915465471402,-0.00256078026405771,0.0067270641682963,-0.126597409371468,0.00945556703341138,0,0.00580759295035493,-0.051831735121408,55.5787315129619,1057.29454446534,100,1508.69510426443,23.5952748318265,14.658019462901,969.750729291131,70.6042902096723,1169.48123265601,2.80448954280818,-40.2570393121855,551.878598870175,5,675.670400148624,-10.2412684562289,1.76430369380527,2.08494543717256,-2.41584530158434e-13,-26.2076279971982,-1.09916114626276,0.793980668762863,0.464062776859578,-0.77139709790373,-2.87102423744841,-0.00691891996112837,3.63671574109753,0.496814011286347,-1.77635683940025e-15,-0.912791718816266,-0.456248445203157,0.0327849568471528,0.00197585905121861,-2.41584530158434e-15,-0.0170744552383343,-0.0445104778759886,0.0572690743694808,0.000478767317132743,-0.0108075610477778,-0.00244894332788352,-0.00246101555599397,-0.0828526913836123,0.000901034500828664,-3.5527136788005e-16,-0.00134911970883708,0.0466272368057558
2047,ssp585,Temperate,54.838,1057.74,100,1508.59,23.8555,14.0382617124394,969.981101777059,70.7353940226171,1172.68538933764,2.84464984652666,-40.356,551.224,5,675.342,-10.2729,1.69499999999999,-1.68000000000006,0,-12.2499999999998,-1.294,0.311082390953157,-0.0135767366717801,-0.573307915993581,-1.18075928917551,0.0694818319870763,-1.38299999999998,1.32900000000006,0,-8.57500000000005,0.378,0.031895075550872,-0.00158577334768087,0,-0.00805475921201426,-0.0514523151553709,0.0226617853287776,-1.39967125310243e-05,-0.00803980300310527,-0.00100587216911976,0.0250369821297482,0.0354861057655295,0.00241682503023316,0,-0.0125380711402115,-0.0354899585950483,55.1226803794063,1055.75322527486,100,1507.64841622385,25.2845221623544,14.6954326877784,969.675450173519,70.3590880452778,1169.2662950351,2.83870811490208,-40.3272910843735,552.071339186222,5,675.658912609371,-10.2171655271604,0.759516552653288,-0.385983659199155,-2.41584530158434e-13,-23.8738912274635,2.1758627457754,0.946241222203012,0.239982079420315,-0.903765192537861,-3.83151411763606,0.0362727560762375,3.8601811898762,1.69949081304924,-1.77635683940025e-15,-2.39707319852528,-0.287301142516297,0.0139711617056312,-0.000365466650545738,-2.41584530158434e-15,-0.0155883405101642,0.0941578958152095,0.068821590314759,0.000247548276619297,-0.0126821359442605,-0.00326615060376199,0.0129432980361178,-0.0873591765086261,0.00308789560743834,-3.5527136788005e-16,-0.00353521427241615,0.0289330378933059
2048,ssp126,Temperate,53.1640000000001,1056.39,100,1529.4,25.1694,14.7144846526656,969.747163166399,69.7032575121164,1169.1965444265,2.74873078352181,-39.708,551.8,5,676.109,-8.10213,-0.379999999999995,1.61000000000013,0,-0.799999999999955,2.8541,0.82532148626817,0.0763957996781528,-0.554021163166368,-3.54150080775366,-0.101154284329565,2.81300000000002,1.51199999999994,0,-2.83000000000004,0.67339,-0.00709696698042722,0.00152638464893165,0,-0.000522807476146879,0.1278987958934,0.0594219735473265,7.87852972876727e-05,-0.00788560521575224,-0.00301985666973588,-0.0354941627192805,-0.0661555466710571,0.00274765213851646,0,-0.00416826843059545,-0.0767350538771491,54.624710189172,1056.06906595021,100,1517.65540180552,24.008743650454,14.361958992908,969.645319379222,70.513723218408,1170.67193165624,2.7585322212485,-42.7726520557841,551.449888964352,5,676.250600542044,-9.63500575965132,0.1894220945792,1.0392428412365,-2.41584530158434e-13,-3.75368259797028,0.967721155224428,0.389847037313112,0.155461551347116,-0.256767335700388,-1.48231061188062,-0.0544232248843009,0.134685364612736,-0.320920818928471,-2.66453525910038e-15,0.339667573887709,0.0273586700253023,0.00347976654867775,0.00098503645913444,-2.41584530158434e-15,-0.00246724082066463,0.0419999223309116,0.0279017974198958,0.000160353973888314,-0.0036281695052555,-0.00126460371718004,-0.0193473469190992,-0.00313898211145375,-0.000581619783501268,-5.32907051820075e-16,0.000502533037002543,-0.00283146741404971
2048,ssp245,Temperate,56.5800000000001,1051.92,100,1508.41,23.6774,14.4159854604201,969.795408723748,70.0490646203554,1170.64981098546,2.82130861550889,-41.396,552.789,5,673.558,-9.29304,3.37900000000002,-3.15999999999985,0,-15.1499999999999,0.633199999999999,0.699741518578369,0.670516962842839,-0.986488691437842,-2.23204846526801,-0.0299869079159936,0.207999999999998,2.11900000000003,0,-7.38499999999999,0.19783,0.0635138437247424,-0.00299503355195801,0,-0.00994381579983713,0.0274776299459299,0.0510155346861244,0.000691878795543582,-0.0138872528676998,-0.00190304628491168,-0.0105169413937052,-0.00499951927699256,0.00384803966077692,0,-0.0108452543017551,-0.0208442429408473,54.9131334337768,1055.9768657003,100,1523.96510399854,24.5548616220945,14.4643987378192,969.708590389094,70.0990279798768,1170.35666230024,2.8307000017833,-43.0189924517806,551.629747631259,5,676.029887029024,-9.62958278438453,1.2608727409969,-1.04289859582582,-2.41584530158434e-13,0.639910269720531,0.686373371267944,0.696912760450699,0.205039263941899,-1.24124593107976,-2.70477072562403,0.00844767160809035,-1.18245176135177,1.36756997456041,-2.66453525910038e-15,-2.45495754770525,0.00184584653275977,0.0235008315533399,-0.000986640582373864,-2.41584530158434e-15,0.000420074631703653,0.0287564660172466,0.0506201903235137,0.000211488925134871,-0.0173989510136872,-0.00230573663874295,0.00299323753505977,0.0282636121877612,0.00248530615057759,-5.32907051820075e-16,-0.00361829386069304,-0.000191648259411332
2048,ssp370,Temperate,56.329,1061.61,100,1544.28,23.5572,14.5511050080776,969.869274636511,70.7996896607432,1170.0924911147,2.8184993990307,-43.219,550.418,5,681.847,-10.3419,2.41499999999996,6.64999999999986,0,-12,-2.7464,0.794121163166413,0.319054927301863,-0.666755250403796,-3.10480613893537,0.00383162520194036,2.79300000000001,1.53499999999997,0,6.35199999999998,2.1408,0.0447935601142553,0.00630355653294899,0,-0.0077106947335955,-0.104411563436184,0.0577249469883012,0.000329075194678988,-0.00932962666930979,-0.00264644842449219,0.00136130638136673,-0.0607015561157961,0.00279658870834033,0,0.00940347448907834,-0.171501357879305,55.6282873613216,1057.34221653327,100,1508.38983533097,23.5843675602103,14.6981363586581,969.756230821555,70.5743075533269,1169.31479802951,2.80344909786157,-40.165093945862,551.954678154844,5,675.480907848571,-10.2381914184984,1.81385954216497,2.13261750509719,-2.41584530158434e-13,-26.5128969306641,-1.11006841787895,0.834097564519928,0.469564307283463,-0.801379754249169,-3.03745886394609,-0.00795936490773519,3.72866110742104,0.572893295955282,-2.66453525910038e-15,-1.10228401886934,-0.453171407472684,0.0337058223170271,0.00202103686988944,-2.41584530158434e-15,-0.0172733401103522,-0.0449521673167139,0.0601626681016353,0.000484443171979349,-0.0112276292457377,-0.00259090972537116,-0.00283109516569322,-0.0849474168453982,0.00103901382252208,-5.32907051820075e-16,-0.0016291921409205,0.0463127726833519
2048,ssp585,Temperate,54.745,1057.07,100,1514.65,24.9247,14.7048513731826,969.611379644588,70.3262206785137,1169.12732633279,2.84742479159935,-42.828,547.899,5,678.174,-10.3841,1.60199999999998,-2.35000000000014,0,-6.18999999999983,-0.224799999999998,0.977672051696308,-0.383298869142777,-0.982481260097032,-4.73882229402238,0.072256777059776,-3.85499999999999,-1.99599999999998,0,-5.74299999999994,0.2668,0.0301450802551601,-0.00221819486133935,0,-0.00407011914468309,-0.00893854748603345,0.0712216274588924,-0.000395155641193913,-0.0137778592708481,-0.00403693581211609,0.0260369017952104,0.098914633207605,-0.00362978386782928,0,-0.00839721779104765,-0.0250495263311082,55.204850568386,1055.67698176852,100,1507.24859274303,25.2623963674686,14.742628022624,969.675877975646,70.3157994086687,1169.06428799945,2.83871343342586,-40.2664195013452,552.13892970794,5,675.581448170892,-10.2108452471313,0.841686741632934,-0.462227165537797,-2.41584530158434e-13,-24.2737147082778,2.15373695088958,0.993436557048586,0.240409881547976,-0.947053829146981,-4.03352115328448,0.0362780746000224,3.9210527729045,1.76708133476757,-2.66453525910038e-15,-2.47453763700469,-0.280980862487166,0.0154826666143873,-0.000437657423971897,-2.41584530158434e-15,-0.0158494032964319,0.0932004281193572,0.0722541801484041,0.000247989566567664,-0.013289586174532,-0.0034383502567426,0.0129451958582274,-0.0887367520949937,0.00321070443553904,-5.32907051820075e-16,-0.00364945917269103,0.0282965458140278
2049,ssp126,Temperate,55.013,1058.86,100,1485.35,22.7308,14.8073699515348,969.99981098546,69.3858822294022,1169.1252180937,2.70783589822294,-42.164,547.558,5,673.351,-8.14082,1.46899999999999,4.07999999999993,0,-44.8500000000001,0.415499999999998,0.918206785137317,0.329043618739775,-0.871396445880563,-3.61282714054892,-0.142049169628434,0.356999999999999,-2.73000000000002,0,-5.58799999999997,0.634700000000001,0.0274353802480202,0.00386810519729226,0,-0.0293098941314862,0.0186195121732622,0.0661095829991232,0.000339335401059207,-0.0124029347892623,-0.00308067701498272,-0.0498438239600762,-0.00839585146163071,-0.00496103858343271,0,-0.00823048904246179,-0.0723261983335461,54.6345476053489,1056.07846803938,100,1517.81479727951,24.0063365122896,14.3723201980672,969.644077023816,70.5076178821556,1170.62381317598,2.75770958183513,-42.801203077755,551.432597761417,5,676.150220013318,-9.63351001631954,0.19925951075615,1.04864493039941,-2.1316282072803e-13,-3.59428712398039,0.965314017060017,0.400208242472335,0.154219195940868,-0.262872671952863,-1.53042909213946,-0.0552458642976736,0.106134342641816,-0.338212021863342,-1.77635683940025e-15,0.239287045162314,0.0288544133570827,0.00366048417728394,0.00099394814007176,-2.1316282072803e-15,-0.00236247250054356,0.0418954504844512,0.0286433606991017,0.000159072521177678,-0.00371443902528668,-0.00130565503834894,-0.0196397935749834,-0.0024735709326807,-0.000612957437882917,-3.5527136788005e-16,0.000354021563331611,-0.00298626837841681
2049,ssp245,Temperate,53.928,1054.65,100,1523.55,23.2232,14.5902310177706,969.968833602585,69.4566381260097,1170.09678836834,2.85608581421648,-44.012,551.451,5,674.016,-8.46971,0.726999999999975,-0.429999999999836,0,-0.00999999999999091,0.178999999999999,0.873987075928929,0.843941841680021,-1.57891518578347,-2.78507108239023,0.0047902907915951,-2.40799999999999,0.781000000000063,0,-6.92700000000002,1.02116,0.0136651566699869,-0.000407552033968833,0,-6.56357478536514e-06,0.00776768123866303,0.0637191259964991,0.000870828774345662,-0.0222271118077058,-0.00237455380518419,0.00168004009133405,0.0578790500913371,0.00141827228648748,0,-0.0101726576233253,-0.107593929745113,54.9237598586208,1056.0040166239,100,1523.46747466648,24.5394039599911,14.4873074979786,969.72112317633,70.0747095877452,1170.27344748673,2.83080979976773,-42.8874354848624,551.687101056888,5,675.93297308457,-9.63676089455256,1.27149916584082,-1.01574767222724,-2.1316282072803e-13,0.142280937657915,0.670915709164504,0.71982152061007,0.217572051177967,-1.26556432321134,-2.7879855391343,0.00855746959252057,-1.0508947944335,1.42492340018885,-1.77635683940025e-15,-2.55187149215885,-0.00533226363527461,0.0236988926360736,-0.000960954285375754,-2.1316282072803e-15,9.34015522382569e-05,0.0281088480390571,0.0522841658813628,0.000224415940432054,-0.0177398298861447,-0.00237667479352962,0.00303214191765387,0.02511906522601,0.00258953542156378,-3.5527136788005e-16,-0.00376113263627993,0.000553631640705702
2049,ssp370,Temperate,55.319,1057.4,100,1486.46,23.0916,15.0364765751212,970.363529886914,70.0233063004846,1168.51596284329,2.79336779159936,-41.147,552.824,5,675.349,-9.67839,1.40499999999997,2.44000000000005,0,-69.8200000000004,-3.212,1.27949273021002,0.813310177704807,-1.44313861066242,-4.68133441034092,-0.0212999822293996,4.86499999999998,3.94100000000003,0,-0.146000000000072,2.80431,0.0260600215157468,0.00231288390081146,0,-0.0448633921916367,-0.122112562538968,0.0930067771129436,0.000838853069363171,-0.0201932335161858,-0.00399023627253452,-0.00756749426253794,-0.105733286968617,0.00718003654695086,0,-0.000216137795246555,-0.224655723521354,55.6761687618826,1057.39836720336,100,1508.20910809405,23.5741795883311,14.7406712757538,969.760141757352,70.5416238025555,1169.13628670737,2.80225353982141,-40.0878580571001,552.028942036763,5,675.250036686199,-10.2293780747259,1.86174094272597,2.1887681751914,-2.1316282072803e-13,-26.6936241675851,-1.12025638975813,0.876632481615639,0.473475243080543,-0.834063505020595,-3.21597018608531,-0.0091549229478991,3.80589699618293,0.647157177874647,-1.77635683940025e-15,-1.33315518124141,-0.444358063700129,0.0345955725661965,0.00207424968196576,-2.1316282072803e-15,-0.0173910851850872,-0.0453647287491039,0.0632306714250027,0.000488478031770771,-0.0116855407840264,-0.00274317737452659,-0.0032563475102018,-0.0867070268096889,0.00117370068371096,-3.5527136788005e-16,-0.00197042314569146,0.045412075110672
2049,ssp585,Temperate,55.5390000000001,1056.78,100,1498.49,22.3695,14.7374733441034,969.55776575121,71.5968830371567,1168.79660581583,2.79628271243942,-38.762,553.958,5,675.656,-9.32849,2.39600000000002,-2.6400000000001,0,-22.3499999999999,-2.78,1.01029402261712,-0.436912762521388,0.288181098546005,-5.06954281098479,0.0211146978998418,0.211000000000013,4.0630000000001,0,-8.26099999999997,1.32241,0.0450859003067199,-0.00249192954635565,0,-0.0146958259908997,-0.11053897691803,0.0735980785969458,-0.000450427999451342,0.004041317408836,-0.00431867195158078,0.0076084394851837,-0.00541400456726485,0.0073886832940836,0,-0.0120789511007914,-0.124159460702851,55.2951928778964,1055.59288799176,100,1507.05535756612,25.221636960863,14.7932697994497,969.673426900395,70.2664333599865,1168.84402444482,2.83875214436109,-40.2445819589143,552.222233717998,5,675.492788475816,-10.2067947013818,0.93202905114341,-0.546320942295779,-2.1316282072803e-13,-24.4669498851922,2.11297754428404,1.04407833387429,0.237958806296319,-0.99641987782914,-4.25378470791793,0.0363167855352491,3.94289031533535,1.85038534482487,-1.77635683940025e-15,-2.56319733208102,-0.276930316737701,0.0171444961171436,-0.000517281185732296,-2.1316282072803e-15,-0.0159755752600881,0.091436612838221,0.0759374350476103,0.00024546121338447,-0.0139823180318633,-0.00362611256685426,0.012959009177812,-0.0892309542139861,0.00336206393966982,-3.5527136788005e-16,-0.00378021488745799,0.027888630298512
2050,ssp126,Temperate,56.995,1058.29,100,1505.22,24.3898,14.1910888529887,969.394150242327,71.0523982229402,1171.10327948304,2.74955687560582,-46.187,551.94,5,676.99,-11.1946,3.45099999999997,3.50999999999999,0,-24.98,2.0745,0.301925686591273,-0.276617124393056,0.795119547657492,-1.63476575121126,-0.100328192245556,-3.666,1.65200000000004,0,-1.94899999999996,-2.41908,0.0644516659196168,0.0033277081476706,0,-0.0163246634426872,0.0929631239553132,0.0217382201486216,-0.000285269117830838,0.0113172551321323,-0.00139397349463897,-0.0352042941581488,0.086216222572376,0.00300206437356447,0,-0.00287065553753718,0.27566229693511,54.6453221305406,1056.0791266027,100,1518.05205831364,24.0032784823611,14.3826136804986,969.641267600248,70.5017489199655,1170.57395083109,2.7568950744279,-42.839728981338,551.411874597889,5,676.039068378982,-9.63380461008425,0.210034035947828,1.04930349372171,-2.55795384873636e-13,-3.35702608985343,0.962255987131492,0.410501724903746,0.151409772372858,-0.268741634142899,-1.58029143702584,-0.0560603717049051,0.0676084390588017,-0.358935185391033,-3.5527136788005e-15,0.128135410826189,0.0285598195923704,0.00385841690748196,0.000994572353063544,-2.55795384873636e-15,-0.00220652428348661,0.0417627293810732,0.0293800769853815,0.000156174684191219,-0.0037973685365008,-0.00134819410282385,-0.0199293493190501,-0.00157568479247241,-0.000650514994680513,-7.105427357601e-16,0.000189574401857214,-0.00295577959206888
2050,ssp245,Temperate,55.09,1059.93,100,1514.24,25.0708,14.8711308562197,970.003263327949,69.2024891760904,1169.00312116317,2.85358566235864,-42.169,550.66,5,675.082,-10.1561,1.88900000000001,4.85000000000014,0,-9.31999999999994,2.0266,1.15488691437803,0.87837156704461,-1.83306413570276,-3.87873828756051,0.00229013893376218,-0.564999999999998,-0.00999999999999091,0,-5.86099999999999,-0.665230000000001,0.0355068513749743,0.00459680782499918,0,-0.00611725169996583,0.0879440379791878,0.0841984816889285,0.000906355387744302,-0.0258048829106317,-0.00330701532836134,0.000803192413745783,0.0135804249591385,-1.81596963698602e-05,0,-0.00860718151152151,0.0700915722162459,54.9325295219065,1056.04242456067,100,1522.88957036704,24.5177600776909,14.5111690408969,969.735325188305,70.0495586111251,1170.18800616633,2.83083006535152,-42.7318237234563,551.750739362772,5,675.831949870456,-9.64829976337996,1.28026882912661,-0.977339735458827,-2.55795384873636e-13,-0.435623361775697,0.649271826864297,0.743683063528373,0.231774063152784,-1.29071529983139,-2.87342685952967,0.00857773517631166,-0.895283033027489,1.48856170607246,-3.5527136788005e-15,-2.65289470627283,-0.0168711324626738,0.0238623463875567,-0.000924618222356172,-2.55795384873636e-15,-0.000285968723926485,0.0272020506720534,0.0540173467218973,0.00023906468716262,-0.018092379368243,-0.00244951097924837,0.00303932255971568,0.0213995473395416,0.00270518630303018,-7.105427357601e-16,-0.00391002795048109,0.00175167497047289
2050,ssp370,Temperate,56.008,1050.6,100,1476.61,21.3988,14.7741857835219,969.997896607431,70.7099006462036,1169.25240387722,2.72861829240711,-36.295,550.996,5,679.009,-10.7074,2.09399999999999,-4.36000000000013,0,-79.6700000000003,-4.9048,1.01720193861069,0.447676898221971,-0.756544264943415,-3.94489337641267,-0.0860494814216462,9.71699999999998,2.11299999999994,0,3.51400000000001,1.7753,0.0388396334903734,-0.00413285811784345,0,-0.0511925874521296,-0.186468772335346,0.0739407671098606,0.00046173667863872,-0.0105860067040415,-0.00336251488615543,-0.0305718075226314,-0.211184038946362,0.00384963644346781,0,0.00520211104449331,-0.142220833633749,55.7226997410817,1057.46018928276,100,1508.1216128551,23.5653070944864,14.7850025886349,969.762687275516,70.5070040540644,1168.9485829497,2.80094187950067,-40.0221396930273,552.101909162329,5,674.989056314404,-10.2155337229562,1.90827192192512,2.25059025459041,-2.55795384873636e-13,-26.7811194065278,-1.12912888360287,0.920963794496794,0.476020761244172,-0.868683253511662,-3.40367394375562,-0.0104665832686357,3.87161536025577,0.720124303439889,-3.5527136788005e-15,-1.59413555303593,-0.430513711930463,0.035460228776154,0.00213283716966104,-2.55795384873636e-15,-0.0174480889528854,-0.0457240199616105,0.0664282470766158,0.000491104208578488,-0.0121705763724318,-0.00290328604200824,-0.00372289669297141,-0.0882042412538181,0.00130603571466218,-7.105427357601e-16,-0.00235615600889515,0.0439972234543579
2050,ssp585,Temperate,55.41,1056.57,100,1512.99,25.4808,14.937,969.656434571891,70.198542003231,1168.26657996769,2.83347737318256,-43.246,556.026,5,672.363,-10.7696,2.267,-2.85000000000014,0,-7.84999999999991,0.331299999999999,1.20982067851374,-0.338243941839778,-1.1101599353797,-5.59956865912818,0.0583093586429762,-4.273,6.13099999999997,0,-11.554,-0.1187,0.0426584874771841,-0.00269015121481578,0,-0.00516162120933163,0.0131732241197638,0.088133231902936,-0.000348707007710651,-0.0155683655037702,-0.00477019348899236,0.021011109358959,0.109640007184461,0.0111494012493294,0,-0.0168938628517788,0.01114459810908,55.3918847174056,1055.50465620177,100,1507.02031828523,25.1657946020316,14.8466863667936,969.668721965291,70.212435812257,1168.60911337518,2.83880892803371,-40.2521924919523,552.317874029297,5,675.395506544467,-10.2043403304884,1.02872089065259,-0.63455273228351,-2.55795384873636e-13,-24.5019891660804,2.0571351854526,1.09749490121819,0.233253871192233,-1.05041742555866,-4.4886957775575,0.0363735692078673,3.93527978229743,1.94602565612433,-3.5527136788005e-15,-2.66047926343003,-0.27447594584423,0.0189231240096872,-0.000600823004122678,-2.55795384873636e-15,-0.0159984539871675,0.0890201005765283,0.0798225047608107,0.000240607940259095,-0.0147400416603199,-0.00382636106089009,0.012979271437364,-0.0890587213921878,0.00353583792825983,-7.105427357601e-16,-0.00392368671483683,0.0276414596627008
2051,ssp126,Temperate,56.4620000000001,1057.65,100,1544.16,23.6682,14.1246187399031,969.448462035542,71.1479030694669,1171.42004038772,2.75999101615509,-45.051,550.258,5,675.952,-10.0341,2.91800000000001,2.87000000000012,0,13.96,1.3529,0.235455573505648,-0.222305331178291,0.890624394184158,-1.31800484652672,-0.0898940516962803,-2.53,-0.0299999999999727,0,-2.98699999999997,-1.25858,0.0544972359181235,0.00272094654809545,0,0.00912299045876358,0.0606265656298593,0.0169524665154265,-0.00022925856760846,0.0126766138822495,-0.00112386977798052,-0.0315430445635671,0.0595000117588957,-5.45169075101996e-05,0,-0.00439951159087925,0.143419421299251,54.6564737725544,1056.07347812777,100,1518.34923941622,24.0000022720394,14.3925867008455,969.637199213453,70.4964777036333,1170.52386120549,2.7561193561826,-42.8844132862703,551.388758388435,5,675.921299267719,-9.63554326947515,0.221185677961607,1.04365501879238,-2.41584530158434e-13,-3.05984498727275,0.958979776809795,0.420474745250603,0.147341385577874,-0.274012850475145,-1.6303810626323,-0.056836089950199,0.0229241341265052,-0.382051394845462,-2.66453525910038e-15,0.0103662995632021,0.0268211602014699,0.00406327743829059,0.000989218499735791,-2.41584530158434e-15,-0.00201119147942544,0.0416205390628104,0.0300938574345042,0.000151978264020204,-0.00387185178920931,-0.00139092706730942,-0.0202051155941116,-0.000534270721622726,-0.0006924095803392,-5.32907051820075e-16,1.53367833801418e-05,-0.00277583819122909
2051,ssp245,Temperate,56.127,1057.91,100,1520.94,24.6263,14.7243489499193,969.302907915993,70.2786655896608,1168.69967851373,2.84522834087238,-41.44,552.818,5,677.46,-9.46278,2.92599999999999,2.83000000000015,0,-2.61999999999989,1.5821,1.00810500807756,0.17801615508813,-0.756887722132447,-4.18218093699602,-0.00606718255250538,0.164000000000016,2.14800000000002,0,-3.48300000000006,0.0280899999999988,0.0549989661848459,0.00268226106077279,0,-0.00171965659376716,0.0686550194842954,0.0734971623683594,0.000183687527378101,-0.0106550549245428,-0.00356573077100415,-0.0021278687188544,-0.00394192866070608,0.00390070278024956,0,-0.00511496556980549,-0.00295968651978152,54.9401393328118,1056.0888462986,100,1522.25205205212,24.491385801373,14.5357171565744,969.750480908993,70.0240323337861,1170.10060286159,2.83077938321445,-42.5597184698024,551.81896264477,5,675.728917794497,-9.66305308557715,1.28787864003191,-0.930917997531424,-2.41584530158434e-13,-1.07314167670415,0.622897550546394,0.768231179205866,0.246929783840983,-1.3162415771704,-2.96083016427428,0.0085270530392445,-0.723177779373536,1.5567849880714,-2.66453525910038e-15,-2.75592678223222,-0.0316244546598661,0.02400418217988,-0.000880700653834342,-2.41584530158434e-15,-0.000704473136216765,0.0260970675645879,0.0558003967077732,0.000254697142217179,-0.0184501895635174,-0.00252401969830084,0.00302136451375173,0.0172857929321814,0.00282916953278707,-5.32907051820075e-16,-0.00406188407045628,0.00328346456914504
2051,ssp370,Temperate,56.894,1058.65,100,1500.23,22.711,15.1003893376414,969.968738287561,70.0572093699516,1167.84397899838,2.78996895153473,-37.727,556.796,5,674.699,-11.5421,2.97999999999996,3.69000000000005,0,-56.0500000000002,-3.5926,1.34340549273023,0.418518578352291,-1.40923554119539,-5.35331825525145,-0.0246988222940212,8.285,7.9129999999999,0,-0.795999999999935,0.9406,0.0552732128946092,0.00349776294835828,0,-0.0360153699848358,-0.136582064812421,0.0976526183264487,0.000431662609986118,-0.0197188420796286,-0.00456301618473138,-0.00877503999714457,-0.180061723028775,0.0144165514326366,0,-0.00117839510285041,-0.0753522875659913,55.768204325356,1057.5248755786,100,1508.09603991558,23.5583462569736,14.8305086717483,969.764092553041,70.4712134045601,1168.75457101661,2.79955312771235,-39.964746900771,552.174098177937,5,674.709236386084,-10.1973636612344,1.95377650619934,2.31527655043124,-2.41584530158434e-13,-26.806692346056,-1.13608972111567,0.966469877610209,0.477426038769863,-0.904473903015955,-3.59768587684448,-0.0118553350569601,3.92900815251208,0.792313319047707,-2.66453525910038e-15,-1.87395548135555,-0.412343650208674,0.0363058121283944,0.00219413901519051,-2.41584530158434e-15,-0.0174647499040914,-0.046005898742684,0.0697105577935084,0.000492554014476205,-0.0126720167207406,-0.00306877549447277,-0.0042168668174536,-0.0895117801551181,0.00143695954564491,-5.32907051820075e-16,-0.00276973401627557,0.0421402970810531
