year,ssp,zone,type,avg_todr,avg_thr,avg_pax_rem,avg_todr_loe,avg_thr_loe,avg_pax_rem_loe
2076,ssp370,Temperate,Widebody,3154.7634283247,0.938966547570034,22.3472356786393,3154.05488843439,0.938561509530173,21.905159849579
2076,ssp585,Temperate,Narrowbody,2856.07899838449,0.879464548666156,10.6283507029061,2858.46618393543,0.879867860668749,10.7423748471887
2076,ssp585,Temperate,Widebody,3152.61435986159,0.938202536183652,21.861599426757,3153.9348187716,0.938855242966571,22.1066420753057
2077,ssp126,Temperate,Narrowbody,2849.89987075929,0.878352170379402,10.4410410903107,2851.81123359219,0.878612357831207,10.4373454530983
2077,ssp126,Temperate,Widebody,3150.77962802768,0.93665645323166,21.3030965418705,3153.46096998947,0.937077502037357,21.4928295295433
2077,ssp245,Temperate,Narrowbody,2852.72875605816,0.878626086538748,10.4545581667688,2853.39068992767,0.87886101956695,10.4846659324583
2077,ssp245,Temperate,Widebody,3152.10832758621,0.937325016087758,21.7834071776655,3152.53928229619,0.937528769234281,21.5990679624936
2077,ssp370,Temperate,Narrowbody,2854.69073505654,0.879255232286479,10.4867348864502,2857.13166098798,0.879605462413003,10.6073226247439
2077,ssp370,Temperate,Widebody,3149.67053356282,0.938394813269707,22.0362969492453,3154.19547529234,0.938610789656358,21.9163622879946
2077,ssp585,Temperate,Narrowbody,2856.51622778675,0.879627443844184,10.6755656855421,2858.74755614613,0.8799125342225,10.7501997495525
2077,ssp585,Temperate,Widebody,3154.14010362694,0.938432137447754,21.735980599061,3154.04883534522,0.938925718295881,22.1312998503799
2078,ssp126,Temperate,Narrowbody,2851.4053634895,0.878599110637795,10.4034652561417,2851.76087931623,0.878604749326186,10.4345374421999
2078,ssp126,Temperate,Widebody,3153.59078993056,0.936844377376996,21.233740145993,3153.36784982849,0.937071063943573,21.4914621364066
2078,ssp245,Temperate,Narrowbody,2853.75348949919,0.878931070834249,10.453261323631,2853.50781777635,0.878876168687898,10.4878778079225
2078,ssp245,Temperate,Widebody,3150.31441480207,0.937972973206627,21.7623548628306,3152.65076273063,0.937549737238682,21.6019098693867
2078,ssp370,Temperate,Narrowbody,2857.16520193861,0.87974525704563,10.6832934853769,2857.3347663456,0.87964055907531,10.6130816802479
2078,ssp370,Temperate,Widebody,3153.49581455806,0.938703147198527,21.7817442307715,3154.3474061983,0.938661275817566,21.928664528359
2078,ssp585,Temperate,Narrowbody,2857.88092891761,0.879689981217052,10.6850315843778,2859.02802919226,0.879956833437014,10.7580493725737
2078,ssp585,Temperate,Widebody,3154.33905008636,0.938770807693091,22.4428704040558,3154.16805300896,0.938995235568141,22.1552993971423
2079,ssp126,Temperate,Narrowbody,2850.81679321486,0.878634162712762,10.4108990723135,2851.7175690189,0.878598286742787,10.432042286708
2079,ssp126,Temperate,Widebody,3151.44620481928,0.937427268822806,21.7548244673967,3153.29533204043,0.937065652331018,21.4908929822099
2079,ssp245,Temperate,Narrowbody,2852.51516155089,0.878583407989095,10.3375214990437,2853.61991161932,0.878890809061086,10.4909476857487
2079,ssp245,Temperate,Widebody,3148.40408934708,0.937558006413746,22.0615572916025,3152.79073530088,0.937568176000249,21.6037502780169
2079,ssp370,Temperate,Narrowbody,2857.8400726979,0.879679432634483,10.5699533112547,2857.54239139223,0.879677158226807,10.619586950825
2079,ssp370,Temperate,Widebody,3155.03879757786,0.938828270888494,21.772268733216,3154.51185342198,0.938713094202856,21.9423054600009
2079,ssp585,Temperate,Narrowbody,2859.21823909532,0.879915159663167,10.7020568635545,2859.30678395788,0.880000623300973,10.7659401737438
2079,ssp585,Temperate,Widebody,3157.37855285962,0.938866046034661,21.8904487185801,3154.29451288772,0.939063342824169,22.1783545211716
2080,ssp126,Temperate,Narrowbody,2850.68197092084,0.878315743294653,10.3883326859599,2851.67746225505,0.878592397184512,10.4296914854018
2080,ssp126,Temperate,Widebody,3151.41303972366,0.936675187513039,21.5534840148989,3153.23425272419,0.937060742816622,21.4908468735471
2080,ssp245,Temperate,Narrowbody,2853.69634087238,0.879271353457592,10.4871843523629,2853.72909054785,0.878905120353146,10.4939405352127
2080,ssp245,Temperate,Widebody,3150.77293459553,0.938337916017901,21.6349123578511,3152.94823367681,0.937585107131667,21.6050874144108
2080,ssp370,Temperate,Narrowbody,2856.05017770598,0.879501903930129,10.52293841835,2857.7535407637,0.879714799759369,10.6265829988831
2080,ssp370,Temperate,Widebody,3153.3039532872,0.938514509811419,21.821956901406,3154.68556133759,0.938765877254063,21.9566924883603
2080,ssp585,Temperate,Narrowbody,2858.1569628433,0.879803492298611,10.7233035218725,2859.58506092587,0.880044118516799,10.7738266541254
2080,ssp585,Temperate,Widebody,3154.35246967071,0.938587948219931,21.7565309960457,3154.42414373823,0.93913085586619,22.201029807529
2081,ssp126,Temperate,Narrowbody,2850.57131663974,0.878420592218966,10.3422438781869,2851.63577929811,0.878586370645692,10.4272712735882
2081,ssp126,Temperate,Widebody,3154.98957612457,0.936707760167648,21.3946004373086,3153.17313485252,0.93705569772227,21.4909733377326
2081,ssp245,Temperate,Narrowbody,2852.50028271406,0.878685235045468,10.4685355433309,2853.83807731608,0.87891932442484,10.4969416844575
2081,ssp245,Temperate,Widebody,3152.18697573657,0.93722601685754,21.3279479171498,3153.10946806836,0.937601796757872,21.6065167080471
2081,ssp370,Temperate,Narrowbody,2855.4366720517,0.879436842048643,10.6564895468776,2857.96715074022,0.879752932866312,10.6337563162026
2081,ssp370,Temperate,Widebody,3154.59014731369,0.938078776382322,21.6283337546964,3154.86465084989,0.938819200277107,21.9711173064159
2081,ssp585,Temperate,Narrowbody,2859.63431340872,0.880070120355163,10.8449304823937,2859.86470087494,0.88008762277223,10.7816562280214
2081,ssp585,Temperate,Widebody,3152.65893782384,0.939167372943955,22.5235895112957,3154.55177552843,0.939198870820217,22.2240566475968
2082,ssp126,Temperate,Narrowbody,2852.73745557351,0.878757924728756,10.6330047078157,2851.59288134788,0.878580266315055,10.4247967064004
2082,ssp126,Temperate,Widebody,3146.69889175258,0.937518555681014,21.7089377821523,3153.11272627338,0.937050581608958,21.4912916008
2082,ssp245,Temperate,Narrowbody,2855.0860904685,0.879170554903069,10.642111669322,2853.9467293063,0.878933401399538,10.4999477732865
2082,ssp245,Temperate,Widebody,3153.16725778547,0.937885670667127,21.6671472860438,3153.27535384748,0.937618142785826,21.6079749329347
2082,ssp370,Temperate,Narrowbody,2856.53706785137,0.879408072526171,10.6026034806325,2858.18336081649,0.879791606903412,10.6411335048619
2082,ssp370,Temperate,Widebody,3152.14525906736,0.938432702685146,21.7655192386298,3155.04935902433,0.938873103757176,21.9856452348044
2082,ssp585,Temperate,Narrowbody,2859.45744749596,0.879968570242811,10.8054104867046,2860.1457851329,0.880131134533922,10.7894347227827
2082,ssp585,Temperate,Widebody,3158.97067708333,0.938886834409809,21.9235853211207,3154.67780120002,0.939267356212752,22.2473990564361
2083,ssp126,Temperate,Narrowbody,2852.42201938611,0.878694146081664,10.4351877095705,2851.5491296042,0.878574143381331,10.4222828389713
2083,ssp126,Temperate,Widebody,3151.97546712803,0.93719854653339,21.6093299378952,3153.05377483471,0.937045459037681,21.4918208887824
2083,ssp245,Temperate,Narrowbody,2854.53562197092,0.879108338858642,10.5545502574973,2854.05490390076,0.878947331400604,10.502955441503
2083,ssp245,Temperate,Widebody,3156.00791882556,0.937853762545077,21.8538600448157,3153.44680638607,0.937634043122487,21.6093988630825
2083,ssp370,Temperate,Narrowbody,2859.10074313408,0.879913257213329,10.6694960916848,2858.40231048718,0.87983087122644,10.6487411669391
2083,ssp370,Temperate,Widebody,3152.99776338515,0.939228686796459,22.1683771314097,3155.23992292637,0.938927628179457,22.0003415941622
2083,ssp585,Temperate,Narrowbody,2861.46415993538,0.88045024669491,10.8952696590719,2860.42839502756,0.880174652268531,10.7971679657603
2083,ssp585,Temperate,Widebody,3157.003847487,0.939493787122183,22.2698225450507,3154.80261369473,0.939336280570294,22.2710210491077
2084,ssp126,Temperate,Narrowbody,2850.24310177706,0.878453398694507,10.4722316137671,2851.50488526689,0.878568061033249,10.419744726434
2084,ssp126,Temperate,Widebody,3154.84808492201,0.936606401083448,21.2195812669077,3152.99702838444,0.937040394569435,21.4925804277132
2084,ssp245,Temperate,Narrowbody,2853.33932956381,0.878788409730128,10.5589705999127,2854.16245848174,0.878961094551408,10.5059613289107
2084,ssp245,Temperate,Widebody,3151.87398788927,0.937389792920934,21.5245045390983,3153.62474105607,0.937649395674814,21.6107252724994
2084,ssp370,Temperate,Narrowbody,2857.73533925687,0.879767285744104,10.6675538623494,2858.62413924699,0.879870775191172,10.6566059045124
2084,ssp370,Temperate,Widebody,3153.50291522491,0.938655127598096,21.8411805010639,3155.43657962147,0.938982814029137,22.0152717051261
2084,ssp585,Temperate,Narrowbody,2863.32134894992,0.88041548397286,10.8402748462816,2860.71261188673,0.880218174442715,10.8048617843053
2084,ssp585,Temperate,Widebody,3153.45423275863,0.939879530775172,22.8163453425109,3154.92660595424,0.939405612419346,22.2948866406727
2085,ssp126,Temperate,Narrowbody,2850.59897415186,0.878504566793207,10.4123473402782,2851.46050953575,0.878562078459536,10.4171974239215
2085,ssp126,Temperate,Widebody,3150.64341105354,0.937110656537651,21.4658539601275,3152.94323477052,0.937035452765216,21.4935894436259
2085,ssp245,Temperate,Narrowbody,2855.18592084006,0.879270382820516,10.5093298733125,2854.26925043153,0.878974670975316,10.5089620753128
2085,ssp245,Temperate,Widebody,3156.387890625,0.937867693895746,21.6525442864483,3153.81007322941,0.937664098349768,21.6118909351941
2085,ssp370,Temperate,Narrowbody,2857.88559773829,0.879763605757181,10.5718219068111,2858.84898659058,0.879911368153383,10.6647543196601
2085,ssp370,Temperate,Widebody,3152.25310553633,0.938875783338927,21.5973480911088,3155.63956617508,0.939038701791404,22.0305008883326
2085,ssp585,Temperate,Narrowbody,2861.27099353797,0.880338252003069,10.7708710459956,2860.99851703823,0.880261699523131,10.8125220057687
2085,ssp585,Temperate,Widebody,3154.66053448276,0.939839287297758,22.4200256034681,3155.05017092028,0.939475320286408,22.3189598461922
2086,ssp126,Temperate,Narrowbody,2852.92083198707,0.878906853277964,10.4540178090543,2851.41636361061,0.878556254848923,10.4146559865668
2086,ssp126,Temperate,Widebody,3152.02556034483,0.937734662677154,21.5030906973048,3152.89314184089,0.937030698186017,21.4948671625538
2086,ssp245,Temperate,Narrowbody,2856.94870550162,0.878851142183577,10.4976137639586,2854.37513713237,0.878988040795695,10.5119543205129
2086,ssp245,Temperate,Widebody,3146.79805841925,0.938174265943815,22.0110774666726,3154.00371827803,0.937678049054307,21.6128326251757
2086,ssp370,Temperate,Narrowbody,2858.96974151858,0.879963621148376,10.7404155127941,2859.07699201265,0.879952699468845,10.6732130144604
2086,ssp370,Temperate,Widebody,3154.70126297578,0.939038131104411,21.9859282514915,3155.84911965266,0.939095331951444,22.0460944644183
2086,ssp585,Temperate,Narrowbody,2860.96221324717,0.880117040436826,10.7891695478989,2861.28619180985,0.880305225976435,10.8201544575014
2086,ssp585,Temperate,Widebody,3153.20138408305,0.939209021985641,22.2137198349143,3155.17370153455,0.939545372697981,22.343204680727
2087,ssp126,Temperate,Narrowbody,2853.03833602585,0.87875238848441,10.4037054725642,2851.37280869129,0.878550649390138,10.4121354695031
2087,ssp126,Temperate,Widebody,3155.0728633218,0.937369140916522,21.7379422502983,3152.84749744349,0.937026195392837,21.4964328105303
2087,ssp245,Temperate,Narrowbody,2853.86346526656,0.878994334070427,10.5299354949678,2854.47997596656,0.879001184135913,10.5149347043142
2087,ssp245,Temperate,Widebody,3153.24368923611,0.937304887197136,21.2800950738546,3154.20659157383,0.937691145695392,21.6134871164529
2087,ssp370,Temperate,Narrowbody,2859.19998384491,0.880089873211551,10.6354733929865,2859.30829500788,0.879994818493334,10.6820085909914
2087,ssp370,Temperate,Widebody,3154.70691507799,0.939178304057193,21.9636674410645,3156.06547711968,0.939152744994444,22.0621177540198
2087,ssp585,Temperate,Narrowbody,2861.10610662359,0.880367203812036,10.8652420194325,2861.57571752941,0.880348752269284,10.8277649668546
2087,ssp585,Temperate,Widebody,3154.03998272884,0.93966298143558,22.6089513818613,3155.29759073876,0.939615738180566,22.3675851593382
2088,ssp126,Temperate,Narrowbody,2849.70924071082,0.878251752099597,10.3806890371957,2851.3302059776,0.878545321271909,10.4096509278633
2088,ssp126,Temperate,Widebody,3150.70694300519,0.936655784093522,21.3420752479185,3152.80704942626,0.937022008946668,21.4983056135886
2088,ssp245,Temperate,Narrowbody,2853.9057996769,0.878791407743739,10.5211025508458,2854.58362431637,0.879014081119337,10.5178998665204
2088,ssp245,Temperate,Widebody,3151.94196366782,0.937434278537197,21.5988523452492,3154.41960848876,0.937703286179982,21.6137911830346
2088,ssp370,Temperate,Narrowbody,2860.51678513732,0.880083600357513,10.7242439067127,2859.54303507095,0.880037774582624,10.6911676513314
2088,ssp370,Temperate,Widebody,3154.31229238754,0.939270908978028,22.1164133200135,3156.2888756416,0.939210981405593,22.0786360777736
2088,ssp585,Temperate,Narrowbody,2862.72743941842,0.880492894310985,10.792578996444,2861.86717552473,0.880392276868333,10.8353593611791
2088,ssp585,Temperate,Widebody,3157.12791018998,0.940124141277979,22.3296699733588,3155.42223147462,0.939686385260665,22.3920652970868
2089,ssp126,Temperate,Narrowbody,2851.13645395799,0.878738603955201,10.4406490011698,2851.28891666938,0.878540329682966,10.4072174167805
2089,ssp126,Temperate,Widebody,3150.91127806563,0.937335283413559,21.7123993812757,3152.77254563713,0.937018203408508,21.5005047977621
2089,ssp245,Temperate,Narrowbody,2854.10525848142,0.878941105170177,10.5127661029841,2854.68593956406,0.879026711869334,10.5208464469347
2089,ssp245,Temperate,Widebody,3154.47736206897,0.93775372333931,21.7351297470967,3154.64368439474,0.937714368415035,21.6136815989297
2089,ssp370,Temperate,Narrowbody,2861.20091276252,0.880193210994742,10.6747086341894,2859.78135169655,0.880081617092488,10.7007167975585
2089,ssp370,Temperate,Widebody,3159.25240451388,0.939338442450781,22.0423507371787,3156.51955228386,0.939270081670076,22.0957147563165
2089,ssp585,Temperate,Narrowbody,2862.99886914378,0.880283682380583,10.637386806436,2862.16064712361,0.880435798240242,10.842943467826
2089,ssp585,Temperate,Widebody,3154.09735751295,0.939927366250173,22.587545864074,3155.54801668384,0.939757282464778,22.4166091090337
2090,ssp126,Temperate,Narrowbody,2848.71649434572,0.878119041823335,10.188808265547,2851.24930196643,0.878535733812037,10.4048499913876
2090,ssp126,Temperate,Widebody,3149.8693955095,0.936580464624266,21.1967282096659,3152.74473392406,0.937014843339352,21.5030495890843
2090,ssp245,Temperate,Narrowbody,2854.21783521809,0.878915660947892,10.4441028464152,2854.7867790919,0.879039056509271,10.5237710853607
2090,ssp245,Temperate,Widebody,3152.05609671848,0.937884867522193,21.5774892163163,3154.8797346637,0.937724290307512,21.6130951381471
2090,ssp370,Temperate,Narrowbody,2861.3317447496,0.88040586107576,10.762973751648,2860.02338437935,0.880126395378701,10.7106826317511
2090,ssp370,Temperate,Widebody,3157.67220103986,0.939602676699827,22.4297681370047,3156.75774411193,0.939330086273081,22.1134191102849
2090,ssp585,Temperate,Narrowbody,2865.10533925687,0.880687080469063,10.7856260803483,2862.45621365386,0.880479314851665,10.8505231141464
2090,ssp585,Temperate,Widebody,3155.57339070568,0.940612249664887,23.0370839134271,3155.67533930813,0.939828398319406,22.44118061024
2091,ssp126,Temperate,Narrowbody,2849.43385298869,0.878148975723909,10.2431635121813,2851.21144090695,0.878531536214858,10.4025472241703
2091,ssp126,Temperate,Widebody,3154.13316608997,0.936507769543944,21.2601510510679,3152.72398934513,0.93701190858151,21.5059285150829
2091,ssp245,Temperate,Narrowbody,2855.88137318255,0.879278764682222,10.6970831372997,2854.88614953628,0.879051117128566,10.5266692960166
2091,ssp245,Temperate,Widebody,3154.21791161179,0.937827353065858,21.5503068106636,3155.12817538484,0.937733035246958,21.6120149882146
2091,ssp370,Temperate,Narrowbody,2863.28161550888,0.880502281654435,10.784918933987,2860.26912963118,0.880172106042373,10.7210603230869
2091,ssp370,Temperate,Widebody,3165.55598432055,0.939770174072038,22.1781126425768,3157.00367201131,0.93939100425462,22.1317678169321
2091,ssp585,Temperate,Narrowbody,2864.97672051697,0.880959281386518,10.9976572158561,2862.75369625235,0.880522817487281,10.8581015032994
2091,ssp585,Temperate,Widebody,3156.3101816609,0.940432869128634,22.3714206141272,3155.80410908153,0.939899695485594,22.465760835042
2092,ssp126,Temperate,Narrowbody,2849.43987075929,0.878286113854604,10.3255525244072,2851.17505581011,0.878527681841626,10.4002932431266
2092,ssp126,Temperate,Widebody,3147.75505154639,0.936925254545533,21.2452322601315,3152.70993091908,0.937009318381254,21.5091127986436
2092,ssp245,Temperate,Narrowbody,2855.91107431341,0.879144112648425,10.4679541617403,2854.98419417932,0.879062915014595,10.5295403923285
2092,ssp245,Temperate,Widebody,3155.71596187175,0.937936886876603,21.6306651144246,3155.38849494078,0.937740687306933,21.6104874068994
2092,ssp370,Temperate,Narrowbody,2859.66222940226,0.880010097782471,10.7161271936345,2860.51845234627,0.880218698648269,10.7318197714279
2092,ssp370,Temperate,Widebody,3158.81349740933,0.939438010757687,22.3093556790265,3157.25731434081,0.939452805196963,22.1507147642979
2092,ssp585,Temperate,Narrowbody,2863.71410339257,0.881069646530049,11.0402976248974,2863.05285500384,0.880566299713182,10.8656760170385
2092,ssp585,Temperate,Widebody,3155.78411917099,0.940526438900605,22.395736667292,3155.93386003831,0.939971171130822,22.4903676326327
2093,ssp126,Temperate,Narrowbody,2852.02426494346,0.878709860721245,10.441649637114,2851.13997279713,0.878524143472757,10.3980814366586
2093,ssp126,Temperate,Widebody,3152.62498272885,0.937187050703539,21.7125647106982,3152.70217243484,0.93700704640552,21.5125957088369
2093,ssp245,Temperate,Narrowbody,2855.01333602585,0.879161571785969,10.6109919513026,2855.08097537192,0.879074459087668,10.5323867129115
2093,ssp245,Temperate,Widebody,3157.52673611111,0.937797754587065,21.7677100376756,3155.66021714357,0.937747295420419,21.6085437735693
2093,ssp370,Temperate,Narrowbody,2862.00575928917,0.880321354269136,10.7611444338013,2860.771294593,0.880266151997651,10.7429496748787
2093,ssp370,Temperate,Widebody,3159.8873830156,0.939618822395408,22.2959695057471,3157.51854437585,0.939515470398684,22.1702280891986
2093,ssp585,Temperate,Narrowbody,2862.81650242327,0.880473010143659,10.824623515663,2863.35367965799,0.880609764168149,10.8732437506055
2093,ssp585,Temperate,Widebody,3151.29537068965,0.940180114614655,22.8144636509909,3156.06442157049,0.940042845541239,22.5150202403576
2094,ssp126,Temperate,Narrowbody,2852.43214054928,0.878680380589014,10.6018134869367,2851.10601798927,0.878520893888671,10.3959051931683
2094,ssp126,Temperate,Widebody,3150.17678141136,0.937333475955421,22.3115836016381,3152.70032768135,0.937005066321243,21.5163705147331
2094,ssp245,Temperate,Narrowbody,2854.84760904685,0.879010763864055,10.4931135850278,2855.17655546502,0.879085758268092,10.5352105963808
2094,ssp245,Temperate,Widebody,3156.35224913495,0.937810700517214,21.7191908893828,3155.94286580528,0.937752908520397,21.6062154675921
2094,ssp370,Temperate,Narrowbody,2862.55554119548,0.880525081527772,10.7857142019386,2861.02759843969,0.880314444891777,10.7544387315437
2094,ssp370,Temperate,Widebody,3154.51593965517,0.940296694893171,22.64559710544,3157.78723539188,0.939578981158355,22.1902759284508
2094,ssp585,Temperate,Narrowbody,2863.58527463651,0.880653304429967,10.8858528645572,2863.65615996444,0.880653213490961,10.8808017992426
2094,ssp585,Temperate,Widebody,3157.89056423611,0.939882959961545,22.4383237126237,3156.19562307006,0.940114739002998,22.5397378955621
2095,ssp126,Temperate,Narrowbody,2853.54251211632,0.878655526406057,10.3231265266095,2851.07301750776,0.878517905869785,10.3937579010578
2095,ssp126,Temperate,Widebody,3160.79631076389,0.937091262314496,21.5155420020753,3152.70401044754,0.937003351795359,21.5204304854027
2095,ssp245,Temperate,Narrowbody,2855.36056542811,0.878963527526729,10.4811749364752,2855.27099680953,0.879096821476175,10.5380143813514
2095,ssp245,Temperate,Widebody,3152.53456747405,0.937813185928114,21.4961230212385,3156.23596473796,0.93775757553985,21.6035338683358
2095,ssp370,Temperate,Narrowbody,2861.85199515347,0.880514889127942,10.7677598918538,2861.2873059547,0.880363556131907,10.7662756395275
2095,ssp370,Temperate,Widebody,3160.10213541666,0.93998100747526,22.1210540284163,3158.06326066429,0.939643318774551,22.2108264188708
2095,ssp585,Temperate,Narrowbody,2862.62437802908,0.880495384881422,10.8484128537036,2863.96028567285,0.880696650320397,10.8883472581917
2095,ssp585,Temperate,Widebody,3153.90047495682,0.939969292477807,22.5213448526889,3156.32729392907,0.940186871802251,22.5645398355919
2096,ssp126,Temperate,Narrowbody,2850.74690630049,0.878430652827949,10.3495604182051,2851.04079747386,0.878515152196519,10.3916329487292
2096,ssp126,Temperate,Widebody,3151.73512953367,0.936996858546891,21.8097949581323,3152.71283452234,0.937001876494804,21.5247688899161
2096,ssp245,Temperate,Narrowbody,2855.82061389338,0.879388645710663,10.5362004040295,2855.36436175636,0.879107657632226,10.5408004064386
2096,ssp245,Temperate,Widebody,3156.42756055364,0.938250896966695,21.7319928263831,3156.53903775368,0.937761345411758,21.6005303551681
2096,ssp370,Temperate,Narrowbody,2861.10730210016,0.880412249069387,10.7787298268045,2861.55035920638,0.880413464519302,10.7784490969346
2096,ssp370,Temperate,Widebody,3161.12324956673,0.939658272203119,22.0658711096137,3158.34649346853,0.939708464545845,22.2318476972752
2096,ssp585,Temperate,Narrowbody,2863.03583198708,0.880484914671487,10.8344082671773,2864.26604653287,0.880740077295239,10.8958772226949
2096,ssp585,Temperate,Widebody,3156.21625649914,0.939828398862565,22.4191021215483,3156.45926353952,0.940259264225148,22.5894452977923
2097,ssp126,Temperate,Narrowbody,2849.71609854604,0.878349921878377,10.4165641570015,2851.0091840088,0.87851260564929,10.3895237245844
2097,ssp126,Temperate,Widebody,3156.25598786828,0.936425438853813,20.8710799754278,3152.72641369467,0.937000614086513,21.5293789973436
2097,ssp245,Temperate,Narrowbody,2855.13056542811,0.879208624357188,10.5630237731417,2855.45671265642,0.879118275656553,10.5435710102574
2097,ssp245,Temperate,Widebody,3158.68483478261,0.937647220458433,21.4564962793503,3156.85160866449,0.937764267069105,21.5972363074568
2097,ssp370,Temperate,Narrowbody,2860.35253634895,0.880363287761374,10.7464582778025,2861.81670026308,0.880464148855221,10.7909478018696
2097,ssp370,Temperate,Widebody,3159.33953832753,0.939150265837891,22.0937633086127,3158.63680708001,0.93977439977081,22.2533079004802
2097,ssp585,Temperate,Narrowbody,2863.60986268174,0.880754644579967,10.8705423279576,2864.57343229414,0.880783497054263,10.9033887879941
2097,ssp585,Temperate,Widebody,3155.26315517242,0.940370650369483,22.6753842490191,3156.59136129343,0.940331936557843,22.614473519509
2098,ssp126,Temperate,Narrowbody,2850.80761712439,0.878621598781114,10.3964182565688,2850.97800323382,0.878510239008517,10.3874236170256
2098,ssp126,Temperate,Widebody,3151.94417962004,0.937120830889378,21.476489889276,3152.74436175348,0.936999538237422,21.5342540767557
2098,ssp245,Temperate,Narrowbody,2855.29682552504,0.87910439512504,10.6423769544222,2855.54811186064,0.879128684469464,10.546328531423
2098,ssp245,Temperate,Widebody,3158.78572048611,0.937490875352603,21.6486099825491,3157.17320128245,0.93776638944487,21.5936831045697
2098,ssp370,Temperate,Narrowbody,2861.91729402262,0.880351478512398,10.6833464020296,2862.08627119314,0.880515587940925,10.803760452437
2098,ssp370,Temperate,Widebody,3157.04558925477,0.93980497644506,22.3038908214008,3158.93407477416,0.93984110574802,22.2751751653023
2098,ssp585,Temperate,Narrowbody,2865.39622778675,0.881129342861445,11.0574428810466,2864.88243270632,0.880826912236252,10.9108790493315
2098,ssp585,Temperate,Widebody,3160.40940869565,0.940363750562173,22.488213216042,3156.72341658281,0.940404909086485,22.6396437380874
2099,ssp126,Temperate,Narrowbody,2851.63537156704,0.878526674609208,10.3773654296325,2850.94708127018,0.878508025054618,10.3853260144548
2099,ssp126,Temperate,Widebody,3152.3603633218,0.937061179270503,21.4589030931373,3152.7662924877,0.936998622614467,21.5393873972228
2099,ssp245,Temperate,Narrowbody,2854.15220516963,0.878833618485534,10.4654127645071,2855.63862171993,0.879138892991267,10.5490753085505
2099,ssp245,Temperate,Widebody,3159.77909407665,0.937247663689634,21.5404247200328,3157.50333941963,0.937767761472037,21.5899021258748
2099,ssp370,Temperate,Narrowbody,2861.88960420032,0.880490849334484,10.8982733120903,2862.35901406491,0.880567760577673,10.8168757467412
2099,ssp370,Temperate,Widebody,3157.99194107452,0.939763673134489,22.3434919220901,3159.23816982641,0.939908563776049,22.297417628558
2099,ssp585,Temperate,Narrowbody,2865.4120355412,0.880841074532876,10.9753988643251,2865.19303751906,0.880870325479984,10.9183451019491
2099,ssp585,Temperate,Widebody,3156.38762975779,0.940334310830536,22.6544230869427,3156.85525879969,0.940478202097226,22.6649751908731
2100,ssp126,Temperate,Narrowbody,2852.01336833603,0.878741217400218,10.4711760025718,2850.91624423911,0.878505936568011,10.3832243052741
2100,ssp126,Temperate,Widebody,3154.15106585788,0.937217300294021,21.6781044653579,3152.79181968625,0.936997840884584,21.5447722278153
2100,ssp245,Temperate,Narrowbody,2856.53961227787,0.879215890122447,10.5144132929735,2855.72830458521,0.87914891014227,10.551813680255
2100,ssp245,Temperate,Widebody,3159.71440766551,0.937759631792597,21.3716848569827,3157.84154688808,0.937768432083587,21.5859247507398
2100,ssp370,Temperate,Narrowbody,2861.36578352181,0.880576270040711,10.8649078846025,2862.63487094675,0.880620645566725,10.8302823828869
2100,ssp370,Temperate,Widebody,3156.52333622184,0.939846395161612,22.273796905277,3159.54896551218,0.939976755153469,22.3200034270636
2100,ssp585,Temperate,Narrowbody,2864.59911147011,0.880591989780453,10.8309603419772,2865.505236482,0.880913739424238,10.9257840410887
2100,ssp585,Temperate,Widebody,3159.32257365685,0.940119670762306,22.4952746913783,3156.98671733608,0.940551835876219,22.6904871152115
2015,ssp245,Tropical,Narrowbody,2919.77289272031,0.879651428624138,10.4428964098736,2920.72315201599,0.879524501104083,10.3595639589361
2015,ssp245,Tropical,Widebody,3225.51488738739,0.942786840490316,25.8800839848297,3228.56304755014,0.942710441113842,25.5676875547413
2015,ssp370,Tropical,Narrowbody,2919.89501915709,0.879817353547701,10.4606110969084,2920.63901124485,0.879796656291888,10.491219228411
2015,ssp370,Tropical,Widebody,3225.71202702703,0.942889324775675,25.7684942853345,3227.76754260754,0.942904286069451,25.6187118833886
2015,ssp585,Tropical,Narrowbody,2920.72553639847,0.879517009649234,10.2854680604439,2920.73688450664,0.879799783395308,10.4700656203368
2015,ssp585,Tropical,Widebody,3226.99581081081,0.942824349965361,25.6007213402428,3223.52728614942,0.943050490771254,25.7260715592805
2015,ssp126,Tropical,Narrowbody,2920.00394636015,0.879610755392337,10.2859919544171,2918.59004024351,0.879593087297994,10.4187269636684
2015,ssp126,Tropical,Widebody,3230.24722972973,0.942865098200225,25.4004629109687,3226.37711978917,0.942758503550253,25.4886077564406
2016,ssp585,Tropical,Narrowbody,2920.29229885057,0.880048723884675,10.5669215310257,2920.70188510785,0.879794599417975,10.4703827140209
2016,ssp585,Tropical,Widebody,3224.57317567568,0.942902717127928,26.1817672668065,3223.58270614206,0.943055121622227,25.730247898195
2016,ssp370,Tropical,Narrowbody,2918.71134099617,0.879530370036015,10.4181830543885,2920.62496967968,0.879798278159824,10.4889533236205
2016,ssp370,Tropical,Widebody,3234.69357466063,0.942402242554751,25.2457527824674,3227.47506559403,0.942926327021767,25.633137579663
2016,ssp126,Tropical,Narrowbody,2919.93486590038,0.8798013854977,10.4408688545911,2918.8601492416,0.879618781813168,10.42450691071
