zone,exp,year,avg_tas,max_tas,avg_rho,min_rho,avg_hdw
Frigid,ssp126,2058,4.40634430060078,1.25199999999995,-0.0218794598096905,-0.00465000000000004,0.423426230087333
Frigid,ssp126,2059,2.09933421955782,0.611999999999966,-0.00846331527209143,0.00297999999999998,0.228269652342636
Frigid,ssp126,2060,3.55572021582827,7.63499999999999,-0.0204663424580887,-0.0204600000000001,0.304256472174124
Frigid,ssp126,2061,2.60530193196013,2.47799999999995,-0.0129288955444393,-0.01125,0.323877257473032
Frigid,ssp126,2062,2.87411927443088,0.449999999999989,-0.0164242844001121,0.000480000000000036,0.105933039111791
Frigid,ssp126,2063,3.26002983639745,3.28199999999998,-0.0139031584890787,-0.0133799999999999,0.115706993700897
Frigid,ssp126,2064,2.68102630359317,5.82499999999999,-0.0130471058023192,-0.0255000000000001,0.13749901733222
Frigid,ssp126,2065,5.23450384190068,5.28699999999998,-0.0213798550244113,-0.0193000000000001,0.3426852879069
Frigid,ssp126,2066,3.04047766304427,1.49099999999999,-0.0147939310440512,-0.0102200000000001,0.0842610362783232
Frigid,ssp126,2067,2.16025464748111,5.95399999999995,-0.0124049364237804,-0.01894,0.373359552857607
Frigid,ssp126,2068,2.10615020099976,2.24099999999999,-0.0101580684664884,-0.00171999999999994,0.321243029173505
Frigid,ssp126,2069,2.09338587327608,6.86499999999995,-0.00928337589755945,-0.0231300000000001,0.18816724384434
Frigid,ssp126,2070,1.64317239132077,2.22499999999997,-0.00283215935336911,-0.00778999999999996,0.110432074645512
Frigid,ssp126,2071,2.06134043051202,2.82299999999998,-0.00781246170026484,-0.00533000000000006,-0.0273714754255328
Frigid,ssp126,2072,2.95597456441641,1.68199999999996,-0.0162700945273535,-0.000720000000000054,0.0449263082596638
Frigid,ssp126,2073,4.44749377966991,4.113,-0.0225488023749003,-0.0122200000000001,-0.0009736293338376
Frigid,ssp126,2074,3.06598375840792,2.233,-0.0168305739906602,-0.00790000000000002,0.288572403228896
Frigid,ssp126,2075,3.1193071905987,5.267,-0.0148279117336878,-0.0213100000000002,0.285397686487226
Frigid,ssp126,2076,1.98051202611936,2.69,-0.00854231459075838,-0.0103500000000001,0.200226541335388
Frigid,ssp126,2077,2.38322966508099,4.36099999999999,-0.0117824066525503,-0.01318,0.24957998727009
Frigid,ssp126,2078,2.61940404210435,0.685000000000002,-0.0149621841376009,-0.00761000000000012,0.261055451859035
Frigid,ssp126,2079,1.27578999164416,4.37299999999999,-0.00322463879267332,-0.0118400000000001,0.0237521900081363
Frigid,ssp126,2080,0.572343592976836,1.36499999999995,-0.00168343984733066,0.00286999999999993,0.38674057415336
Frigid,ssp126,2081,2.71513043675765,3.32299999999998,-0.0110515224957353,-0.00965000000000016,-0.00111053523078075
Frigid,ssp126,2082,1.73070446613144,2.786,-0.00995332663427173,-0.00729000000000002,0.10515047487283
Frigid,ssp126,2083,0.780561002160596,3.23599999999999,-0.00358629699676505,-0.01535,0.0789881560322154
Frigid,ssp126,2084,4.82917299546267,5.74899999999997,-0.024170433045517,-0.0324800000000001,0.60704674152427
Frigid,ssp126,2085,3.2593616895586,6.39999999999998,-0.0146193660635705,-0.0185300000000002,0.468549189837997
Frigid,ssp126,2086,3.67401789231906,5.12199999999996,-0.0182153018720397,-0.0190000000000001,0.203673420338471
Frigid,ssp126,2087,2.97978442385835,5.75599999999997,-0.0155251166125734,-0.02407,0.274948214253871
Frigid,ssp126,2088,4.97489011081279,3.72799999999995,-0.0290792962359361,-0.0164600000000001,0.32667062916626
Frigid,ssp126,2089,4.62461808006486,3.56299999999999,-0.0219032113624813,-0.01719,0.405215683616324
Frigid,ssp126,2090,2.88396113589448,3.108,-0.0136870884265852,-0.00758000000000014,0.102506653612643
Frigid,ssp126,2091,3.05394642893015,1.04899999999998,-0.0135864759495048,-0.00680000000000014,0.486858060258347
Frigid,ssp126,2092,4.58545740173906,5.74799999999999,-0.0217378227555447,-0.0200800000000001,0.417129648722002
Frigid,ssp126,2093,2.67805652276542,-0.422000000000025,-0.0127015280339049,0.00285000000000002,0.0512677881939285
Frigid,ssp126,2094,1.64680785007101,2.98399999999998,-0.00521644136914334,-0.01275,-0.0714034544516906
Frigid,ssp126,2095,1.60901019917208,1.77099999999996,-0.00983986123204739,-0.00666999999999995,0.285899569616266
Frigid,ssp126,2096,0.929458791331115,3.53299999999996,-0.00363983500079579,-0.0206900000000001,0.297966065343448
Frigid,ssp126,2097,1.05298594041477,0.686999999999955,-0.0041165854774976,0.00246999999999997,0.167962470795445
Frigid,ssp126,2098,2.21811906394322,2.74399999999997,-0.0109854630353567,-0.0125,0.049418070982211
Frigid,ssp126,2099,3.19310978848068,3.99899999999997,-0.0147255998302047,-0.0141100000000001,0.283920001862842
Frigid,ssp126,2100,3.88395137967558,4.63099999999997,-0.0213504214343194,-0.00956000000000001,0.223533930587073
Frigid,ssp245,2015,0,0,0,0,0
Frigid,ssp245,2016,-1.24352320753155,-2.85000000000002,0.00653943358151743,0.00934000000000013,-0.0428474713186717
Frigid,ssp245,2017,1.06596505556757,2.19399999999996,-0.00303486756312976,-0.00343000000000004,-0.171113033365784
Frigid,ssp245,2018,1.05244589387291,2.45699999999999,-0.00167900090395223,-0.00424999999999987,-0.151721504520621
Frigid,ssp245,2019,-0.241744755917352,2.541,0.000202476373620586,-0.00611000000000006,-0.0796917722029154
Frigid,ssp245,2020,0.0889038173097561,2.95099999999997,-0.00196146525554863,-0.00280999999999998,-0.181969686229329
Frigid,ssp245,2021,0.16517989680932,0.436999999999955,0.000461184537104087,0.00625999999999993,-0.0505769937612688
Frigid,ssp245,2022,1.10272219814402,0.605999999999995,-0.00893442319727567,-0.00360000000000005,-0.259778654215709
Frigid,ssp245,2023,-0.570670628093069,-3.05700000000002,0.000319635222565839,0.01529,-0.0873561652534063
Frigid,ssp245,2024,1.59543912852405,0.347999999999956,-0.0125807077530291,-0.00363000000000002,0.193992507576779
Frigid,ssp245,2025,0.604651154685371,3.13299999999998,-0.00494364086942767,-0.0063899999999999,0.0335318859079194
Frigid,ssp245,2026,0.14038252516707,1.77299999999997,-0.0048502804813122,-0.00383,0.0363111305932704
Frigid,ssp245,2027,-1.62839531167174,0.573999999999955,0.00671489496706634,0.000490000000000102,-0.147346382483318
Frigid,ssp245,2028,-0.69052263753656,3.459,0.00842695206657895,-0.00767000000000007,-0.23053873244994
Frigid,ssp245,2029,0.854504241810105,1.90899999999999,-0.00296160190119776,-0.00258000000000003,-0.00640171136254786
Frigid,ssp245,2030,-1.14885233644196,-1.60300000000001,0.00359445553889359,0.0227600000000001,-0.00598540152904814
Frigid,ssp245,2031,0.354479033454481,0.46999999999997,-0.00140072245350908,-0.0103899999999999,-0.088815831361122
Frigid,ssp245,2032,0.89151956147839,1.91199999999998,-0.00848068402998981,-0.00465000000000004,-0.13370125493641
Frigid,ssp245,2033,-0.777068904853195,2.363,0.00555936927617773,-0.00114999999999998,-0.208165071423343
Frigid,ssp245,2034,-0.304574554785631,1.17499999999995,-0.000698509396409142,-0.00283999999999995,-0.240605290203244
Frigid,ssp245,2035,-0.349708385862073,-2.84300000000002,-0.00324720939591794,0.00980000000000003,-0.203484663913589
Frigid,ssp245,2036,0.534523264944937,6.50399999999996,-0.00380844484658738,-0.0139,-0.05195013605903
Frigid,ssp245,2037,1.32878777373065,1.16799999999995,-0.00364938663340242,-0.00431000000000004,0.00596255299997495
Frigid,ssp245,2038,-0.195557216620784,-1.10700000000003,-2.58715924952302e-05,0.0165600000000001,0.128144541513744
Frigid,ssp245,2039,-0.141685095097273,0.0240000000000009,0.000253254713607376,0.00333000000000006,-0.153494014898376
Frigid,ssp245,2040,1.72244305361824,2.96899999999999,-0.0126988103260097,-0.00767000000000007,0.0261546730129223
Frigid,ssp245,2041,0.783759238750008,2.44399999999996,-0.0066804368533302,0.000390000000000113,-0.0235287348557538
Frigid,ssp245,2042,1.14226817183038,8.32499999999999,-0.00756936938025832,-0.0198499999999999,0.0120463943555706
Frigid,ssp245,2043,-1.56068451881669,-1.81800000000004,0.00706753800946092,0.00621000000000005,-0.117726156285294
Frigid,ssp245,2044,1.62891940795663,1.35899999999998,-0.00739108176902237,0.000369999999999981,-0.0927294817602067
Frigid,ssp245,2045,0.444354884393249,-2.86900000000003,-0.0033180862996478,0.0107300000000001,-0.140219552692369
Frigid,ssp245,2046,0.451278826436578,2.452,-0.00571323256833556,-0.00571999999999995,-0.114997767786587
Frigid,ssp245,2047,2.09255033923893,2.05599999999998,-0.00999647810898052,-0.00744999999999996,-0.0910052617753543
Frigid,ssp245,2048,3.3716310171352,3.11099999999999,-0.018930323424299,-0.00910999999999995,-0.107934064940064
Frigid,ssp245,2049,-0.196668030336468,3.02099999999996,-0.00214462646929836,-0.00421000000000005,-0.30899045325451
Frigid,ssp245,2050,-0.00331450802269728,3.15899999999999,2.25615496702858e-05,0.00869999999999993,-0.106668887487012
Frigid,ssp245,2051,1.1766237168743,3.91299999999995,-0.00645162809432009,-0.00374999999999992,-0.0793487228478607
Frigid,ssp245,2052,0.744584296557491,1.09099999999995,-0.0050073996861113,-0.00835999999999992,-0.321457697115349
Frigid,ssp245,2053,2.3701826057669,2.733,-0.0131760655531945,-0.00892000000000004,-0.438410412330371
Frigid,ssp245,2054,2.28960377300996,-0.0670000000000073,-0.0138010390740353,0.00331999999999999,0.0600627659197794
Frigid,ssp245,2055,0.947934648563432,-0.566000000000031,-0.00457894103214818,0.00425999999999993,0.0849332804932632
Frigid,ssp245,2056,1.21953743727488,-0.19300000000004,-0.00827013078517491,-0.00905,-0.0572728858670706
Frigid,ssp245,2057,2.24154113756208,3.46899999999999,-0.0140827751654269,-0.01264,0.0571897662209722
Frigid,ssp245,2058,3.22445088098868,1.35199999999998,-0.0173240090401006,0.00795999999999997,-0.00954430613385826
Frigid,ssp245,2059,2.08403815060183,-0.426000000000045,-0.0170103488642677,0.00170000000000003,0.179443272169106
Frigid,ssp245,2060,0.815453481791508,-3.37100000000004,-0.00360935495108095,0.00900999999999996,-0.0510925978386321
Frigid,ssp245,2061,1.06284183750154,1.72699999999998,-0.00436629129646215,-0.00604999999999989,-0.258630559493024
Frigid,ssp245,2062,1.93067957094007,1.48699999999997,-0.00826392377123097,0.00363000000000002,0.0315483958175999
Frigid,ssp245,2063,1.79504854267327,1.20699999999999,-0.0107563086899793,0.0118400000000001,-0.144728331695394
Frigid,ssp245,2064,0.926734782945971,3.78499999999997,-0.00474015798633753,-0.01936,-0.29113415519513
Frigid,ssp245,2065,1.25254134491439,4.46599999999995,-0.00859214479023107,-0.0117099999999999,0.0856973130296073
Frigid,ssp245,2066,1.68171073586711,1.005,-0.0134924496204687,-0.00563000000000002,-0.0975590376172759
Frigid,ssp245,2067,2.88507557058728,4.06799999999998,-0.017702320128741,-0.01701,0.00288645696923817
Frigid,ssp245,2068,0.391583660899698,1.55599999999998,-0.00349340514804375,0.000639999999999974,-0.292893977659348
Frigid,ssp245,2069,0.0897907924626225,0.319999999999993,-0.000103085572242367,-0.00663999999999998,-0.324694549013222
Frigid,ssp245,2070,1.65546901532787,3.03499999999997,-0.0115512590217066,-0.00695000000000001,0.0171611097719699
Frigid,ssp245,2071,2.63578221451485,6.28799999999995,-0.0154808844936838,-0.01779,-0.0536756767496782
Frigid,ssp245,2072,2.76419709873989,2.35199999999998,-0.0172524751070406,-0.0110699999999999,0.328947889606682
Frigid,ssp245,2073,2.10263231760575,3.27699999999999,-0.0124692861679283,-0.00832999999999995,0.0048090789847306
Frigid,ssp245,2074,2.6750971116079,2.39399999999995,-0.0183259362150345,-0.00546999999999986,-0.0493906583270229
Frigid,ssp245,2075,0.757967866738227,-4.88300000000004,-0.00743068076206854,0.0234799999999999,-0.034702272432166
Frigid,ssp245,2076,3.14580141324171,3.64999999999998,-0.0178438241876528,-0.00624999999999987,0.0380386909772432
Frigid,ssp245,2077,3.03471453823192,2.03799999999995,-0.0217172248645805,-0.00483999999999996,0.0211887151071326
Frigid,ssp245,2078,2.66645370783607,2.608,-0.0169026622548296,-0.0165299999999999,-0.00524777520500308
Frigid,ssp245,2079,1.27159383995632,-1.536,-0.00869480574831227,0.00327999999999995,-0.317766807922626
Frigid,ssp245,2080,2.01882937109542,2.33599999999996,-0.0115364543669199,-0.00492000000000004,-0.230652755524373
Frigid,ssp245,2081,3.0812021844655,0.56899999999996,-0.0161983781404493,-0.0136799999999999,-0.0672835221233168
Frigid,ssp245,2082,3.7712402540991,2.08099999999996,-0.0226610592706364,-0.00685000000000002,0.0385945369328691
Frigid,ssp245,2083,1.08842587810409,3.536,-0.0098685059160204,0.000380000000000047,-0.240027205705176
Frigid,ssp245,2084,0.778364300714884,1.738,-0.00754956335389445,-0.00760000000000005,0.0388770572059998
Frigid,ssp245,2085,1.49525807406542,3.49799999999999,-0.00276756522637167,-0.01555,-0.222642148037579
Frigid,ssp245,2086,3.63682315133764,2.97699999999998,-0.0206899997637497,-0.00275000000000003,-0.0348208621265229
Frigid,ssp245,2087,3.04168695828423,1.01899999999995,-0.0173605762038946,0.00466999999999995,0.0386980286321221
Frigid,ssp245,2088,2.5352275612446,4.36899999999997,-0.0157633934783794,-0.0174399999999999,0.0612689877718329
Frigid,ssp245,2089,4.1600818779018,5.327,-0.0234550309839114,-0.0195399999999999,-0.0270825636447083
Frigid,ssp245,2090,3.35547217682353,3.76099999999997,-0.0201623826325557,-0.0158700000000001,-0.113760254618506
Frigid,ssp245,2091,2.28628794408564,1.53199999999998,-0.0142683169536195,-0.00116999999999989,0.221313460573839
Frigid,ssp245,2092,1.5564552467248,6.07599999999997,-0.00954318510938745,-0.0207299999999999,-0.176806708703131
Frigid,ssp245,2093,3.99056510284896,4.36699999999996,-0.017362310454107,-0.00644,-0.164443399845388
Frigid,ssp245,2094,3.92228324458762,3.85599999999999,-0.0228730655211094,-0.0153699999999999,-0.0795338224508027
Frigid,ssp245,2095,1.95490233421066,-0.39100000000002,-0.0118441276685635,0.00346000000000002,0.0774068927919691
Frigid,ssp245,2096,0.842270272012684,-3.524,-0.00540582962120695,0.0160100000000001,-0.331631840125599
Frigid,ssp245,2097,2.91601763568252,4.88599999999997,-0.0163882631884664,-0.01203,-0.160388216325007
Frigid,ssp245,2098,1.57004849041715,2.45799999999997,-0.0104870434008033,-0.0152399999999999,0.0325454363471511
Frigid,ssp245,2099,3.32027875704046,0.875999999999976,-0.0195451318324229,-0.000399999999999956,0.00497058171921916
Frigid,ssp245,2100,2.84695368609755,0.474999999999966,-0.0164044810407584,-0.00171999999999994,0.219997971927796
Frigid,ssp370,2015,0,0,0,0,0
Frigid,ssp370,2016,-0.848867555584093,-0.951999999999998,0.000831425660982266,0.00576999999999983,-0.203108436139479
Frigid,ssp370,2017,1.98047270190989,2.30000000000001,-0.00870794967781285,0.00448999999999988,0.390693394628094
Frigid,ssp370,2018,1.15591286049261,-1.43299999999999,-0.00372891225578931,0.0117799999999999,-0.233188353700197
Frigid,ssp370,2019,0.732240646872924,0.281000000000006,-0.00467528822839336,-0.00882000000000005,-0.129844388367141
Frigid,ssp370,2020,-0.347929989504394,2.19200000000001,0.0010179213474717,0.000869999999999926,0.0492822580428216
Frigid,ssp370,2021,-1.17569231917651,-0.953000000000031,0.00579940881279151,0.00431999999999988,-0.187015204695898
Frigid,ssp370,2022,-0.14849296330641,2.90699999999998,0.00113892772074342,-0.00641000000000003,-0.0985239312968895
Frigid,ssp370,2023,-0.289506471933294,-1.00800000000004,0.000365756885392088,0.00601999999999991,-0.0906131802725185
Frigid,ssp370,2024,0.181348458214814,-1.44299999999998,-0.000982139541767069,0.01738,0.0949477158309384
Frigid,ssp370,2025,1.60293684793612,-1.952,-0.00819450947055356,0.0152999999999999,-0.0771479295250619
Frigid,ssp370,2026,0.88178190601144,-3.57300000000004,-0.00466335129599949,0.0199399999999998,0.00835905565628314
Frigid,ssp370,2027,-0.903814753400638,-1.51800000000003,0.00343835411470961,0.00232999999999994,-0.138328749996455
Frigid,ssp370,2028,-2.6485135475088,-1.18799999999999,0.0164180520359645,0.00702999999999987,-0.423232859937808
Frigid,ssp370,2029,0.179093882196071,-0.0699999999999932,-0.00277958683307133,-0.0011000000000001,-0.130252715694711
Frigid,ssp370,2030,2.16048364120752,0.885999999999967,-0.0151931216817287,-0.00141000000000013,-0.0664122215527176
Frigid,ssp370,2031,1.2627863805991,1.125,-0.00585638819027534,0.000259999999999927,0.141278989119223
Frigid,ssp370,2032,-0.570401737397845,0.0120000000000005,0.00302868326541206,0.00713999999999992,0.0210814120776708
Frigid,ssp370,2033,2.71161369040351,1.887,-0.0138378298807724,-0.000520000000000076,-0.197738868602715
Frigid,ssp370,2034,0.233685445172625,3.69,-0.00438402086440104,-0.00688,-0.108578931224892
Frigid,ssp370,2035,1.41581896041305,2.17199999999997,-0.0101133803752278,-0.00517000000000012,0.137097723411607
Frigid,ssp370,2036,1.73829908469236,3.45400000000001,-0.01038845410402,0.000869999999999926,0.0502067749226165
Frigid,ssp370,2037,1.80688547242943,4.23099999999999,-0.00969746443042285,-0.00497999999999998,-0.154833832052568
Frigid,ssp370,2038,1.97026366277049,1.63799999999998,-0.0107305850021733,-0.000140000000000029,0.0082846705617996
Frigid,ssp370,2039,0.478834488007578,1.91699999999997,-0.00327220738286105,-0.00411000000000006,-0.0591638360481883
Frigid,ssp370,2040,1.34798087598745,2.05899999999997,-0.00854229851462462,-0.000530000000000142,-0.379179510649191
Frigid,ssp370,2041,0.475999572219394,0.870999999999981,-0.00186313974066232,0.00424999999999987,-0.17941525250406
Frigid,ssp370,2042,0.582367493395395,1.41499999999996,-0.00189854510378429,0.00237999999999983,0.0896671580665625
Frigid,ssp370,2043,1.60228878312677,2.92000000000002,-0.0102150872507414,-0.00750000000000006,0.115141664092208
Frigid,ssp370,2044,2.50851407748655,-0.0409999999999968,-0.0161470351661781,-0.000720000000000054,-0.0248651947678851
Frigid,ssp370,2045,-1.35180981645078,-0.716999999999985,0.00439148202798867,0.00483999999999996,-0.134353666996909
Frigid,ssp370,2046,1.89833639619235,1.90999999999997,-0.00836313680778722,-0.00612999999999997,-0.0659233357707891
Frigid,ssp370,2047,2.03355092222506,-0.117000000000019,-0.010046117840002,0.00824999999999987,0.273805765029361
Frigid,ssp370,2048,3.92231977331733,1.00599999999997,-0.0206634534769663,0.000780000000000003,0.231129339784268
Frigid,ssp370,2049,2.54467137092547,3.09800000000001,-0.0136549469496379,-0.0102600000000002,0.203747616549252
Frigid,ssp370,2050,2.19270182182476,0.0910000000000082,-0.00847879651826622,0.00509999999999988,-0.0504012972634453
Frigid,ssp370,2051,2.80769411509118,1.93000000000001,-0.0189732047746534,0.00461,-0.121313675253872
Frigid,ssp370,2052,2.96583563011751,2.387,-0.017111439499337,-0.00408000000000008,0.0113687057403915
Frigid,ssp370,2053,1.73351611441893,-0.526000000000011,-0.0105302675083165,0.00731999999999999,-0.0346956847933253
Frigid,ssp370,2054,0.974268614143,-0.896999999999991,-0.00750995441194347,0.00485000000000002,0.0957240329420559
Frigid,ssp370,2055,3.86049827814867,1.233,-0.0181731914774286,0.000419999999999865,-0.0305850800115723
Frigid,ssp370,2056,3.7560047310613,4.23500000000001,-0.0222403675981848,-0.00808000000000009,-0.0425813045288694
Frigid,ssp370,2057,3.75405958127436,1.608,-0.0198381123839266,0.00434999999999985,0.221060633371415
Frigid,ssp370,2058,3.56306040127748,1.613,-0.020387610094442,0.00241999999999987,0.146751968390612
Frigid,ssp370,2059,4.15256401614732,0.885999999999967,-0.0239832304881951,-9.00000000001455e-05,0.246656112771638
Frigid,ssp370,2060,3.46044631232877,0.284999999999968,-0.0190836379042381,0.00437999999999983,0.361258366800798
Frigid,ssp370,2061,3.12167766653459,1.07999999999998,-0.0148417853691081,-0.000199999999999978,-0.158943689352759
Frigid,ssp370,2062,1.77283342051942,1.19599999999997,-0.01290930198832,0.00143000000000004,-0.0235643673729036
Frigid,ssp370,2063,0.892753811445459,-0.0629999999999882,-0.00606524200824121,0.00278999999999985,0.0241502471287318
Frigid,ssp370,2064,1.0769252792137,2.05899999999997,-0.00656597077810361,-0.000890000000000057,0.00165268031840693
Frigid,ssp370,2065,2.62028551105715,1.47199999999998,-0.0140721643169539,-0.00846999999999998,-0.156235679591729
Frigid,ssp370,2066,3.15390146468548,3.947,-0.0158040780272477,-0.01291,-0.0828528198146032
Frigid,ssp370,2067,1.15407528946611,-0.454000000000008,-0.0091165264537163,0.00527999999999995,-0.17466613654221
Frigid,ssp370,2068,0.866832156199848,2.04199999999997,-0.0065223532471792,-0.000250000000000084,-0.129800039708206
Frigid,ssp370,2069,3.5654797502163,3.34499999999997,-0.0244599789742828,-0.0101100000000001,-0.0279066992339145
Frigid,ssp370,2070,1.58191809070382,-0.472000000000037,-0.00450618025726746,0.00395999999999996,-0.244976339916788
Frigid,ssp370,2071,3.60988388718755,0.995000000000005,-0.015268697513547,-0.00770000000000004,-0.00913188771813322
Frigid,ssp370,2072,3.79301987470075,3.43000000000001,-0.0230435705995591,-0.00534999999999997,0.18074580900278
Frigid,ssp370,2073,4.00917200719607,4.34100000000001,-0.024136026260225,-0.00911000000000017,0.00116638525804591
Frigid,ssp370,2074,6.53928132387819,3.68299999999999,-0.0339590176689388,-0.0133400000000001,0.0100586223238621
Frigid,ssp370,2075,4.41334001336145,2.101,-0.0232562862392247,-0.00699000000000005,0.21817090609618
Frigid,ssp370,2076,3.12570423526739,0.793000000000006,-0.0183907396086218,0.00235999999999992,0.201505706059359
Frigid,ssp370,2077,3.45839990201824,2.03100000000001,-0.017574667885133,-0.00504000000000016,0.146260252066255
Frigid,ssp370,2078,4.08182508002352,2.29199999999997,-0.018114142176477,-0.00587000000000004,0.156056503651581
Frigid,ssp370,2079,4.85030640514697,3.529,-0.0284499323484924,-0.01172,0.214266776815033
Frigid,ssp370,2080,3.71832815956446,2.471,-0.0214266141268364,-0.01522,-0.00483021830566788
Frigid,ssp370,2081,3.92003296764693,-1.03700000000003,-0.024204342450435,0.0081,0.220778411434372
Frigid,ssp370,2082,3.24871753147966,6.40800000000002,-0.0167662338396548,-0.0209300000000001,0.0711131691826235
Frigid,ssp370,2083,4.73317017363308,2.59300000000002,-0.0262060988801074,-0.0111600000000001,0.228774592505265
Frigid,ssp370,2084,3.73267870672964,4.435,-0.0182589473469952,-0.00636000000000014,-0.060781544364259
Frigid,ssp370,2085,3.45761074566627,3.58499999999998,-0.0221043515240582,-0.00730000000000008,-0.0877364358505108
Frigid,ssp370,2086,4.30813758671229,-1.41800000000001,-0.0243349832984774,0.01691,0.247930527596706
Frigid,ssp370,2087,3.22940720470751,-2.68799999999999,-0.0153516535026661,0.00348999999999999,0.243416330399616
Frigid,ssp370,2088,5.11186540993737,3.64099999999996,-0.0298945447554644,-0.01468,0.00486280032723441
Frigid,ssp370,2089,5.55390106231329,4.36099999999999,-0.0343170790184941,-0.00324000000000013,0.33615420104813
Frigid,ssp370,2090,3.93781461981007,3.118,-0.0270240705260765,-0.00439000000000012,-0.11607068818934
Frigid,ssp370,2091,4.79876300476133,0.156000000000006,-0.0303849169198054,0.00398999999999994,0.250332551503475
Frigid,ssp370,2092,3.57134056241682,2.65499999999997,-0.0178956582992094,-0.00609000000000015,-0.0398275795910887
Frigid,ssp370,2093,4.29035474833506,1.923,-0.0232585610545752,-0.00218000000000007,0.0387279201960369
Frigid,ssp370,2094,5.28279133761532,4.18000000000001,-0.0297870336691901,-0.00707999999999998,-0.0424014099730075
Frigid,ssp370,2095,5.50231552781253,3.28899999999999,-0.0304260995651851,-0.000750000000000028,0.276440813338818
Frigid,ssp370,2096,5.53002654679386,2.88,-0.0319648645383053,-0.00704000000000016,0.363112792415845
Frigid,ssp370,2097,5.81180975016616,0.949000000000012,-0.0322761128571842,-0.00429999999999997,0.0370978069880206
Frigid,ssp370,2098,6.60716644317267,4.03699999999998,-0.0346947677693228,-0.0190900000000001,-0.040075634865246
Frigid,ssp370,2099,5.9718113481585,-0.383000000000038,-0.0354992011183835,0.00184999999999991,0.353523999386804
Frigid,ssp370,2100,5.0177274900343,4.67000000000002,-0.0269411883487367,-0.00506000000000006,0.0503173835095772
Frigid,ssp585,2015,0,0,0,0,0
Frigid,ssp585,2016,-0.181500284300398,-1.83600000000001,0.00252503464140008,0.0172299999999999,-0.116450077194861
Frigid,ssp585,2017,-1.92613548394428,-1.66199999999998,0.0173480305975615,0.0129899999999998,-0.462374498788019
Frigid,ssp585,2018,0.551902206518889,-1.42899999999997,0.00198061590751775,0.0179199999999999,-0.0748307652128104
Frigid,ssp585,2019,-4.21389904294603,-2.19999999999999,0.0246206507088571,0.0201799999999999,-0.533776936323308
Frigid,ssp585,2020,-2.44320526595317,-1.20599999999996,0.0152918779671791,0.01251,-0.560934150163099
Frigid,ssp585,2021,-2.06598209757999,-3.34800000000001,0.0140728173396543,0.0151299999999999,-0.5437731669195
Frigid,ssp585,2022,-1.86733640917032,-3.70999999999998,0.0127109981360685,0.01546,-0.307991695774659
Frigid,ssp585,2023,-0.683999942211244,0.261000000000024,0.0108510116397702,0.01786,-0.376903544264467
Frigid,ssp585,2024,-1.36666429814738,-3.11899999999997,0.0091594292134809,0.0217099999999999,-0.0826280940688751
Frigid,ssp585,2025,-1.80318696020072,-1.80699999999996,0.0106215682137687,0.0185299999999999,-0.227960024785946
Frigid,ssp585,2026,-2.25222905836364,-0.822999999999979,0.0188812992141856,0.0111299999999999,-0.413034606537328
Frigid,ssp585,2027,-0.651805308204814,-1.15199999999999,0.00630979499198192,0.00753999999999988,-0.215250670128798
Frigid,ssp585,2028,-1.52377008274601,-0.940999999999974,0.007636632649066,0.01146,-0.483004193147711
Frigid,ssp585,2029,-1.42612427500501,-1.31399999999996,0.00883476050359144,0.00846999999999998,-0.496595578411447
Frigid,ssp585,2030,0.430096451112661,1.608,-0.000828480699925693,-0.00183,0.048031813769343
Frigid,ssp585,2031,-1.60238340728574,3.13100000000003,0.00780323309051068,0.00805999999999996,-0.355762894628723
Frigid,ssp585,2032,0.0464905279907839,-4.58499999999998,0.00464968128943188,0.0219099999999999,-0.226855317484258
Frigid,ssp585,2033,0.296834470036913,-1.35300000000001,0.002949086913689,0.00434999999999985,-0.282407510784774
Frigid,ssp585,2034,2.08495782814941,-0.625,-0.00679262976513928,0.00890999999999997,-0.0371571845577834
Frigid,ssp585,2035,1.28175925152271,-0.375,-0.00668712938058658,-0.00536000000000003,-0.22300024762492
Frigid,ssp585,2036,1.22649117190338,-1.779,-0.00578260977402278,0.0252999999999999,0.185003123226062
Frigid,ssp585,2037,-0.389252482486086,0.568000000000041,0.00686173906491439,0.00863999999999998,-0.326178362290625
Frigid,ssp585,2038,0.104817539260807,1.04400000000004,0.00233831223986125,0.00584999999999991,-0.152092432422129
Frigid,ssp585,2039,0.0612253266360767,-3.04499999999996,-0.000919810692559642,0.0235699999999999,-0.276549230372776
Frigid,ssp585,2040,-1.23941699849445,-2.42500000000001,0.0137681579379059,0.0143499999999999,-0.513012575780922
Frigid,ssp585,2041,-1.61870550924459,4.03800000000001,0.0155623078552196,0.00349999999999984,-0.456893593918348
Frigid,ssp585,2042,0.575159658033556,-2.45799999999997,0.00238606250059337,0.01833,-0.226988984286705
Frigid,ssp585,2043,1.34995392566185,2.55400000000003,-0.0071468884200081,0.00126999999999988,0.0232433491544843
Frigid,ssp585,2044,0.896191549529192,0.503000000000043,-0.00405398314432892,0.00637999999999983,-0.311691191359653
Frigid,ssp585,2045,0.235913556131607,0.907000000000039,-0.00183232873660022,0.004,-0.285382104569826
Frigid,ssp585,2046,1.67998069856594,-2.24699999999996,-0.00351391881686158,0.01234,-0.371396730655457
Frigid,ssp585,2047,1.69124422976739,-1.73099999999999,-0.00609111681766494,0.00183999999999984,-0.35051806053275
