year,exp,type,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2018,ssp370,Narrowbody,911678,968994,284957,2165629,406891,2572520,0.354391025142662,0.376671124034021,0.110769595571657,0.84183174474834,0.15816825525166,1,0.356774924149285,0.156860440431836
2018,ssp370,Widebody,36230,1018990,777667,1832887,739633,2572520,0.0140834667952047,0.396105763997948,0.302297746956292,0.712486977749444,0.287513022250556,1,0.015165920852759,0.285802629661015
2018,ssp585,Narrowbody,913748,967515,287614,2168877,403643,2572520,0.355195683609846,0.376096201390077,0.111802434966492,0.843094319966414,0.156905680033586,1,0.356735233871057,0.156631577505959
2018,ssp585,Widebody,35946,1021010,779111,1836067,736453,2572520,0.0139730692084027,0.396890986270272,0.302859064263835,0.713723119742509,0.286276880257491,1,0.0149585210241703,0.285600861308875
2019,ssp126,Narrowbody,918353,964328,287588,2170269,402251,2572520,0.356985757156407,0.374857338329731,0.111792328145165,0.843635423631303,0.156364576368697,1,0.35695583522456,0.156668897480289
2019,ssp126,Widebody,39165,1018990,780994,1839149,733371,2572520,0.0152243714334582,0.396105763997948,0.303591031362244,0.71492116679365,0.28507883320635,1,0.0151202406744274,0.285498415951463
2019,ssp245,Narrowbody,911642,967845,286269,2165756,406764,2572520,0.354377031082363,0.376224480276149,0.111279601324771,0.841881112683283,0.158118887316717,1,0.356772314360318,0.156798617488658
2019,ssp245,Widebody,37313,1017613,778063,1832989,739531,2572520,0.0145044547758618,0.395570491191517,0.302451681619579,0.712526627586958,0.287473372413042,1,0.0151482691264681,0.285769024648384
2019,ssp370,Narrowbody,916877,962941,286325,2166143,406377,2572520,0.356412000684154,0.374318178284328,0.111301369863014,0.842031548831496,0.157968451168504,1,0.356743250287246,0.156879159976516
2019,ssp370,Widebody,39520,1014508,780372,1834400,738120,2572520,0.0153623684169608,0.394363503490741,0.303349245098192,0.713075117005893,0.286924882994107,1,0.0151494409948068,0.285825540881955
2019,ssp585,Narrowbody,919683,962833,286653,2169169,403351,2572520,0.35750275993967,0.374276196103432,0.111428871301292,0.843207827344394,0.156792172655606,1,0.356708124604587,0.15668069227043
2019,ssp585,Widebody,38576,1019157,780738,1838471,734049,2572520,0.0149954130580132,0.396170680888778,0.303491518044563,0.714657611991355,0.285342388008645,1,0.0149538284787697,0.285634862730261
2020,ssp126,Narrowbody,921633,964724,289917,2176274,403294,2579568,0.357281916972144,0.373986652028557,0.112389748981225,0.843658317981926,0.156341682018074,1,0.3568966637173,0.156718560194796
2020,ssp126,Widebody,38582,1022534,783825,1844941,734627,2579568,0.0149567679549444,0.396397381266941,0.303859018254219,0.715213167476105,0.284786832523896,1,0.0151207223280114,0.285576312104992
2020,ssp245,Narrowbody,924661,961876,289626,2176163,403405,2579568,0.358455756932944,0.372882591193564,0.112276939394503,0.843615287521011,0.156384712478989,1,0.356728463226136,0.156830292981832
2020,ssp245,Widebody,39871,1018823,786784,1845478,734090,2579568,0.0154564640280853,0.394958768289884,0.305006109550126,0.715421341868096,0.284578658131904,1,0.0151505638451276,0.285816107833214
2020,ssp370,Narrowbody,920612,965063,289956,2175631,403937,2579568,0.356886114264094,0.37411806938216,0.112404867791816,0.84340905143807,0.15659094856193,1,0.356708764389071,0.156899811014847
2020,ssp370,Widebody,39686,1021029,782240,1842955,736613,2579568,0.015384746593228,0.395813950242831,0.303244574285307,0.714443271121366,0.285556728878634,1,0.015132514730469,0.285851474265603
2020,ssp585,Narrowbody,921259,964523,289262,2175044,404524,2579568,0.357136931455189,0.373908732004739,0.112135830495649,0.843181493955577,0.156818506044423,1,0.356677272054903,0.156730765104171
2020,ssp585,Widebody,39865,1017967,785160,1842992,736576,2579568,0.0154541380572251,0.39462692978049,0.304376546770622,0.714457614608338,0.285542385391663,1,0.0149480834089813,0.285672172117906
2021,ssp126,Narrowbody,922227,960765,288401,2171393,401127,2572520,0.358491673534122,0.373472315084042,0.112108360673581,0.844072349291745,0.155927650708255,1,0.356838844343546,0.156766895869758
2021,ssp126,Widebody,39452,1018731,784749,1842932,729588,2572520,0.0153359351919519,0.396005084508575,0.305050689596194,0.716391709296721,0.283608290703279,1,0.0151207519952583,0.285651905033667
2021,ssp245,Narrowbody,914557,966599,287760,2168916,403604,2572520,0.355510161242673,0.37574013030025,0.111859188655482,0.843109480198405,0.156890519801595,1,0.356684747705095,0.156861760017973
2021,ssp245,Widebody,37033,1019251,778847,1835131,737389,2572520,0.0143956120846485,0.396207220935114,0.302756441154977,0.713359274174739,0.286640725825261,1,0.015151854705307,0.285862613779996
2021,ssp370,Narrowbody,921724,959508,289161,2170393,402127,2572520,0.358296145413835,0.372983689145274,0.112403790835445,0.843683625394555,0.156316374605445,1,0.356671450818802,0.15692240789363
2021,ssp370,Widebody,41416,1016954,781879,1840249,732271,2572520,0.0160993889260336,0.395314322143268,0.303935052011257,0.715348763080559,0.284651236919441,1,0.0151151697256205,0.285880459772502
2021,ssp585,Narrowbody,914717,967107,286979,2168803,403717,2572520,0.355572357066223,0.375937602040023,0.111555595291776,0.843065554398022,0.156934445601978,1,0.356642669096455,0.156781766161867
2021,ssp585,Widebody,36652,1019992,780011,1836655,735865,2572520,0.014247508279819,0.396495265342932,0.303208915771306,0.713951689394057,0.286048310605943,1,0.0149413054991981,0.285712797960726
2022,ssp126,Narrowbody,923839,958670,287784,2170293,402227,2572520,0.359118296456393,0.372657938519428,0.111868518029014,0.843644753004836,0.156355246995164,1,0.356782396095082,0.156813914713334
2022,ssp126,Widebody,41212,1017451,782305,1840968,731552,2572520,0.0160200892510068,0.395507517920172,0.304100648391461,0.715628255562639,0.284371744437361,1,0.0151203466708484,0.285725197758333
2022,ssp245,Narrowbody,912998,966502,287536,2167036,405484,2572520,0.354904140686953,0.375702424082223,0.111772114502511,0.842378679271687,0.157621320728313,1,0.356641278023626,0.156892957911871
2022,ssp245,Widebody,38273,1016508,778499,1833280,739240,2572520,0.0148776297171645,0.395140951285121,0.302621165238754,0.71263974624104,0.28736025375896,1,0.0151521285042817,0.285908417196029
2022,ssp370,Narrowbody,918035,963163,287871,2169069,403451,2572520,0.3568621429571,0.374404474989504,0.11190233700807,0.843168954954675,0.156831045045325,1,0.356631293940477,0.156946964959664
2022,ssp370,Widebody,38766,1017767,780642,1837175,735345,2572520,0.0150692705984793,0.395630354671684,0.303454200550433,0.714153825820596,0.285846174179404,1,0.0150974336461359,0.285912527363199
2022,ssp585,Narrowbody,913320,967991,286921,2168232,404288,2572520,0.355029309781848,0.376281233965139,0.111533049305739,0.842843593052726,0.157156406947273,1,0.356604308603688,0.156833665598204
2022,ssp585,Widebody,36672,1017889,780449,1835010,737510,2572520,0.0142552827577628,0.395677778987141,0.303379176838275,0.713312238583179,0.286687761416821,1,0.0149335144338134,0.285756748747636
2023,ssp126,Narrowbody,910179,969740,286083,2166002,406518,2572520,0.353808328020773,0.376961112061325,0.111207298679894,0.841976738761992,0.158023261238008,1,0.35672733796369,0.156859626933682
2023,ssp126,Widebody,35972,1017807,776920,1830699,741821,2572520,0.0139831760297296,0.395645903627571,0.302007370205091,0.711636449862392,0.288363550137608,1,0.0151195233494615,0.285796193299833
2023,ssp245,Narrowbody,920076,962003,288339,2170418,402102,2572520,0.357655528431266,0.373953555268764,0.112084259791955,0.843693343491985,0.156306656508015,1,0.356598164408158,0.156923825978314
2023,ssp245,Widebody,39138,1020007,780444,1839589,732931,2572520,0.0152138758882341,0.39650109620139,0.303377233218789,0.715092205308414,0.284907794691586,1,0.0151513720393272,0.285953392788612
2023,ssp370,Narrowbody,921656,959342,289112,2170110,402410,2572520,0.358269712188827,0.37291916097834,0.112384743364483,0.84357361653165,0.15642638346835,1,0.356588278118137,0.156973496559751
2023,ssp370,Widebody,41476,1015322,782586,1839384,733136,2572520,0.016122712359865,0.394679924743054,0.304209879806571,0.71501251690949,0.28498748309051,1,0.0150793341578901,0.285947706998239
2023,ssp585,Narrowbody,917162,964197,287110,2168469,404051,2572520,0.356522786994853,0.374806415499199,0.111606518122308,0.842935720616361,0.157064279383639,1,0.356562183451051,0.156886433567868
2023,ssp585,Widebody,37853,1019795,778833,1836481,736039,2572520,0.0147143656803446,0.396418686735186,0.302750999020416,0.713884051435946,0.286115948564054,1,0.0149247298972203,0.285804032967554
2024,ssp126,Narrowbody,915755,970506,286337,2172598,406970,2579568,0.355003240852732,0.376228112614205,0.111001919701283,0.84223327316822,0.15776672683178,1,0.356673688941157,0.156904042738964
2024,ssp126,Widebody,37361,1019913,782420,1839694,739874,2579568,0.0144834328848862,0.395381319662827,0.303314353411114,0.713179105958827,0.286820894041173,1,0.015118299025778,0.285864894679011
2024,ssp245,Narrowbody,917825,968735,287760,2174320,405248,2579568,0.355805700799514,0.375541563548625,0.11155356245697,0.842900826805109,0.157099173194892,1,0.35655551708512,0.156954303532092
2024,ssp245,Widebody,38016,1020781,783029,1841826,737742,2579568,0.014737351370462,0.395717810113942,0.303550439453428,0.714005600937832,0.285994399062169,1,0.015149572107719,0.285997415265042
2024,ssp370,Narrowbody,920459,965783,290419,2176661,402907,2579568,0.356826802007158,0.374397185885389,0.112584355209865,0.843808343102411,0.156191656897589,1,0.356542387715821,0.157002017040689
2024,ssp370,Widebody,38210,1023062,782398,1843670,735898,2579568,0.0148125577616097,0.396602066702642,0.303305824851293,0.714720449315544,0.285279550684456,1,0.0150608989267579,0.285986028638165
2024,ssp585,Narrowbody,922782,963185,289617,2175584,403984,2579568,0.35772734039188,0.373390040502906,0.112273450438213,0.843390831332999,0.156609168667002,1,0.356516286512992,0.156940040225545
2024,ssp585,Widebody,40053,1020073,783922,1844048,735520,2579568,0.0155270184775125,0.395443345552434,0.303896621449793,0.714866985479739,0.285133014520261,1,0.0149149715738119,0.285854659109393
2025,ssp126,Narrowbody,916073,963622,288473,2168168,404352,2572520,0.356099466670813,0.374582899258315,0.112136348794178,0.842818714723306,0.157181285276694,1,0.356621468019265,0.156947172337337
2025,ssp126,Widebody,39200,1016149,779946,1835295,737225,2572520,0.0152379767698599,0.39500139940603,0.303183648717989,0.713423024893878,0.286576975106122,1,0.0151166906944778,0.285931304916713
2025,ssp245,Narrowbody,919747,960741,287625,2168113,404407,2572520,0.35752763826909,0.37346298571051,0.111806710929361,0.842797334908961,0.157202665091039,1,0.356513446280945,0.156984329887993
2025,ssp245,Widebody,40597,1013846,782924,1837367,735153,2572520,0.0157810240542348,0.394106168270801,0.304341268483821,0.714228460808857,0.285771539191143,1,0.0151467155067327,0.286040359332619
2025,ssp370,Narrowbody,917469,965065,287182,2169716,402804,2572520,0.356642125231291,0.37514382784196,0.111634506242906,0.843420459316157,0.156579540683843,1,0.356493607097569,0.157032540749281
2025,ssp370,Widebody,38944,1017055,781659,1837658,734862,2572520,0.0151384634521792,0.395353583256884,0.303849532753876,0.714341579462939,0.285658420537061,1,0.0150421556186141,0.286027522243523
2025,ssp585,Narrowbody,918689,961151,288359,2168199,404321,2572520,0.357116368385863,0.373622362508358,0.112092034269899,0.842830765164119,0.157169234835881,1,0.356466610663957,0.156994455725921
2025,ssp585,Widebody,39508,1017817,779693,1837018,735502,2572520,0.0153577037301945,0.395649790866543,0.303085301571999,0.714092796168737,0.285907203831263,1,0.0149042591479814,0.285908635662071
2026,ssp126,Narrowbody,917356,963460,288350,2169166,403354,2572520,0.356598199430908,0.37451992598697,0.112088535754824,0.843206661172702,0.156793338827298,1,0.356570781223813,0.156988995522913
2026,ssp126,Widebody,39180,1018402,778731,1836313,736207,2572520,0.0152302022919161,0.3958771943464,0.302711349182902,0.713818745821218,0.286181254178782,1,0.0151147070251078,0.285995356879052
2026,ssp245,Narrowbody,918319,961749,289809,2169877,402643,2572520,0.356972540543902,0.373854819398877,0.112655683920825,0.843483043863605,0.156516956136395,1,0.35647207922797,0.15701382607998
2026,ssp245,Widebody,40218,1017342,778522,1836082,736438,2572520,0.0156336976971996,0.395465147015378,0.30263010588839,0.713728950600967,0.286271049399033,1,0.0151427693746651,0.286082055736191
2026,ssp370,Narrowbody,917488,962469,286758,2166715,405805,2572520,0.356649510985337,0.374134700604854,0.111469687310497,0.842253898900689,0.157746101099311,1,0.356441872849306,0.157065140822902
2026,ssp370,Widebody,39335,1016963,778762,1835060,737460,2572520,0.0152904544959806,0.395317820658343,0.302723399623715,0.713331674778039,0.286668325221961,1,0.0150231408383706,0.286072281286095
2026,ssp585,Narrowbody,918523,961880,287691,2168094,404426,2572520,0.357051840218929,0.373905742229409,0.111832366706576,0.842789949154914,0.157210050845086,1,0.356413201612732,0.157049617558419
2026,ssp585,Widebody,37930,1020388,780095,1838413,734107,2572520,0.0147442974204282,0.39664920000622,0.30324156857867,0.714635066005318,0.285364933994682,1,0.0148926321134637,0.285965934093639
2027,ssp126,Narrowbody,914375,966588,286444,2167407,405113,2572520,0.355439413493384,0.375735854337381,0.111347628006779,0.842522895837545,0.157477104162456,1,0.356521680610971,0.157029478927194
2027,ssp126,Widebody,35687,1019846,780246,1835779,736741,2572520,0.0138723897190304,0.396438511653942,0.303300265887146,0.713611167260119,0.286388832739882,1,0.0151123278142264,0.286056995076577
2027,ssp245,Narrowbody,920446,959478,289691,2169615,402905,2572520,0.357799356273226,0.372972027428358,0.112609814500956,0.843381198202541,0.156618801797459,1,0.356431337320691,0.157042829450384
2027,ssp245,Widebody,41736,1015589,780890,1838215,734305,2572520,0.0162237805731345,0.394783714023603,0.303550604076936,0.714558098673674,0.285441901326326,1,0.0151377355446785,0.286122578798591
2027,ssp370,Narrowbody,918244,960896,287729,2166869,405651,2572520,0.356943386251613,0.373523237914574,0.111847138214669,0.842313762380856,0.157686237619144,1,0.356387167115796,0.157099846356402
2027,ssp370,Widebody,40647,1012820,782023,1835490,737030,2572520,0.0158004602490943,0.393707337552283,0.303991028252453,0.713498826053831,0.28650117394617,1,0.0150038371360567,0.286120323016848
2027,ssp585,Narrowbody,920531,960610,288149,2169290,403230,2572520,0.357832397804487,0.373412062879978,0.112010402251489,0.843254862935954,0.156745137064046,1,0.356356112973484,0.157105525003402
2027,ssp585,Widebody,39837,1017374,781693,1838904,733616,2572520,0.0154855938923701,0.395477586180088,0.30386274936638,0.714825929438838,0.285174070561162,1,0.0148800925833032,0.286026513798299
2028,ssp126,Narrowbody,917283,968842,287635,2173760,405808,2579568,0.355595588098472,0.375583043362299,0.111505104730715,0.842683736191486,0.157316263808514,1,0.356474104218086,0.157068613014425
2028,ssp126,Widebody,37168,1021443,781830,1840441,739127,2579568,0.0144086141555485,0.395974442232188,0.303085632943191,0.713468689330927,0.286531310669073,1,0.0151095267470309,0.286116239996782
2028,ssp245,Narrowbody,921312,964387,288654,2174353,405215,2579568,0.357157477531122,0.373856009998573,0.111900132115145,0.84291361964484,0.15708638035516,1,0.356391022028773,0.157071453776545
2028,ssp245,Widebody,40871,1018146,783489,1842506,737062,2579568,0.0158441258381248,0.394696321244487,0.303728763886046,0.714269210968658,0.285730789031342,1,0.0151316528563461,0.2861621685941
2028,ssp370,Narrowbody,922137,963903,289397,2175437,404131,2579568,0.357477298524404,0.373668381682514,0.112188164840004,0.843333845046923,0.156666154953077,1,0.356329542599342,0.157136605632788
2028,ssp370,Widebody,39675,1019605,784418,1843698,735870,2579568,0.0153804823133176,0.395261919825335,0.304088901707573,0.714731303846225,0.285268696153775,1,0.0149841910952231,0.2861715630651
2028,ssp585,Narrowbody,920010,967370,288144,2175524,404044,2579568,0.35665274185445,0.375012405177921,0.111702424592025,0.843367571624396,0.156632428375604,1,0.356295349478729,0.157162240901957
2028,ssp585,Widebody,37660,1022988,782376,1843024,736544,2579568,0.014599343766088,0.396573379728699,0.303297296291472,0.714470019786259,0.285529980213741,1,0.0148666041708572,0.286090365154192
2029,ssp126,Narrowbody,917789,962679,288241,2168709,403811,2572520,0.356766516878392,0.374216332623264,0.11204616485003,0.843029014351686,0.156970985648314,1,0.356427990082501,0.15710638824885
2029,ssp126,Widebody,38659,1014865,782259,1835783,736737,2572520,0.01502767714148,0.394502277922038,0.30408276709219,0.713612722155707,0.286387277844293,1,0.0151062775087184,0.286173112127161
2029,ssp245,Narrowbody,910660,968180,287367,2166207,406313,2572520,0.353995304215322,0.376354702781708,0.111706420163886,0.842056427160916,0.157943572839084,1,0.356350934821881,0.157099812835805
2029,ssp245,Widebody,36201,1015696,779206,1831103,741417,2572520,0.0140721938021862,0.394825307480603,0.302895993034068,0.711793494316857,0.288206505683143,1,0.0151245601492411,0.286201065196996
2029,ssp370,Narrowbody,917063,963187,287649,2167899,404621,2572520,0.356484303329031,0.374413804363037,0.111816040302894,0.842714147994962,0.157285852005038,1,0.356269052002247,0.157175366935067
2029,ssp370,Widebody,37539,1017077,782008,1836624,735896,2572520,0.0145923063766268,0.395362135182622,0.303985197393995,0.713939638953244,0.286060361046756,1,0.0149641492994204,0.286225917060174
2029,ssp585,Narrowbody,916843,964566,286711,2168120,404400,2572520,0.35639878407165,0.374949854617262,0.111451417287329,0.842800055976241,0.157199944023759,1,0.356230915860985,0.157219828095174
2029,ssp585,Widebody,36963,1019563,780747,1837273,735247,2572520,0.0143684014118452,0.396328502791038,0.303495016559638,0.714191920762521,0.285808079237479,1,0.0148521304894828,0.286157478539459
2030,ssp126,Narrowbody,922013,958537,289283,2169833,402687,2572520,0.358408486620124,0.372606238241102,0.112451215150903,0.843465940012128,0.156534059987872,1,0.356383276241562,0.157142795094713
2030,ssp126,Widebody,42728,1014444,782017,1839189,733331,2572520,0.0166093946791473,0.39433862516132,0.30398869590907,0.714936715749538,0.285063284250463,1,0.0151025537844863,0.286227631955206
2030,ssp245,Narrowbody,913670,966712,287211,2167593,404927,2572520,0.355165363145865,0.375784056100633,0.111645779235924,0.842595198482422,0.157404801517578,1,0.356310877169677,0.157128020405503
2030,ssp245,Widebody,37965,1016880,779500,1834345,738175,2572520,0.0147579027568299,0.395285556574876,0.303010277859842,0.713053737191548,0.286946262808452,1,0.0151164962629368,0.28623950868156
2030,ssp370,Narrowbody,916774,965022,286214,2168010,404510,2572520,0.356371962122743,0.375127112714381,0.111258221510426,0.84275729634755,0.15724270365245,1,0.356205748026813,0.157216078546247
2030,ssp370,Widebody,37490,1019770,780229,1837489,735031,2572520,0.0145732589056645,0.396408968637756,0.303293657580893,0.714275885124314,0.285724114875686,1,0.0149436583321993,0.286283300631389
2030,ssp585,Narrowbody,911878,968124,286513,2166515,406005,2572520,0.3544687699221,0.376332934243466,0.111374449955685,0.842176154121251,0.157823845878749,1,0.356162816852768,0.157278349424143
2030,ssp585,Widebody,36476,1016624,780472,1833572,738948,2572520,0.0141790928739135,0.395186043257195,0.303388117487911,0.71275325361902,0.287246746380981,1,0.0148366351525375,0.286227844332241
2031,ssp126,Narrowbody,917324,964541,289093,2170958,401562,2572520,0.356585760266198,0.374940136519833,0.112377357610436,0.843903254396467,0.156096745603533,1,0.356339900732614,0.157177824016259
2031,ssp126,Widebody,38434,1018814,781588,1838836,733684,2572520,0.0149402142646121,0.396037348592042,0.303821933357175,0.714799496213829,0.285200503786171,1,0.0150983292595319,0.286279819968413
2031,ssp245,Narrowbody,916370,964601,287059,2168030,404490,2572520,0.356214917668279,0.374963459953664,0.111586693203551,0.842765070825494,0.157234929174506,1,0.356270650541828,0.157156190262982
2031,ssp245,Widebody,39240,1018156,778169,1835565,736955,2572520,0.0152535257257475,0.395781568267691,0.302492886352681,0.71352798034612,0.28647201965388,1,0.0151075000370064,0.286277739122069
2031,ssp370,Narrowbody,914984,964172,287512,2166668,405852,2572520,0.355676146346773,0.37479669740177,0.111762785128979,0.842235628877521,0.157764371122479,1,0.356139683375342,0.157258688749335
2031,ssp370,Widebody,38393,1016854,778204,1833451,739069,2572520,0.0149242765848273,0.395275449753549,0.302506491689083,0.71270621802746,0.287293781972541,1,0.0149226647771103,0.286343629408066
2031,ssp585,Narrowbody,920394,958077,287879,2166350,406170,2572520,0.357779142630572,0.372427425248395,0.111905446799247,0.842112014678214,0.157887985321786,1,0.356091057186597,0.157337867729953
2031,ssp585,Widebody,41062,1012686,783063,1836811,735709,2572520,0.0159617806664282,0.39365524855006,0.304395301105531,0.714012330322019,0.285987669677981,1,0.0148200817733785,0.286301452910679
2032,ssp126,Narrowbody,918473,966519,287463,2172455,407113,2579568,0.356056905652419,0.374682504977578,0.111438426899388,0.842177837529385,0.157822162470615,1,0.356297801593001,0.157211465477732
2032,ssp126,Widebody,39076,1017779,782944,1839799,739769,2579568,0.0151482728891039,0.394554049360203,0.303517488199575,0.713219810448881,0.286780189551119,1,0.0150935776190523,0.286329696654275
2032,ssp245,Narrowbody,917734,967064,289664,2174462,405106,2579568,0.3557704235748,0.374893780664049,0.112291670543285,0.842955874782134,0.157044125217866,1,0.356230056407997,0.157184436185581
2032,ssp245,Widebody,39212,1019714,781492,1840418,739150,2579568,0.0152009948952693,0.395304174962629,0.302954603251397,0.713459773109296,0.286540226890704,1,0.0150976103110233,0.286315996592804
2032,ssp370,Narrowbody,920020,966654,289379,2176053,403515,2579568,0.35665661847255,0.374734839321933,0.112181186927423,0.843572644721907,0.156427355278093,1,0.356070910750137,0.157303145827338
2032,ssp370,Widebody,38501,1021075,783384,1842960,736608,2579568,0.0149253673483312,0.395831782686093,0.303688059395992,0.714445209430416,0.285554790569584,1,0.0149011152177043,0.286406819019526
2032,ssp585,Narrowbody,918871,966662,287522,2173055,406513,2579568,0.356211195052815,0.374737940616413,0.11146129894618,0.842410434615409,0.157589565384592,1,0.356015641594989,0.157398445853693
2032,ssp585,Widebody,39865,1019197,781408,1840470,739098,2579568,0.0154541380572251,0.395103753806839,0.302922039659354,0.713479931523418,0.286520068476582,1,0.0148024339653631,0.286378294652913
2033,ssp126,Narrowbody,915938,965251,287413,2168602,403918,2572520,0.356046988944692,0.375216130486838,0.111724301463157,0.842987420894687,0.157012579105313,1,0.356256916860068,0.157243709943378
2033,ssp126,Widebody,37635,1018901,780925,1837461,735059,2572520,0.0146296238707571,0.396071167571098,0.303564209413338,0.714265000855193,0.285734999144807,1,0.0150882725482449,0.286377282500286
