year,exp,type,zone,vlof_avg,vlof_avg_loess
2069,ssp126,Widebody,Temperate,89.7354,89.7184673725302
2069,ssp245,Narrowbody,Temperate,83.24705,83.2741983377144
2069,ssp245,Widebody,Temperate,89.76495,89.7919633450601
2069,ssp370,Narrowbody,Temperate,83.34165,83.353282276943
2069,ssp370,Widebody,Temperate,89.8611,89.8690605055918
2069,ssp585,Narrowbody,Temperate,83.39305,83.3997474520382
2069,ssp585,Widebody,Temperate,89.9128,89.9166146360262
2070,ssp126,Narrowbody,Temperate,83.1729,83.1988103788075
2070,ssp126,Widebody,Temperate,89.6879,89.718547708554
2070,ssp245,Narrowbody,Temperate,83.28465,83.2774017133403
2070,ssp245,Widebody,Temperate,89.81145,89.7950971047944
2070,ssp370,Narrowbody,Temperate,83.33255,83.3581304877902
2070,ssp370,Widebody,Temperate,89.8478,89.8738269963834
2070,ssp585,Narrowbody,Temperate,83.42345,83.4067289707144
2070,ssp585,Widebody,Temperate,89.9276,89.9235598704272
2071,ssp126,Narrowbody,Temperate,83.1799,83.1988601057841
2071,ssp126,Widebody,Temperate,89.70115,89.7185732073624
2071,ssp245,Narrowbody,Temperate,83.2604,83.2806087669609
2071,ssp245,Widebody,Temperate,89.77525,89.7982360947292
2071,ssp370,Narrowbody,Temperate,83.35275,83.3629714229915
2071,ssp370,Widebody,Temperate,89.85835,89.8785918483212
2071,ssp585,Narrowbody,Temperate,83.4342,83.4136857103941
2071,ssp585,Widebody,Temperate,89.9564,89.930485112347
2072,ssp126,Narrowbody,Temperate,83.178,83.1988741195982
2072,ssp126,Widebody,Temperate,89.70315,89.7185517694004
2072,ssp245,Narrowbody,Temperate,83.30425,83.2837862000065
2072,ssp245,Widebody,Temperate,89.82435,89.8013475419261
2072,ssp370,Narrowbody,Temperate,83.40275,83.3678247329302
2072,ssp370,Widebody,Temperate,89.91735,89.8833751372334
2072,ssp585,Narrowbody,Temperate,83.41445,83.4206643542295
2072,ssp585,Widebody,Temperate,89.9332,89.9374322237239
2073,ssp126,Narrowbody,Temperate,83.2245,83.1988583222797
2073,ssp126,Widebody,Temperate,89.74585,89.7184912951127
2073,ssp245,Narrowbody,Temperate,83.25295,83.2869007139069
2073,ssp245,Widebody,Temperate,89.7687,89.8043986734468
2073,ssp370,Narrowbody,Temperate,83.4042,83.3727100679896
2073,ssp370,Widebody,Temperate,89.911,89.8881969389483
2073,ssp585,Narrowbody,Temperate,83.4515,83.4277115853725
2073,ssp585,Widebody,Temperate,89.96565,89.9444430664959
2074,ssp126,Narrowbody,Temperate,83.17945,83.1988186158586
2074,ssp126,Widebody,Temperate,89.70155,89.7183996849443
2074,ssp245,Narrowbody,Temperate,83.3305,83.2899190100922
2074,ssp245,Widebody,Temperate,89.8506,89.8073567163528
2074,ssp370,Narrowbody,Temperate,83.37425,83.3776470785531
2074,ssp370,Widebody,Temperate,89.8898,89.8930773292938
2074,ssp585,Narrowbody,Temperate,83.42155,83.4348740869754
2074,ssp585,Widebody,Temperate,89.9434,89.9515595026014
2075,ssp126,Narrowbody,Temperate,83.1585,83.1987609023649
2075,ssp126,Widebody,Temperate,89.68435,89.7182848393402
2075,ssp245,Narrowbody,Temperate,83.27175,83.2928077899923
2075,ssp245,Widebody,Temperate,89.7929,89.8101888977058
2075,ssp370,Narrowbody,Temperate,83.38555,83.3826554150039
2075,ssp370,Widebody,Temperate,89.90055,89.8980363840983
2075,ssp585,Narrowbody,Temperate,83.45855,83.4421985421901
2075,ssp585,Widebody,Temperate,89.9711,89.9588233939785
2076,ssp126,Narrowbody,Temperate,83.18265,83.1986910838285
2076,ssp126,Widebody,Temperate,89.7048,89.7181546587452
2076,ssp245,Narrowbody,Temperate,83.31815,83.2955337550374
2076,ssp245,Widebody,Temperate,89.8263,89.8128624445675
2076,ssp370,Narrowbody,Temperate,83.3832,83.3877547277255
2076,ssp370,Widebody,Temperate,89.896,89.9030941791897
2076,ssp585,Narrowbody,Temperate,83.4423,83.4497316341687
2076,ssp585,Widebody,Temperate,89.96565,89.9662766025655
2077,ssp126,Narrowbody,Temperate,83.1939,83.1986150622794
2077,ssp126,Widebody,Temperate,89.71825,89.7180170436042
2077,ssp245,Narrowbody,Temperate,83.34455,83.2980636066573
2077,ssp245,Widebody,Temperate,89.8617,89.8153445839993
2077,ssp370,Narrowbody,Temperate,83.32595,83.3929646671012
2077,ssp370,Widebody,Temperate,89.8439,89.9082707903964
2077,ssp585,Narrowbody,Temperate,83.4594,83.4575200460634
2077,ssp585,Widebody,Temperate,89.98365,89.9739609903005
2078,ssp126,Narrowbody,Temperate,83.1752,83.1985387397476
2078,ssp126,Widebody,Temperate,89.69765,89.717879894362
2078,ssp245,Narrowbody,Temperate,83.309,83.3003640462822
2078,ssp245,Widebody,Temperate,89.8267,89.817602543063
2078,ssp370,Narrowbody,Temperate,83.4245,83.3983048835144
2078,ssp370,Widebody,Temperate,89.9407,89.9135862935465
2078,ssp585,Narrowbody,Temperate,83.46425,83.4656104610261
2078,ssp585,Widebody,Temperate,89.9843,89.9819184191219
2079,ssp126,Narrowbody,Temperate,83.1934,83.198468018263
2079,ssp126,Widebody,Temperate,89.71475,89.7177511114637
2079,ssp245,Narrowbody,Temperate,83.271,83.3024017753419
2079,ssp245,Widebody,Temperate,89.7851,89.8196035488201
2079,ssp370,Narrowbody,Temperate,83.4813,83.4037950273484
2079,ssp370,Widebody,Temperate,90.0026,89.9190607644681
2079,ssp585,Narrowbody,Temperate,83.4638,83.4740495622089
2079,ssp585,Widebody,Temperate,89.97545,89.9901907509678
2080,ssp126,Narrowbody,Temperate,83.1615,83.1983801622485
2080,ssp126,Widebody,Temperate,89.68305,89.7176052826645
2080,ssp245,Narrowbody,Temperate,83.29685,83.3042462424412
2080,ssp245,Widebody,Temperate,89.81375,89.8214161077631
2080,ssp370,Narrowbody,Temperate,83.4006,83.4093883509988
2080,ssp370,Widebody,Temperate,89.9225,89.9246467983496
2080,ssp585,Narrowbody,Temperate,83.5257,83.4827396085609
2080,ssp585,Widebody,Temperate,90.0369,89.9986910427251
2081,ssp126,Narrowbody,Temperate,83.18905,83.1982529842068
2081,ssp126,Widebody,Temperate,89.70635,89.7174160564437
2081,ssp245,Narrowbody,Temperate,83.3338,83.305984899248
2081,ssp245,Widebody,Temperate,89.85005,89.8231262848984
2081,ssp370,Narrowbody,Temperate,83.37905,83.4150266578565
2081,ssp370,Widebody,Temperate,89.8937,89.9302853316813
2081,ssp585,Narrowbody,Temperate,83.47765,83.4915564887113
2081,ssp585,Widebody,Temperate,89.989,90.0073085885904
2082,ssp126,Narrowbody,Temperate,83.2252,83.1980932082874
2082,ssp126,Widebody,Temperate,89.7391,89.7171899243323
2082,ssp245,Narrowbody,Temperate,83.3425,83.3076114517873
2082,ssp245,Widebody,Temperate,89.86825,89.8247276450593
2082,ssp370,Narrowbody,Temperate,83.3701,83.4207124247978
2082,ssp370,Widebody,Temperate,89.8866,89.935978952244
2082,ssp585,Narrowbody,Temperate,83.49005,83.5005073303326
2082,ssp585,Widebody,Temperate,90.00575,90.0160496064662
2083,ssp126,Narrowbody,Temperate,83.15805,83.19790755864
2083,ssp126,Widebody,Temperate,89.6764,89.7169333778613
2083,ssp245,Narrowbody,Temperate,83.2763,83.3091196060842
2083,ssp245,Widebody,Temperate,89.79755,89.8262137530789
2083,ssp370,Narrowbody,Temperate,83.415,83.4264481286992
2083,ssp370,Widebody,Temperate,89.9323,89.9417302478188
2083,ssp585,Narrowbody,Temperate,83.5186,83.5095992610972
2083,ssp585,Widebody,Temperate,90.0375,90.0249203142552
2084,ssp126,Narrowbody,Temperate,83.21035,83.1977027594141
2084,ssp126,Widebody,Temperate,89.73185,89.7166529085615
2084,ssp245,Narrowbody,Temperate,83.26705,83.3105030681636
2084,ssp245,Widebody,Temperate,89.7851,89.8275781737904
2084,ssp370,Narrowbody,Temperate,83.38745,83.4322362464368
2084,ssp370,Widebody,Temperate,89.8989,89.9475418061865
2084,ssp585,Narrowbody,Temperate,83.49495,83.5188394086776
2084,ssp585,Widebody,Temperate,90.01375,90.0339269298599
2085,ssp126,Narrowbody,Temperate,83.2066,83.1974855347595
2085,ssp126,Widebody,Temperate,89.7192,89.7163550079639
2085,ssp245,Narrowbody,Temperate,83.3109,83.3117555440507
2085,ssp245,Widebody,Temperate,89.8205,89.8288144720268
2085,ssp370,Narrowbody,Temperate,83.4237,83.4380792548871
2085,ssp370,Widebody,Temperate,89.93835,89.953416215128
2085,ssp585,Narrowbody,Temperate,83.49985,83.5282349007463
2085,ssp585,Widebody,Temperate,90.01455,90.0430756711829
2086,ssp126,Narrowbody,Temperate,83.21465,83.1972626088256
2086,ssp126,Widebody,Temperate,89.72965,89.7160461675995
2086,ssp245,Narrowbody,Temperate,83.28955,83.3128707397704
2086,ssp245,Widebody,Temperate,89.805,89.8299162126213
2086,ssp370,Narrowbody,Temperate,83.4103,83.4439796309265
2086,ssp370,Widebody,Temperate,89.9238,89.9593560624243
2086,ssp585,Narrowbody,Temperate,83.4502,83.5377928649757
2086,ssp585,Widebody,Temperate,89.9651,90.0523727561268
2087,ssp126,Narrowbody,Temperate,83.22785,83.1970407057622
2087,ssp126,Widebody,Temperate,89.75265,89.7157328789992
2087,ssp245,Narrowbody,Temperate,83.3575,83.3138423613477
2087,ssp245,Widebody,Temperate,89.872,89.8308769604071
2087,ssp370,Narrowbody,Temperate,83.4372,83.4499398514311
2087,ssp370,Widebody,Temperate,89.954,89.9653639358563
2087,ssp585,Narrowbody,Temperate,83.55205,83.5475204290382
2087,ssp585,Widebody,Temperate,90.07075,90.0618244025942
2088,ssp126,Narrowbody,Temperate,83.20575,83.1968265497187
2088,ssp126,Widebody,Temperate,89.7248,89.715421633694
2088,ssp245,Narrowbody,Temperate,83.3175,83.3146641148078
2088,ssp245,Widebody,Temperate,89.83265,89.8316902802172
2088,ssp370,Narrowbody,Temperate,83.51125,83.4559623932775
2088,ssp370,Widebody,Temperate,90.0252,89.9714424232048
2088,ssp585,Narrowbody,Temperate,83.55005,83.5574247206065
2088,ssp585,Widebody,Temperate,90.071,90.0714368284877
2089,ssp126,Narrowbody,Temperate,83.22205,83.1966268648448
2089,ssp126,Widebody,Temperate,89.7374,89.7151189232147
2089,ssp245,Narrowbody,Temperate,83.3349,83.3153297061755
2089,ssp245,Widebody,Temperate,89.85215,89.8323497368849
2089,ssp370,Narrowbody,Temperate,83.46465,83.4620497333419
2089,ssp370,Widebody,Temperate,89.98135,89.9775941122509
2089,ssp585,Narrowbody,Temperate,83.6142,83.5675128673528
2089,ssp585,Widebody,Temperate,90.12795,90.0812162517099
2090,ssp126,Narrowbody,Temperate,83.21715,83.1964483752902
2090,ssp126,Widebody,Temperate,89.72515,89.7148312390924
2090,ssp245,Narrowbody,Temperate,83.31225,83.3158328414759
2090,ssp245,Widebody,Temperate,89.8315,89.8328488952432
2090,ssp370,Narrowbody,Temperate,83.48375,83.4682043485007
2090,ssp370,Widebody,Temperate,90.00485,89.9838215907754
2090,ssp585,Narrowbody,Temperate,83.57285,83.5777919969497
2090,ssp585,Widebody,Temperate,90.08565,90.0911688901633
2091,ssp126,Narrowbody,Temperate,83.18795,83.1962888159869
2091,ssp126,Widebody,Temperate,89.70775,89.7145567471514
2091,ssp245,Narrowbody,Temperate,83.30275,83.3161753319145
2091,ssp245,Widebody,Temperate,89.8176,89.8331898093697
2091,ssp370,Narrowbody,Temperate,83.4797,83.474428189164
2091,ssp370,Widebody,Temperate,90.0011,89.9901263425687
2091,ssp585,Narrowbody,Temperate,83.62135,83.5882631678773
2091,ssp585,Widebody,Temperate,90.13585,90.1012955176222
2092,ssp126,Narrowbody,Temperate,83.16975,83.1961395767233
2092,ssp126,Widebody,Temperate,89.69395,89.7142874419729
2092,ssp245,Narrowbody,Temperate,83.3287,83.3163648977271
2092,ssp245,Widebody,Temperate,89.84505,89.8333805671052
2092,ssp370,Narrowbody,Temperate,83.4548,83.4807207331923
2092,ssp370,Widebody,Temperate,89.96545,89.9965073169615
2092,ssp585,Narrowbody,Temperate,83.5424,83.5989204417601
2092,ssp585,Widebody,Temperate,90.05665,90.1115908112849
2093,ssp126,Narrowbody,Temperate,83.18245,83.1959978639335
2093,ssp126,Widebody,Temperate,89.6971,89.7140205582228
2093,ssp245,Narrowbody,Temperate,83.3211,83.3164041084845
2093,ssp245,Widebody,Temperate,89.83105,89.8334237839276
2093,ssp370,Narrowbody,Temperate,83.53905,83.487080748637
2093,ssp370,Widebody,Temperate,90.05165,90.0029633000446
2093,ssp585,Narrowbody,Temperate,83.59795,83.6097604509879
2093,ssp585,Widebody,Temperate,90.10665,90.1220518441909
2094,ssp126,Narrowbody,Temperate,83.23065,83.1958608840516
2094,ssp126,Widebody,Temperate,89.74015,89.7137533305672
2094,ssp245,Narrowbody,Temperate,83.33195,83.3162955337575
2094,ssp245,Widebody,Temperate,89.85845,89.8333220753147
2094,ssp370,Narrowbody,Temperate,83.4951,83.49350700355
2094,ssp370,Widebody,Temperate,90.0093,90.0094930779092
2094,ssp585,Narrowbody,Temperate,83.6712,83.6207798279502
2094,ssp585,Widebody,Temperate,90.17445,90.1326756893795
2095,ssp126,Narrowbody,Temperate,83.19775,83.1957258435116
2095,ssp126,Widebody,Temperate,89.71305,89.713482993672
2095,ssp245,Narrowbody,Temperate,83.3309,83.3160417431167
2095,ssp245,Widebody,Temperate,89.8465,89.8330780567444
2095,ssp370,Narrowbody,Temperate,83.55715,83.4999982659828
2095,ssp370,Widebody,Temperate,90.0746,90.0160954366462
2095,ssp585,Narrowbody,Temperate,83.6368,83.6319752050365
2095,ssp585,Widebody,Temperate,90.14585,90.1434594198899
2096,ssp126,Narrowbody,Temperate,83.1786,83.1955899487477
2096,ssp126,Widebody,Temperate,89.69915,89.7132067822033
2096,ssp245,Narrowbody,Temperate,83.3006,83.3156453061331
2096,ssp245,Widebody,Temperate,89.8193,89.8326943436948
2096,ssp370,Narrowbody,Temperate,83.5352,83.5065533039872
2096,ssp370,Widebody,Temperate,90.04775,90.0227691623466
2096,ssp585,Narrowbody,Temperate,83.63055,83.6433432146366
2096,ssp585,Widebody,Temperate,90.1411,90.1544001087615
2097,ssp126,Narrowbody,Temperate,83.1778,83.1954504061939
2097,ssp126,Widebody,Temperate,89.697,89.712921930827
2097,ssp245,Narrowbody,Temperate,83.3095,83.3151087923773
2097,ssp245,Widebody,Temperate,89.82415,89.8321735516435
2097,ssp370,Narrowbody,Temperate,83.509,83.5131708856148
2097,ssp370,Widebody,Temperate,90.02755,90.0295130411014
2097,ssp585,Narrowbody,Temperate,83.66625,83.6548804891397
2097,ssp585,Widebody,Temperate,90.1743,90.1654948290336
2098,ssp126,Narrowbody,Temperate,83.1525,83.1953044222843
2098,ssp126,Widebody,Temperate,89.6738,89.7126256742091
2098,ssp245,Narrowbody,Temperate,83.32705,83.31443477142
2098,ssp245,Widebody,Temperate,89.851,89.8315182960685
2098,ssp370,Narrowbody,Temperate,83.5078,83.5198497789173
2098,ssp370,Widebody,Temperate,90.02275,90.0363258590016
2098,ssp585,Narrowbody,Temperate,83.66235,83.6665836609356
2098,ssp585,Widebody,Temperate,90.17895,90.1767406537454
2099,ssp126,Narrowbody,Temperate,83.1938,83.195149203453
2099,ssp126,Widebody,Temperate,89.7121,89.7123152470158
2099,ssp245,Narrowbody,Temperate,83.28805,83.3136258128322
2099,ssp245,Widebody,Temperate,89.8088,89.8307311924478
2099,ssp370,Narrowbody,Temperate,83.48985,83.5265887519462
2099,ssp370,Widebody,Temperate,90.0116,90.0432064021383
2099,ssp585,Narrowbody,Temperate,83.67195,83.6784493624139
2099,ssp585,Widebody,Temperate,90.18305,90.1881346559363
2100,ssp126,Narrowbody,Temperate,83.23725,83.1949819561342
2100,ssp126,Widebody,Temperate,89.75685,89.7119878839129
2100,ssp245,Narrowbody,Temperate,83.3074,83.3126844861844
2100,ssp245,Widebody,Temperate,89.81735,89.8298148562591
2100,ssp370,Narrowbody,Temperate,83.5106,83.5333865727534
2100,ssp370,Widebody,Temperate,90.0239,90.0501534566024
2100,ssp585,Narrowbody,Temperate,83.70875,83.6904742259641
2100,ssp585,Widebody,Temperate,90.216,90.1996739086456
2015,ssp126,Narrowbody,Tropical,83.826,83.8610996735696
2015,ssp126,Widebody,Tropical,90.2202,90.2583741773675
2015,ssp245,Narrowbody,Tropical,83.8228,83.8557467293862
2015,ssp245,Widebody,Tropical,90.22475,90.2513341860665
2015,ssp370,Narrowbody,Tropical,83.8278,83.8740865235765
2015,ssp370,Widebody,Tropical,90.2338,90.2658057388578
2015,ssp585,Narrowbody,Tropical,83.81725,83.8690576117267
2015,ssp585,Widebody,Tropical,90.21735,90.2609063436235
2016,ssp585,Narrowbody,Tropical,83.842,83.8729461049448
2016,ssp585,Widebody,Tropical,90.2385,90.264546392293
2016,ssp126,Narrowbody,Tropical,83.86525,83.8659210878487
2016,ssp126,Widebody,Tropical,90.2572,90.262517293069
2016,ssp370,Narrowbody,Tropical,83.85665,83.8770087567738
2016,ssp370,Widebody,Tropical,90.2526,90.2684706867633
2016,ssp245,Narrowbody,Tropical,83.8139,83.8601965785223
2016,ssp245,Widebody,Tropical,90.2208,90.2551833298901
2017,ssp245,Narrowbody,Tropical,83.8302,83.8646036668297
2017,ssp245,Widebody,Tropical,90.2288,90.2590139040071
2017,ssp370,Narrowbody,Tropical,83.88505,83.8799884013284
2017,ssp370,Widebody,Tropical,90.2645,90.2712069785991
2017,ssp126,Narrowbody,Tropical,83.8703,83.8706229714791
2017,ssp126,Widebody,Tropical,90.26725,90.2665652193329
2017,ssp585,Narrowbody,Tropical,83.8587,83.8768826552617
2017,ssp585,Widebody,Tropical,90.25455,90.2682479396825
2018,ssp585,Narrowbody,Tropical,83.87405,83.8808628920932
2018,ssp585,Widebody,Tropical,90.2683,90.2720069138978
2018,ssp126,Narrowbody,Tropical,83.8717,83.8752034068107
2018,ssp126,Widebody,Tropical,90.259,90.2705161849776
2018,ssp245,Narrowbody,Tropical,83.84655,83.8689665231502
2018,ssp245,Widebody,Tropical,90.2388,90.2628256033759
2018,ssp370,Narrowbody,Tropical,83.96215,83.8830256568542
2018,ssp370,Widebody,Tropical,90.3516,90.2740157189874
2019,ssp245,Narrowbody,Tropical,83.93835,83.8732836763254
2019,ssp245,Widebody,Tropical,90.32395,90.2666181229552
2019,ssp585,Narrowbody,Tropical,83.93555,83.8848824448551
2019,ssp585,Widebody,Tropical,90.32345,90.2758192430447
2019,ssp126,Narrowbody,Tropical,83.88715,83.8796604761933
2019,ssp126,Widebody,Tropical,90.28715,90.2743684188218
2019,ssp370,Narrowbody,Tropical,83.99545,83.8861207229655
2019,ssp370,Widebody,Tropical,90.3801,90.2768980125504
2020,ssp370,Narrowbody,Tropical,83.8517,83.8892737992762
2020,ssp370,Widebody,Tropical,90.2416,90.2798549639103
2020,ssp585,Narrowbody,Tropical,83.9186,83.8889369429631
2020,ssp585,Widebody,Tropical,90.29995,90.2796808552291
2020,ssp245,Narrowbody,Tropical,83.9132,83.8775536551972
2020,ssp245,Widebody,Tropical,90.3043,90.2703911577036
2020,ssp126,Narrowbody,Tropical,83.86205,83.8839922619767
2020,ssp126,Widebody,Tropical,90.26275,90.2781201496837
2021,ssp245,Narrowbody,Tropical,83.92855,83.8817749886074
2021,ssp245,Widebody,Tropical,90.3169,90.2741444025797
2021,ssp370,Narrowbody,Tropical,83.81455,83.8924850854004
2021,ssp370,Widebody,Tropical,90.2101,90.282887677689
2021,ssp126,Narrowbody,Tropical,83.8646,83.8881968465109
2021,ssp126,Widebody,Tropical,90.26985,90.2817696063821
2021,ssp585,Narrowbody,Tropical,83.89075,83.8930220158331
2021,ssp585,Widebody,Tropical,90.27755,90.2835876785568
2022,ssp126,Narrowbody,Tropical,83.92675,83.8922723121456
2022,ssp126,Widebody,Tropical,90.33065,90.2853150177352
2022,ssp585,Narrowbody,Tropical,83.9296,83.8971332928809
2022,ssp585,Widebody,Tropical,90.3077,90.2875356411336
2022,ssp245,Narrowbody,Tropical,83.9141,83.8859462053975
2022,ssp245,Widebody,Tropical,90.30015,90.2778775525421
2022,ssp370,Narrowbody,Tropical,83.85375,83.8957547809523
2022,ssp370,Widebody,Tropical,90.2387,90.2859972585089
2023,ssp126,Narrowbody,Tropical,83.925,83.8962167412307
2023,ssp126,Widebody,Tropical,90.30625,90.2887546125617
2023,ssp245,Narrowbody,Tropical,83.8882,83.8900658344093
2023,ssp245,Widebody,Tropical,90.28015,90.2815903025495
2023,ssp370,Narrowbody,Tropical,83.88875,83.8990830855457
2023,ssp370,Widebody,Tropical,90.2798,90.289184810992
2023,ssp585,Narrowbody,Tropical,83.8918,83.9012664035222
2023,ssp585,Widebody,Tropical,90.2806,90.2915206710653
2024,ssp370,Narrowbody,Tropical,83.862,83.9024701987949
2024,ssp370,Widebody,Tropical,90.25775,90.2924514397606
2024,ssp126,Narrowbody,Tropical,83.95415,83.9000282161161
2024,ssp126,Widebody,Tropical,90.3448,90.2920866196798
2024,ssp245,Narrowbody,Tropical,83.92895,83.8941324044846
2024,ssp245,Widebody,Tropical,90.31415,90.2852823475605
2024,ssp585,Narrowbody,Tropical,83.91855,83.9054169771728
2024,ssp585,Widebody,Tropical,90.30185,90.2955386964578
2025,ssp126,Narrowbody,Tropical,83.9405,83.9037048191516
2025,ssp126,Widebody,Tropical,90.32465,90.2953092679084
2025,ssp370,Narrowbody,Tropical,83.89945,83.9059163203139
2025,ssp370,Widebody,Tropical,90.29275,90.2957982494367
2025,ssp245,Narrowbody,Tropical,83.9548,83.8981444444651
2025,ssp245,Widebody,Tropical,90.33865,90.2889533825337
2025,ssp585,Narrowbody,Tropical,83.8906,83.9095806432485
2025,ssp585,Widebody,Tropical,90.27595,90.299585645417
2026,ssp245,Narrowbody,Tropical,83.84525,83.9021002221141
2026,ssp245,Widebody,Tropical,90.23845,90.2926041962841
2026,ssp370,Narrowbody,Tropical,83.9605,83.9094260703179
2026,ssp370,Widebody,Tropical,90.3511,90.2992316670282
2026,ssp585,Narrowbody,Tropical,83.92555,83.9137526208597
2026,ssp585,Widebody,Tropical,90.3145,90.3036577311387
2026,ssp126,Narrowbody,Tropical,83.85965,83.9072425454914
2026,ssp126,Widebody,Tropical,90.25145,90.2984189676373
2027,ssp370,Narrowbody,Tropical,83.995,83.9130026685166
2027,ssp370,Widebody,Tropical,90.3719,90.3027548481102
2027,ssp585,Narrowbody,Tropical,83.91975,83.917936427199
2027,ssp585,Widebody,Tropical,90.3158,90.3077588060871
2027,ssp245,Narrowbody,Tropical,83.8338,83.9060006349019
2027,ssp245,Widebody,Tropical,90.23455,90.2962357355771
2027,ssp126,Narrowbody,Tropical,83.8802,83.9106414176917
2027,ssp126,Widebody,Tropical,90.28175,90.301415788884
2028,ssp370,Narrowbody,Tropical,83.9081,83.916644213766
2028,ssp370,Widebody,Tropical,90.2989,90.3063639901563
2028,ssp126,Narrowbody,Tropical,83.93875,83.9139055592055
2028,ssp126,Widebody,Tropical,90.32585,90.3043034499078
2028,ssp245,Narrowbody,Tropical,83.88675,83.9098481562313
2028,ssp245,Widebody,Tropical,90.27725,90.2998479322969
2028,ssp585,Narrowbody,Tropical,83.8738,83.9221401388053
2028,ssp585,Widebody,Tropical,90.27745,90.3118962572697
2029,ssp585,Narrowbody,Tropical,83.9526,83.9263718322174
2029,ssp585,Widebody,Tropical,90.3454,90.3160774716942
2029,ssp126,Narrowbody,Tropical,83.98615,83.9170390934857
2029,ssp126,Widebody,Tropical,90.36895,90.3070856689677
2029,ssp370,Narrowbody,Tropical,83.9017,83.9203488049221
2029,ssp370,Widebody,Tropical,90.2836,90.3100552906397
2029,ssp245,Narrowbody,Tropical,83.96645,83.9136452595048
2029,ssp245,Widebody,Tropical,90.34935,90.3034407183276
2030,ssp245,Narrowbody,Tropical,83.9275,83.9173944181251
2030,ssp245,Widebody,Tropical,90.3082,90.3070140255534
2030,ssp126,Narrowbody,Tropical,83.89285,83.920046143985
2030,ssp126,Widebody,Tropical,90.28075,90.3097661643231
2030,ssp370,Narrowbody,Tropical,83.9135,83.9241145408407
2030,ssp370,Widebody,Tropical,90.3117,90.3138249470337
2030,ssp585,Narrowbody,Tropical,84.0134,83.9306395839742
2030,ssp585,Widebody,Tropical,90.3977,90.3203098363681
2031,ssp585,Narrowbody,Tropical,83.99775,83.9349514706147
2031,ssp585,Widebody,Tropical,90.3839,90.3246007382992
2031,ssp126,Narrowbody,Tropical,83.8741,83.9229308341565
2031,ssp126,Widebody,Tropical,90.2712,90.312348654233
2031,ssp370,Narrowbody,Tropical,83.92945,83.9279395203778
2031,ssp370,Widebody,Tropical,90.31185,90.3176691568117
2031,ssp245,Narrowbody,Tropical,83.8954,83.9210981054949
2031,ssp245,Widebody,Tropical,90.28425,90.3105677858585
2032,ssp126,Narrowbody,Tropical,83.92545,83.925697287453
2032,ssp126,Widebody,Tropical,90.3065,90.3148368569568
2032,ssp370,Narrowbody,Tropical,83.9321,83.9318218423893
2032,ssp370,Widebody,Tropical,90.3226,90.3215841174471
2032,ssp245,Narrowbody,Tropical,83.9053,83.9247587950169
2032,ssp245,Widebody,Tropical,90.291,90.314101931127
2032,ssp585,Narrowbody,Tropical,83.9396,83.9393155686777
2032,ssp585,Widebody,Tropical,90.32175,90.3289575644951
2033,ssp126,Narrowbody,Tropical,83.9265,83.9283496273273
2033,ssp126,Widebody,Tropical,90.3157,90.3172344907536
2033,ssp370,Narrowbody,Tropical,83.9674,83.9357596057312
2033,ssp370,Widebody,Tropical,90.3528,90.3255660264131
2033,ssp245,Narrowbody,Tropical,83.9326,83.9283789600935
2033,ssp245,Widebody,Tropical,90.3253,90.317616393243
2033,ssp585,Narrowbody,Tropical,83.91255,83.9437399547021
2033,ssp585,Widebody,Tropical,90.31415,90.3333877019634
2034,ssp370,Narrowbody,Tropical,83.94475,83.9397509092594
2034,ssp370,Widebody,Tropical,90.33725,90.3296110811832
2034,ssp585,Narrowbody,Tropical,83.94075,83.9482327052268
2034,ssp585,Widebody,Tropical,90.3325,90.3378985377116
2034,ssp245,Narrowbody,Tropical,83.9852,83.9319610741276
2034,ssp245,Widebody,Tropical,90.3786,90.3211111040908
2034,ssp126,Narrowbody,Tropical,83.9539,83.9308919772325
2034,ssp126,Widebody,Tropical,90.3412,90.3195452738828
2035,ssp370,Narrowbody,Tropical,83.9445,83.9437938518298
2035,ssp370,Widebody,Tropical,90.3305,90.3337154792306
2035,ssp126,Narrowbody,Tropical,83.97865,83.9333284606213
2035,ssp126,Widebody,Tropical,90.3706,90.3217729246033
2035,ssp245,Narrowbody,Tropical,83.957,83.9355076105217
2035,ssp245,Widebody,Tropical,90.3446,90.3245859955545
2035,ssp585,Narrowbody,Tropical,83.99245,83.9528018967908
2035,ssp585,Widebody,Tropical,90.37915,90.3424974587476
2036,ssp370,Narrowbody,Tropical,83.9533,83.9478865322984
2036,ssp370,Widebody,Tropical,90.348,90.3378754180287
2036,ssp126,Narrowbody,Tropical,83.90415,83.9356632009466
2036,ssp126,Widebody,Tropical,90.28865,90.3239211611745
2036,ssp585,Narrowbody,Tropical,83.95545,83.9574556059328
2036,ssp585,Widebody,Tropical,90.3483,90.3471918520788
2036,ssp245,Narrowbody,Tropical,83.92655,83.9390210426784
2036,ssp245,Widebody,Tropical,90.3092,90.3280409995182
2037,ssp585,Narrowbody,Tropical,83.9311,83.9620814061984
2037,ssp585,Widebody,Tropical,90.3199,90.3518795093192
2037,ssp126,Narrowbody,Tropical,83.90305,83.9378165153315
2037,ssp126,Widebody,Tropical,90.29805,90.3259198233765
2037,ssp370,Narrowbody,Tropical,83.9333,83.9520488979315
2037,ssp370,Widebody,Tropical,90.33295,90.3421322487709
2037,ssp245,Narrowbody,Tropical,83.9484,83.9424670922118
